East_m,North_m,Step,Timestamp_ms,Heading_Degrees
-8.84142638009022,19.820888450134273,46.5,1740465129255,10.708743000000027
-8.802625800227165,20.14859947375461,47.0,1740465129553,6.752314599999977
-8.768737875759612,20.476854875195748,47.5,1740465129936,5.894133000000011
-8.75349114154079,20.806502470508775,48.0,1740465130138,2.648135200000013
-8.768353798336308,21.136167605809703,48.5,1740465130515,357.4186192
-8.751891890048284,21.465756752438526,49.0,1740465130793,2.8593620999999985
-8.718493790528004,21.79406235237315,49.5,1740465131076,5.8086423999999965
-8.679537781629216,22.121754936010127,50.0,1740465131333,6.77949000000001
-8.64473589438339,22.4499146968647,50.5,1740465131613,6.053684999999973
-8.600663593960311,22.776958474263715,51.0,1740465131793,7.674921999999981
-8.532132815878699,23.099764193629913,51.5,1740465132033,11.985786000000019
-8.463296687579083,23.42250493701494,52.0,1740465132393,12.039988999999991
-8.404289701217248,23.747186589654095,52.5,1740465132756,10.300397999999973
-8.335191863413064,24.06987140307237,53.0,1740465132913,12.086454000000003
-8.239228221169002,24.385610186510917,53.5,1740465133274,16.90579200000002
-8.152480171931984,24.7040042441715,54.0,1740465133453,15.24059699999998
-8.081918865881322,25.026372204875454,54.5,1740465133793,12.346433999999988
-8.002602155814687,25.346698381614424,55.0,1740465134114,13.907415000000015
-7.924080643011931,25.66722041210089,55.5,1740465134394,13.76522399999999
-7.865491221149621,25.991977674753844,56.0,1740465134673,10.22672
-7.82332163773062,26.319272230520156,56.5,1740465134953,7.341707999999983
-7.769785352195726,26.644900647786102,57.0,1740465135213,9.33642500000002
-7.7273124773442445,26.97215598372709,57.5,1740465135493,7.394805000000019
-7.726219467055724,27.302154173613808,58.0,1740465135776,0.1897726999999918
-7.7531811972837605,27.63105091288483,58.5,1740465136021,355.3135843
-7.7598588674498075,27.9609833434235,59.0,1740465136214,358.8405199
-7.749988316361512,28.290835692545365,59.5,1740465136433,1.714016000000015
-7.729662800568148,28.620209148378912,60.0,1740465136934,3.5312238000000207
-7.730802729619886,28.950207179527215,60.5,1740465137073,359.80208105
-8.056639008858392,29.0024634627093,61.0,1740465145121,279.111275
-8.385918713412426,29.024255116359445,61.5,1740465145514,273.7863
-8.715878264064918,29.019088402393535,62.0,1740465145773,269.1029
-9.045767600128597,29.01054288008854,62.5,1740465146314,268.51613
-9.375723681591065,29.00515917263615,63.0,1740465146457,269.06522
-9.705722216007285,29.006142678176314,63.5,1740465146803,270.17076
-10.035722095008152,29.006425272254948,64.0,1740465147044,270.049065
-10.242744411258796,29.26341118738303,64.5,1740465151536,321.14583
-10.23827085654938,29.593380863729603,65.0,1740465152064,0.7767383500000165
-10.18536280427102,29.919111946072245,65.5,1740465152270,9.22590200000002
-10.117545561628834,30.242068323312903,66.0,1740465152703,11.859168000000011
-10.03304812340752,30.561067042642676,66.5,1740465154047,14.835980000000006
-9.941535582702116,30.87812453726099,67.0,1740465154204,16.09976599999999
-9.870604169182043,31.200411264533532,67.5,1740465154623,12.412222999999983
-9.804751424726222,31.523773934066732,68.0,1740465154743,11.510866000000021
-9.729649564707504,31.845114424235227,68.5,1740465155344,13.154719999999998
-9.652751890648121,32.166029908006664,69.0,1740465155623,13.475128999999981
-9.587544362301328,32.489523305538825,69.5,1740465155783,11.39656500000001
-9.524740134132577,32.813491867168075,70.0,1740465156143,10.971217000000024
-9.420153204197618,33.126480004462096,70.5,1740465156489,18.477371000000005
-9.3123342448393,33.43836952336725,71.0,1740465156724,19.070063000000005
-9.227437588492341,33.75726222905539,71.5,1740465156923,14.907695999999987
-9.161350143766878,34.08057701320492,72.0,1740465157264,11.552455000000009
-9.079094668002222,34.40016117536996,72.5,1740465157503,14.433669000000009
-8.999228353675676,34.72035076270205,73.0,1740465157763,14.005741999999998
-8.941738839734061,35.04530453754819,73.5,1740465158049,10.032726000000025
-8.879306497772294,35.36934497125542,74.0,1740465158303,10.90545400000002
-8.798517112592307,35.689302898555624,74.5,1740465158584,14.170978999999988
-8.717734311341879,36.009262488226156,75.0,1740465158863,14.16980000000001
-8.649494434363662,36.33212982815077,75.5,1740465159124,11.934158000000025
-8.587163777011533,36.65618983672025,76.0,1740465159404,10.887474999999995
-8.51511147527152,36.97822782487377,76.5,1740465159704,12.611570000000029
-8.43757067203073,37.29898852045971,77.0,1740465159983,13.589980000000025
-8.365793464220006,37.62108793436619,77.5,1740465160268,12.56263100000001
-8.299327087314332,37.944325031155884,78.0,1740465160504,11.61961500000001
-8.206682694804847,38.261053647697786,78.5,1740465160883,16.30441000000002
-8.116201286888842,38.57840694423264,79.0,1740465161043,15.913516000000016
-8.441251592065257,38.635348134110615,79.5,1740465167327,279.93606
-8.762427060651913,38.711152608768394,80.0,1740465167704,283.28003
-9.085322359788732,38.77926006647564,80.5,1740465167923,281.91066
-9.408982170869903,38.843636511631466,81.0,1740465168123,281.249405
-9.732891162417346,38.90674724918633,81.5,1740465168484,281.02543000000003
-10.049439068492195,39.00000722537992,82.0,1740465168869,286.4158
-10.367204164546797,39.08903162500951,82.5,1740465169063,285.65063499999997
-10.686579831760005,39.172092946887496,83.0,1740465169443,284.57819
-11.005027073655905,39.258645555911684,83.5,1740465169644,285.20543
-11.32151607560356,39.35210523516524,84.0,1740465169924,286.45195
-11.64093097931546,39.43501554385311,84.5,1740465170164,284.5511
-11.960731804544118,39.51642458624442,85.0,1740465170425,284.28197
-12.280520648496704,39.59788068045147,85.5,1740465170745,284.2904
-12.596927660147067,39.69161756208558,86.0,1740465171103,286.50214
-12.916530633606252,39.77379991637193,86.5,1740465171323,284.42056
-13.235360049385132,39.85893394971992,87.0,1740465171685,284.95035
-13.549730660435442,39.95928891426007,87.5,1740465171883,287.704384
-13.862750255043624,40.06378165750729,88.0,1740465172290,288.46013
-14.177560769711821,40.162748014691665,88.5,1740465172424,287.45148
-14.501400138354457,40.22621504012329,89.0,1740465172803,281.08846
-14.823919107105349,40.29608287818818,89.5,1740465173043,282.22321
-15.146431367539313,40.36598167552959,90.0,1740465173384,282.22871
-15.47209426586271,40.41930781035675,90.5,1740465173665,279.29945
-15.797923870842398,40.471605692902614,91.0,1740465173923,279.11859
-16.1199203694762,40.54384318225247,91.5,1740465174253,282.64452
-16.439455849615634,40.626287569157,92.0,1740465174484,284.46754
-16.76061315029551,40.702168978079186,92.5,1740465174783,283.29375500000003
-17.080035085559565,40.785052192737915,93.0,1740465175048,284.54624
-17.394500181212013,40.88511069370759,93.5,1740465175344,287.65036
-17.707099953510287,40.99085274948044,94.0,1740465175623,288.68896
-18.022864873477655,41.086730355405926,94.5,1740465175863,286.89018
-18.344217890179454,41.16177859760155,95.0,1740465176143,283.14516000000003
-18.661384050694913,41.252913808271636,95.5,1740465176443,286.03159
-18.978024215273734,41.34586006250222,96.0,1740465176665,286.359024
-19.297450440680883,41.428726741705276,96.5,1740465176964,284.543274
-19.620118063665767,41.49790480959739,97.0,1740465177223,282.1007
-19.937409501657292,41.588602898757365,97.5,1740465177503,285.95264
-20.25514623308815,41.677728481502356,98.0,1740465177763,285.66888
-20.57349081630003,41.76465791460563,98.5,1740465177943,285.27324
-20.89283934271903,41.847823524529524,99.0,1740465178307,284.5969
-21.20773932283912,41.94650484252015,99.5,1740465178485,287.39961
-21.51991198976023,42.05350122576445,100.0,1740465178824,288.91902
-21.83456751938754,42.152959245425805,100.5,1740465179023,287.540985
-22.14885352372266,42.25357886319026,101.0,1740465179384,287.75262499999997
-22.45923140878013,42.36567510963613,101.5,1740465179683,289.85772
-22.76983560560909,42.47714274131564,102.0,1740465179903,289.74172
-23.081059346120995,42.586868687845055,102.5,1740465180123,289.42076
-23.39217305486929,42.69690622793425,103.0,1740465180483,289.478134
-23.700982227862166,42.81325438939568,103.5,1740465180764,290.64459999999997
-24.008456544523643,42.933085706644384,104.0,1740465181007,291.29224999999997
-24.318070847449643,43.04727407480703,104.5,1740465181205,290.2444
-24.632768469741432,43.14659882763277,105.0,1740465181565,287.51672
-24.941607970273665,43.262866462471536,105.5,1740465181863,290.62966
-25.248280949154427,43.384733947981,106.0,1740465182130,291.67217
-25.557457942055105,43.50010113162043,106.5,1740465182409,290.4627
-25.870148436822653,43.60557460924408,107.0,1740465182683,288.63974
-26.17629621138529,43.72875553362097,107.5,1740465182963,291.91777
-26.477907516646955,43.862660800650886,108.0,1740465183184,293.93961
-26.77651069383309,44.003146182717295,108.5,1740465183503,295.19582
-27.06444190117495,44.16437775480743,109.0,1740465183764,299.247326
-27.33066476519623,44.35937874627236,109.5,1740465184063,306.22176
-27.595719795545342,44.555964175250786,110.0,1740465184345,306.563507
-27.85930428626195,44.75451697994935,110.5,1740465184563,306.989967
-28.101331115617867,44.97884489589367,111.0,1740465185063,312.826576
-28.292839577390858,45.247591075530416,111.5,1740465185283,324.526337
-28.310809629417687,45.57710143535261,112.0,1740465185945,356.8784313
-28.28421053508264,45.90602770092068,112.5,1740465186323,4.623245199999985
-28.22466436977338,46.230610901651964,113.0,1740465190283,10.395559999999989
-28.172977232923905,46.55653794852642,113.5,1740465190623,9.011209000000008
-28.114197707922806,46.881260857235745,114.0,1740465190843,10.260261000000014
-28.035394956379697,47.201713859014845,114.5,1740465191205,13.815502999999978
-27.964719968038143,47.524056915435985,115.0,1740465191383,12.366640000000018
-27.91782061395445,47.85070726456565,115.5,1740465191743,8.170497000000012
-27.86893369164459,48.1770660683799,116.0,1740465191944,8.519278999999983
-27.810674069029684,48.50188265720007,116.5,1740465192264,10.168540000000007
-27.762289002267384,48.82831624204454,117.0,1740465192504,8.431182999999976
-27.723482640429975,49.15602658103454,117.5,1740465192843,6.753325500000017
-27.67723557088651,49.482769918470275,118.0,1740465193064,8.056100000000015
-27.615688580447443,49.806979677681646,118.5,1740465193304,10.74894999999998
-27.557533255615102,50.13181495623625,119.0,1740465193583,10.150143000000014
-27.498464292932354,50.45648533931358,119.5,1740465193803,10.311334999999985
-27.441800389944742,50.781584096767695,120.0,1740465194143,9.887186999999983
-27.369797168323164,51.103633062106994,120.5,1740465194483,12.60283800000002
-27.301937003174157,51.42658042312106,121.0,1740465194663,11.866782999999998
-27.230209660660588,51.74869094504784,121.5,1740465195004,12.553761000000009
-27.141966251547505,52.06667380739753,122.0,1740465195303,15.509863999999993
-27.04544457162132,52.382242445421376,122.5,1740465195584,17.00708400000002
-26.96162674721316,52.70142040880776,123.0,1740465195763,14.713948000000016
-26.885747061907153,53.022578116729996,123.5,1740465196123,13.293447500000013
-26.79574874717873,53.3400687517825,124.0,1740465196424,15.82631600000002
-26.707018143028314,53.65791601052025,124.5,1740465196645,15.597667999999999
-26.64372908238107,53.98179020647046,125.0,1740465196984,11.056975000000023
-26.584822955927674,54.306490173003034,125.5,1740465197243,10.282600000000002
-26.512992730881255,54.62857776787403,126.0,1740465197483,12.572062000000017
-26.42123324905736,54.94556388349332,126.5,1740465197823,16.14439600000003
-26.334270485019996,55.263899363248534,127.0,1740465198004,15.279239000000018
-26.26013308210629,55.58546373548092,127.5,1740465198343,12.982815000000016
-26.184877873200882,55.906768347232145,128.0,1740465198543,13.182064000000025
-26.097413093850502,56.22496626107381,128.5,1740465198884,15.369614000000013
-26.014911260155856,56.54448691367239,129.0,1740465199083,14.477841000000012
-25.939217488783086,56.8656884905293,129.5,1740465199443,13.260282000000018
-25.862812667157577,57.186721671419335,130.0,1740465199663,13.387152000000015
-25.765318922929698,57.501991349372084,130.5,1740465199981,17.183658999999977
-25.67567577032958,57.81958244684163,131.0,1740465200204,15.762231999999983
-25.588881743175488,58.13796397402305,131.5,1740465200403,15.248871000000008
-25.495959943601438,58.454611315972926,132.0,1740465200843,16.354599000000007
-25.398810394361917,58.76998722672477,132.5,1740465201103,17.121117000000027
-25.30596074063497,59.08665573132033,133.0,1740465201383,16.341544999999996
-25.215117288729424,59.4039055811956,133.5,1740465201643,15.978890999999976
-25.10317885735402,59.71434041748369,134.0,1740465201943,19.82859000000002
-24.984669117860523,60.02232652373718,134.5,1740465202184,21.04618800000003
-24.88008397968419,60.33531525975277,135.0,1740465202463,18.47704299999998
-24.773823454091634,60.647739171610986,135.5,1740465202743,18.78401600000001
-24.653903032153785,60.95517874681602,136.0,1740465203023,21.308854999999994
-24.535337444498165,61.26314335748399,136.5,1740465203264,21.056578000000002
-24.42774637331835,61.57511156323961,137.0,1740465203443,19.028204000000017
-24.325723576008354,61.88894487700512,137.5,1740465203828,18.00861500000002
-24.2004514674494,62.19424292615905,138.0,1740465204084,22.309679000000017
-24.071279331490924,62.49791142846366,138.5,1740465204223,23.043551999999977
-23.9444400052475,62.802561695685135,139.0,1740465204523,22.604112999999984
-23.82304338461106,63.10942137126675,139.5,1740465204863,21.584225000000004
-23.69469474021979,63.41343884688768,140.0,1740465205083,22.888265999999987
-23.55266211024103,63.71130917441514,140.5,1740465205364,25.49306899999999
-23.417647478412803,64.01242551271694,141.0,1740465205723,24.15052400000002
-23.289315474161985,64.31645001285627,141.5,1740465205823,22.885130000000004
-23.170933409921805,64.62448521679606,142.0,1740465206163,21.022438000000022
-23.04116341289042,64.9278987100202,142.5,1740465206543,23.15640300000001
-22.917444594056036,65.23382950916638,143.0,1740465206803,22.01847299999997
-22.80519531146587,65.54415208094935,143.5,1740465207063,19.88597299999998
-22.693380584424826,65.85463149543078,144.0,1740465207304,19.80576000000002
-22.570606104004057,66.16094249255202,144.5,1740465207588,21.841724
-22.45710994316827,66.47081120906846,145.0,1740465207825,20.116355999999996
-22.34555002276402,66.78138227043671,145.5,1740465208003,19.758744999999976
-22.22864432139536,67.08998080735401,146.0,1740465208503,20.748080000000016
-22.106879909605414,67.39669472621236,146.5,1740465208623,21.65291400000001
-21.990905935060308,67.70564462057747,147.0,1740465209044,20.57519000000002
-21.879891839940626,68.01641120611195,147.5,1740465209303,19.658079999999984
-21.769121816562972,68.32726487252256,148.0,1740465209523,19.613087000000007
-21.643541195820408,68.63243614852001,148.5,1740465209843,22.367590000000007
-21.52641096978607,68.94094953582946,149.0,1740465210164,20.78977199999997
-21.417812218909383,69.25256839165822,149.5,1740465210423,19.21337699999998
-21.302037003005314,69.5615928233499,150.0,1740465210743,20.53833400000002
-21.181781974463195,69.86890167143328,150.5,1740465210987,21.371226999999976
-21.068314088322897,70.17878074270924,151.0,1740465211283,20.111128000000008
-20.957368103782603,70.48957165073968,151.5,1740465211403,19.645523000000026
-20.861971168874422,70.80548212035113,152.0,1740465211763,16.802981999999986
-20.752792463275494,71.11689825712594,152.5,1740465212004,19.320044999999993
-20.65823172384729,71.43306002989233,153.0,1740465212463,16.651384000000007
-20.564595154780676,71.74949674225901,153.5,1740465212766,16.483975999999984
-20.466080166256585,72.06444879739773,154.0,1740465213063,17.369349
-20.361709353670427,72.37750906871958,154.5,1740465213263,18.437813000000006
