step,Walked_distance,Compass_X,Compass_Y,Gyro_X,Gyro_Y,GT_X,GT_Y,Gyro_Error_X,Gyro_Error_Y,Gyro_Distance_Error,Compass_Error_X,Compass_Error_Y,Compass_Distance_Error
11.5,7.590000000000001,-3.339412958230893,6.552945520433946,0.715296281210651,7.549579609372503,1.6138469203579007,6.246057627176924,0.8985506391472496,1.303521982195579,1.5832128123467868,4.953259878588794,0.3068878932570218,4.96275766120664
12.0,7.92,-3.569457208699061,6.789545695468832,0.7294664123753318,7.879275237767506,1.684014177764766,6.51762535009766,0.9545477653894341,1.361649887669846,1.6629046433879684,5.253471386463827,0.27192034537117227,5.260503995115006
12.5,8.25,-3.80621564031194,7.019427067180874,0.7347854585419386,8.209232367934256,1.7541814351716312,6.789193073018396,1.0193959766296925,1.4200392949158598,1.748050272810807,5.560397075483571,0.2302339941624778,5.565161572597354
13.0,8.58,-4.002971236216911,7.284355803787682,0.7345245406598632,8.539232264785541,1.8243486925784964,7.060760795939132,1.0898241519186334,1.4784714688464096,1.8367347566532377,5.827319928795408,0.2235950078485507,5.831608035531102
13.5,8.91,-4.204721107707248,7.545501336687697,0.7467280883475784,8.869006541259365,1.8945159499853617,7.3323285188598675,1.1477878616377832,1.5366780223994976,1.9180188528397382,6.099237057692609,0.2131728178278296,6.102961194059114
14.0,9.24,-4.409430157560675,7.804333724359926,0.7302971131726675,9.1985972314416,1.964683207392227,7.603896241780603,1.2343860942195595,1.5947009896609963,2.016625963342826,6.374113364952902,0.20043748257932226,6.377264019443914
14.5,9.57,-4.631843339054894,8.04812128905021,0.7089160517286776,9.52790385179948,2.034850464799092,7.875463964701339,1.3259344130704145,1.65243988709814,2.1186457108816703,6.6666938038539865,0.1726573243488705,6.668929211349933
15.0,9.9,-4.825817318266976,8.315093376333937,0.7020382695146028,9.857832171456668,2.1050177222059574,8.147031687622075,1.4029794526913546,1.7108004838345927,2.2125075457866377,6.9308350404729335,0.16806168871186244,6.932872354908904
15.5,10.23,-5.03234861597101,8.572474073101755,0.6987545789585924,10.187815833743654,2.1751849796128226,8.41859941054281,1.4764304006542304,1.7692164232008434,2.304337970025143,7.207533595583833,0.15387466255894466,7.20917595452124
16.0,10.56,-5.218229081486075,8.845143199590074,0.6979354116622023,10.5178148170223,2.245352237019688,8.690167133463547,1.5474168253574856,1.8276476835587534,2.394743177590682,7.463581318505763,0.1549760661265278,7.465190130132003
16.5,10.89,-5.537695525413651,8.927854693375817,0.3853743845154088,10.623671344024377,1.9670050942671617,8.769653625543496,1.581630709751753,1.8540177184808808,2.4369935171171226,7.504700619680812,0.15820106783232113,7.506367894587958
17.0,11.22,-5.858668427834536,9.004512347341437,0.060554931191321715,10.681914993826233,1.6886579515146356,8.849140117623444,1.628103020323314,1.8327748762027891,2.4514859150372548,7.547326379349171,0.1553722297179938,7.548925486861518
17.5,11.55,-6.179734146680723,9.080780323463667,-0.26895353752577483,10.699919688872644,1.4103108087621097,8.928626609703393,1.6792643462878845,1.7712930791692507,2.4407801861344582,7.590044955442833,0.1521537137602742,7.591569875740738
18.0,11.88,-6.501393970212544,9.154502490587793,-0.5984408038261422,10.718308308883694,1.1319636660095835,9.00811310178334,1.7304044698357257,1.7101952071003534,2.432913330888809,7.633357636222128,0.14638938880445274,7.6347612048855344
18.5,12.21,-6.8228542728527,9.229089847602905,-0.9283354444457681,10.726646539538205,0.8536165232570574,9.08759959386329,1.7819519677028255,1.6390469456749148,2.42112116700636,7.676470796109758,0.1414902537396152,7.677774636926332
19.0,12.540000000000001,-7.1402724179940025,9.319343496476815,-1.2582951790734307,10.721491588089114,0.5752693805045315,9.16708608594324,1.8335645595779622,1.5544055021458743,2.4037752513997006,7.715541798498534,0.15225741053357567,7.717043965369148
19.5,12.870000000000001,-7.445573919374578,9.444607191355924,-1.5878534492316705,10.738560465331295,0.2969222377520053,9.246572578023187,1.8847756869836758,1.4919878873081078,2.4038317840728576,7.742496157126583,0.1980346133327373,7.74502836994144
20.0,13.200000000000001,-7.732069667530083,9.60837588888026,-1.9149717389590422,10.7820762616108,0.01857509499947918,9.326059070103137,1.9335468339585213,1.456017191507664,2.4204523174557453,7.7506447625295625,0.2823168187771241,7.755784745665094
20.5,13.530000000000001,-8.013098352910749,9.781358194314125,-2.2432723571643747,10.815523295649657,-0.25977204775304674,9.405545562183086,1.983500309411328,1.4099777334665706,2.433579808904233,7.753326305157702,0.3758126321310389,7.762428996694247
21.0,13.860000000000001,-8.306744427511603,9.931930379233881,-2.5732091786084395,10.821980373579123,-0.5381191905055731,9.485032054263034,2.0350899881028663,1.3369483193160896,2.4349583298690436,7.76862523700603,0.4468983249708476,7.7814687679067855
21.5,14.190000000000001,-8.582140754682579,10.113745843319686,-2.9026702954014896,10.84083170036204,-0.816466333258099,9.564518546342983,2.0862039621433905,1.276313154019057,2.4456537446631432,7.76567442142448,0.5492272969767029,7.785072243936518
22.0,14.520000000000001,-8.867305855829281,10.279820721275357,-3.230903298435548,10.87493588953645,-1.094813476010625,9.644005038422932,2.136089822424923,1.2309308511135182,2.465374310260085,7.772492379818656,0.6358156828524244,7.79845493523558
22.5,14.850000000000001,-9.152320550234808,10.446153592268807,-3.5597554853562494,10.902435692398871,-1.3731606187631513,9.72349153050288,2.186594866593098,1.1789441618959913,2.4841711791822902,7.779159931471657,0.7226620617659272,7.812654458948629
23.0,15.180000000000001,-9.456754496697606,10.573511247088163,-3.8895156929087036,10.915013669778501,-1.6515077615156772,9.80297802258283,2.2380079313930263,1.1120356471956718,2.499060379745153,7.805246735181928,0.7705332245053338,7.843188002791641
23.5,15.510000000000002,-9.762892660218766,10.696716055581545,-4.217124624441099,10.954667017432918,-1.9298549042682032,9.882464514662777,2.2872697201728958,1.072202502770141,2.526107871759706,7.833037755950563,0.8142515409187681,7.875245142726391
24.0,15.84,-10.0680334393504,10.82237076067029,-4.54355129009255,11.003098742073654,-2.2082020470207295,9.961951006742726,2.3353492430718203,1.0411477353309273,2.5569209400958886,7.85983139232967,0.8604197539275642,7.9067864312120975
24.5,16.17,-10.370244722812584,10.954916376018888,-4.872256778370454,11.032299803286993,-2.486549189773256,10.041437498822676,2.3857075885971977,0.9908623044643168,2.5832941769567386,7.883695533039329,0.9134788771962121,7.936441199728498
25.0,16.5,-10.688267755921899,11.04301490274863,-5.2022508779654855,11.030326422314088,-2.7648963325257814,10.120923990902623,2.437354545439704,0.9094024314114648,2.601482262563531,7.923371423396118,0.9220909118460074,7.976845639900475
25.5,16.830000000000002,-10.990898912498748,11.174599031992845,-5.5320051927830995,11.043057952432893,-3.0432434752783077,10.200410482982573,2.488761717504792,0.8426474694503199,2.6275444133807575,7.94765543722044,0.9741885490102717,8.007138707291286
26.0,17.16,-11.290929179634183,11.312010235330268,-5.861788777934455,11.055007302403446,-3.321590618030834,10.27989697506252,2.540198159903621,0.7751103273409257,2.655824299747312,7.969338561603349,1.0321132602677476,8.035895400730316
26.5,17.490000000000002,-11.577758951041936,11.475193206973072,-6.191707423521728,11.062334463781474,-3.5999377607833596,10.35938346714247,2.5917696627383684,0.7029509966390037,2.6854068757576988,7.9778211902585765,1.1158097398306026,8.055474059249375
27.0,17.82,-11.86665147212198,11.634695906837422,-6.520949197324402,11.039977040332671,-3.878284903535886,10.43886995922242,2.642664293788516,0.6011070811102517,2.710166838522242,7.988366568586094,1.1958259476150026,8.077375819602137
27.5,18.150000000000002,-12.135637639023592,11.825867144254502,-6.850553273975241,11.023816822043676,-4.156632046288412,10.518356451302367,2.693921227686829,0.505460370741309,2.7409308213400156,7.97900559273518,1.3075106929521354,8.085426053157834
28.0,18.48,-12.404838311038393,12.016736204572773,-7.180538553462427,11.02693376313454,-4.434979189040938,10.597842943382316,2.7455593644214895,0.42909081975222385,2.778887395192214,7.969859121997455,1.4188932611904566,8.095178349557084
28.5,18.810000000000002,-12.683277928512258,12.193855879993116,-7.510251858598454,11.013181075532561,-4.713326331793464,10.677329435462266,2.7969255268049897,0.33585164007029533,2.8170177008019093,7.9699515967187935,1.5165264445308502,8.11295143033667
29.0,19.14,-12.97421759859015,12.349593185655463,-7.838030027510017,10.974951872232168,-4.9916734745459905,10.756815927542213,2.8463565529640267,0.2181359446899549,2.854702947237599,7.982544124044159,1.5927772581132498,8.139898653317172
29.5,19.470000000000002,-13.247222704545978,12.534979841383556,-8.167246197589272,10.952220542347012,-5.270020617298517,10.836302419622163,2.8972255802907547,0.11591812272484958,2.8995435975799975,7.977202087247461,1.6986774217613938,8.156056530210368
30.0,19.8,-13.525605520133613,12.712188780169107,-8.496852289730802,10.968339600110712,-5.548367760051042,10.915788911702112,2.9484845296797593,0.052550688408599555,2.9489527966064646,7.977237760082571,1.7963998684669953,8.177002798600196
30.5,20.130000000000003,-13.820337810493156,12.86062353694601,-8.826513370912346,10.983291909437865,-5.826714902803568,10.99527540378206,2.9997984681087786,0.011983494344194767,2.999822403644001,7.993622907689588,1.86534813316395,8.208381743573941
31.0,20.46,-14.13203998551909,12.968982911640136,-9.15615941517607,10.968011677067926,-6.105062045556094,11.074761895862009,3.051097369619976,0.1067502187940832,3.052964259226518,8.026977939962995,1.8942210157781272,8.24745100653942
31.5,20.790000000000003,-14.439645502296457,13.088477037220134,-9.486036399221167,10.959001938042213,-6.383409188308621,11.154248387941958,3.102627210912546,0.19524644989974504,3.1087645111994924,8.056236313987837,1.9342286492781753,8.285178574690155
32.0,21.12,-14.756689650576432,13.180035805459042,-9.815633104391651,10.975311810535928,-6.661756331061147,11.233734880021906,3.153876773330504,0.2584230694859784,3.1644464261851843,8.094933319515285,1.9463009254371357,8.32562506600893
32.5,21.45,-15.078494678629594,13.253121535391106,-10.145499880041053,10.984687861019314,-6.940103473813673,11.313221372101854,3.205396406227379,0.32853351108254003,3.2221887575000348,8.138391204815921,1.939900163289252,8.3663985110772
33.0,21.78,-15.396584138065796,13.340979920281706,-10.475409043366879,10.97694551294826,-7.2184506165662,11.392707864181803,3.2569584268006793,0.41576235123354266,3.2833879646808724,8.178133521499596,1.9482720560999027,8.406998982993581
33.5,22.11,-15.70394460411466,13.46110295683267,-10.80540853305411,10.977525862986997,-7.496797759318726,11.472194356261753,3.308610773735383,0.49466849327475515,3.34538520507229,8.207146844795934,1.9889086005709178,8.444703473389035
34.0,22.44,-15.776705491366368,13.782981588130781,-10.790841729838112,11.307204203561664,-7.409797811203775,11.782602692609307,3.3810439186343375,0.4753984890476435,3.4143025207387554,8.366907680162594,2.0003788955214734,8.602712354485154
34.5,22.77,-15.852915020114972,14.1040611853149,-10.75972267191294,11.635733660739936,-7.322797863088824,12.093011028956862,3.4369248088241156,0.45727736821692666,3.4672113770282427,8.530117157026147,2.0110501563580367,8.763972925789966
35.0,23.1,-15.873980198629338,14.433388163034852,-10.713603686766612,11.962495101563471,-7.235797914973874,12.40341936530442,3.477805771792738,0.44092426374094806,3.505645046588485,8.638182283655464,2.029968797730433,8.873497984753152
35.5,23.43,-15.937176976853447,14.757280378474022,-10.669882141963441,12.289585955180664,-7.148797966858924,12.713827701651974,3.5210841751045177,0.42424174647130997,3.5465497074791563,8.788379009994523,2.0434526768220476,9.022821314074857
36.0,23.76,-15.905158441896319,15.08572339243413,-10.618749318675178,12.615600424771465,-7.061798018743974,13.024236037999529,3.556951299931204,0.4086356132280642,3.580347136030326,8.843360423152344,2.0614873544346004,9.080459993098971
36.5,24.09,-15.919776555985585,15.41539946184238,-10.572855027987206,12.942393500099337,-6.974798070629024,13.334644374347086,3.5980569573581818,0.3922508742477486,3.6193748930915874,8.944978485356561,2.0807550874952945,9.183799967204715
37.0,24.42,-15.94727476612161,15.744251781948709,-10.535056843281287,13.270221652082869,-6.887798122514074,13.64505271069464,3.647258720767214,0.3748310586117718,3.6664689414629597,9.059476643607537,2.099199071254068,9.299502879015868
37.5,24.75,-15.99765632826692,16.070383194412763,-10.476882653468335,13.59505355267086,-6.800798174399124,13.955461047042196,3.6760844790692113,0.36040749437133535,3.693709606784564,9.196858153867797,2.1149221473705673,9.43690074080485
38.0,25.080000000000002,-16.0521235719616,16.395857186252822,-10.438914548515424,13.922862068433163,-6.713798226284173,14.26586938338975,3.7251163222312504,0.3430073149565871,3.7408749821756144,9.33832534567743,2.129987802863072,9.578161008359952
38.5,25.41,-16.196311681652972,16.69269011741719,-10.40577524910879,14.251193892712866,-6.626798278169224,14.576277719737305,3.778976970939567,0.3250838270244394,3.792933751264902,9.569513403483748,2.116412397679884,9.800754471800028
39.0,25.740000000000002,-16.385626581222855,16.962986008619488,-10.380102841443119,14.580193782507145,-6.539798330054273,14.886686056084862,3.8403045113888457,0.30649227357771736,3.8525155747843978,9.845828251168582,2.076299952534626,10.06237325109761
39.5,26.07,-16.53803121051812,17.25568522107038,-10.335540128808177,14.907171097687595,-6.452798381939323,15.197094392432417,3.882741746868853,0.28992329474482226,3.8935509486475053,10.085232828578796,2.0585908286379624,10.293187912711776
40.0,26.400000000000002,-16.656340219236785,17.563748491286105,-10.290572322568504,15.234092948291055,-6.365798433824374,15.507502728779972,3.924773888744131,0.27340978048891706,3.9342855750230847,10.290541785412412,2.0562457625061334,10.493969547942442
40.5,26.73,-16.819401126809556,17.85064767291886,-10.251523510776162,15.561774486217143,-6.278798485709423,15.817911065127529,3.9727250250667385,0.256136578910386,3.98097350805647,10.540602641100133,2.032736607791332,10.734818217101866
41.0,27.060000000000002,-16.97675751679155,18.140714848814092,-10.184359195364568,15.884867282075069,-6.191798537594473,16.128319401475082,3.9925606577700945,0.243452119400013,3.9999761924808914,10.784958979197079,2.01239544733901,10.971101841630787
41.5,27.39,-17.12238653900086,18.43684351660963,-10.098100558285305,16.20339427862203,-6.104798589479524,16.43872773782264,3.993301968805781,0.2353334592006071,4.0002302997561845,11.017587949521337,1.9981157787869925,11.197308198441059
42.0,27.720000000000002,-17.29354970748943,18.71898385359276,-10.02345458358143,16.52484097476388,-6.017798641364573,16.749136074170195,4.0056559422168565,0.22429509940631576,4.011930684724613,11.275751066124856,1.9698477794225653,11.446521846365028
42.5,28.05,-17.452997949563176,19.007906435090973,-9.97167814775452,16.85075384761959,-5.930798693249623,17.05954441051775,4.040879454504897,0.20879056289815878,4.046269919938007,11.522199256313552,1.9483620245732247,11.685768707320527
43.0,28.380000000000003,-17.568995811176066,19.316847361646904,-9.911726239040172,17.175262350807884,-5.843798745134673,17.369952746865305,4.0679274939055,0.1946903960574211,4.072583755552398,11.725197066041392,1.9468946147815984,11.885732828840267
43.5,28.71,-17.692294225351482,19.622947837082386,-9.857115852520144,17.500712355699775,-5.756798797019723,17.68036108321286,4.100317055500421,0.17964872751308292,4.104250677154687,11.935495428331759,1.9425867538695272,12.092547060732809
44.0,29.040000000000003,-17.756495516035322,19.946642437399614,-9.837423905772827,17.830124297246073,-5.669798848904772,17.990769419560415,4.167625056868054,0.16064512231434236,4.170720018169265,12.08669666713055,1.955873017839199,12.243924027252708
44.5,29.37,-17.91393396490669,20.236665082751625,-9.832748333687363,18.160091172895243,-5.582798900789823,18.301177755907972,4.24994943289754,0.14108658301272925,4.252290630482862,12.331135064116868,1.9354873268436528,12.482107320555487
45.0,29.700000000000003,-18.052306512904046,20.53625319660249,-9.788387759791837,18.487095973293737,-5.495798952674873,18.61158609225553,4.292588807116964,0.1244901189617913,4.2943936075661435,12.556507560229173,1.9246671043469625,12.703158094452249
45.5,30.03,-18.20327708609516,20.829694649076995,-9.719107405585518,18.809741649726952,-5.408799004559922,18.92199442860308,4.310308401025596,0.11225277887612961,4.311769845239567,12.794478081535237,1.907700220473913,12.935918580065422
46.0,30.360000000000003,-18.370289738015007,21.114311539121665,-9.657602285935797,19.133959354759963,-5.321799056444973,19.232402764950635,4.335803229490824,0.09844341019067215,4.336920652937177,13.048490681570033,1.8819087741710305,13.183500661862231
46.5,30.69,-18.508857709056787,21.413809314407835,-9.608996842830212,19.46036019866284,-5.234799108330023,19.54281110129819,4.374197734500189,0.08245090263535104,4.3749747395673015,13.274058600726764,1.8709982131096439,13.405270084895255
47.0,31.020000000000003,-18.650061780813626,21.712073308411956,-9.583028188386708,19.789336837630405,-5.147799160215072,19.85321943764575,4.435229028171635,0.06388260001534363,4.4356890692338915,13.502262620598554,1.8588538707662075,13.629616046993966
47.5,31.35,-18.741223506659395,22.0292318487996,-9.56198970578476,20.118665521849998,-5.060799212100122,20.163627773993305,4.501190493684637,0.04496225214330707,4.501415051353824,13.680424294559273,1.8656040748062956,13.807044848304848
48.0,31.68,-18.815673959722204,22.350723886086286,-9.559632570691887,20.448657103430733,-4.973799263985172,20.474036110340858,4.585833306706715,0.025379006910124957,4.585903532663154,13.841874695737033,1.8766877757454274,13.968516460244356
48.5,32.01,-18.92766689555855,22.661139063425853,-9.587362527483714,20.77748996294499,-4.886799315870222,20.784444446688415,4.700563211613492,0.006954483743424333,4.700568356190375,14.040867579688326,1.8766946167374385,14.165731363923078
49.0,32.34,-19.04497289815276,22.969585658082636,-9.583788862591533,21.107470612255277,-4.799799367755272,21.094852783035968,4.783989494836261,0.012617829219308874,4.784006134644677,14.245173530397489,1.8747328750466679,14.368005855508203
49.5,32.67,-19.180805916261267,23.270333710763836,-9.563241792069782,21.436830321225536,-4.712799419640322,21.405261119383525,4.85044237242946,0.03156920184201084,4.850545105734413,14.468006496620944,1.8650725913803115,14.58772455722221
50.0,33.0,-19.222704673351597,23.597663046684534,-9.537117106865608,21.765794606252015,-4.625799471525372,21.71566945573108,4.911317635340236,0.050125150520933914,4.9115734185613835,14.596905201826225,1.8819935909534529,14.717728810774146
50.5,33.33,-19.259456223375796,23.925610182014026,-9.515161622889309,22.095063427617426,-4.538799523410422,22.026077792078635,4.976362099478887,0.068985635538791,4.976840238850411,14.720656699965375,1.8995323899353913,14.842707198440895
51.0,33.660000000000004,-19.343058174903092,24.244844756740555,-9.483899205578853,22.42357927390784,-4.451799575295472,22.33648612842619,5.032099630283381,0.08709314548164926,5.032853256860171,14.891258599607621,1.9083586283143639,15.013041508456899
51.5,33.99,-19.38356447675262,24.572349320846882,-9.428031417966407,22.748815788320492,-4.364799627180522,22.646894464773744,5.063231790785885,0.10192132354674754,5.064257509587991,15.018764849572099,1.925454856073138,15.14168663027729
52.0,34.32,-19.48174613558088,24.88740544579882,-9.371855974887186,23.073999305115013,-4.277799679065572,22.9573028011213,5.0940562958216145,0.11669650399371179,5.095392783588345,15.20394645651531,1.9301026446775182,15.32596763899675
52.5,34.65,-19.550366570854308,25.210192118173758,-9.325577993810356,23.40073826585807,-4.190799730950621,23.267711137468858,5.134778262859735,0.13302712838921238,5.136501146269152,15.359566839903687,1.9424809807049002,15.481909632531421
53.0,34.980000000000004,-19.61166236079951,25.53444946371121,-9.269138856054319,23.72587611928236,-4.103799782835671,23.578119473816415,5.1653390732186475,0.1477566454659467,5.167451960840916,15.507862577963838,1.956329989894794,15.630771854466207
53.5,35.31,-19.670252462831712,25.85920660365405,-9.185583069675074,24.0451227802869,-4.016799834720722,23.888527810163968,5.168783234954352,0.15659497012293144,5.171154814411669,15.65345262811099,1.9706787934900838,15.7770134717451
54.0,35.64,-19.760858621033687,26.17652430580109,-9.111339571994847,24.36666267369393,-3.9297998866057715,24.19893614651152,5.181539685389076,0.16772652718240977,5.184253629904945,15.831058734427916,1.9775881592895708,15.954099021275653
54.5,35.97,-19.926036559022553,26.46220988261894,-9.053425705029783,24.691541087894002,-3.8427999384908214,24.509344482859078,5.2106257665389615,0.18219660503492463,5.213810169329719,16.083236620531732,1.9528653997598617,16.20136362969464
55.0,36.300000000000004,-20.131370816065456,26.720546567750258,-8.986683353578796,25.014721313964213,-3.755799990375871,24.819752819206634,5.230883363202924,0.19496849475757827,5.234515591091612,16.375570825689586,1.9007937485436237,16.48551900128347
55.5,36.63,-20.390580020901034,26.924778269815604,-8.920743243560116,25.338066179225322,-3.668800042260921,25.13016115555419,5.251943201299195,0.20790502367113106,5.256056686199315,16.721779978640114,1.7946171142614133,16.817805333659006
56.0,36.96,-20.63378046466595,27.14783329475911,-8.874885461998964,25.664864379756306,-3.581800094145971,25.440569491901744,5.293085367852994,0.22429488785456186,5.297835492736364,17.051980370519978,1.7072638028573657,17.13723385640593
56.5,37.29,-20.846286407363525,27.400303539180538,-8.845534106099734,25.993556481740637,-3.4948001460310207,25.7509778282493,5.350733960068713,0.24257865349133567,5.356229860131311,17.351486261332504,1.6493257109312367,17.429697380561414
57.0,37.620000000000005,-21.034189607518947,27.67158270788199,-8.804759635884364,26.321027766861416,-3.407800197916071,26.061386164596854,5.3969594379682935,0.259641602264562,5.403201359999602,17.626389409602876,1.6101965432851344,17.69978351638708
57.5,37.95,-21.240884557044758,27.928831999116234,-8.775103687918158,26.64969252729403,-3.3208002498011204,26.37179450094441,5.454303438117037,0.277898026349618,5.461378334093358,17.920084307243638,1.5570374981718231,17.98760093368298
58.0,38.28,-21.451502535147718,28.182879371273124,-8.786903168622095,26.979481508697468,-3.2338003016861707,26.682202837291968,5.553102866935924,0.29727867140550046,5.561054401751937,18.217702233461548,1.5006765339811565,18.279406574796447
58.5,38.61,-21.693755918838594,28.406962610473027,-8.826692944845261,27.30707389827346,-3.146800353571221,26.99261117363952,5.67989259127404,0.3144627246339411,5.688590919867058,18.546955565267375,1.4143514368335062,18.600805109641772
59.0,38.940000000000005,-21.897001217099177,28.66694597289256,-8.846254605222796,27.63649360236427,-3.0598004054562704,27.303019509987077,5.786454199766526,0.33347409237719106,5.796055311699713,18.83720081164291,1.3639264629054821,18.886514496178858
59.5,39.27,-22.087447229726003,28.93644609585087,-8.849277548169907,27.96647975634037,-2.9728004573413207,27.61342784633463,5.876477090828586,0.353051910005739,5.887073012133611,19.11464677238468,1.3230182495162381,19.160378350168067
60.0,39.6,-22.288473728346087,29.198148879276168,-8.84183479895866,28.2963958145797,-2.88580050922637,27.923836182682187,5.9560342897322895,0.37255963189751284,5.967675019619151,19.402673219119716,1.2743126965939808,19.444474816683687
60.5,39.93,-22.483458317417647,29.464383756827168,-8.855865508262116,28.626097405713928,-2.7988005611114204,28.234244519029744,6.057064947150696,0.39185288668418394,6.06972688502575,19.684657756306226,1.2301392377974238,19.723057408203115
61.0,40.260000000000005,-22.76256527807113,29.64044995038736,-9.183494492313995,28.665584730378104,-3.19855567930998,28.44032652637855,5.984938813004016,0.2252582039995552,5.989176391948313,19.56400959876115,1.2001234240088117,19.60078487748062
