Timestamp_(ms);Type;step;value_1;value_2;value_3;GroundTruth;value_4;value_5;turns
1744814064893;Compass;0.0;24.362657131355768;0.0;0.0;0.0;0;0;0
1744814064899;Compass;0.0;24.3014917237605;0.0;39.76538;0.0;0;0;0
1744814064902;Compass;0.0;24.52255020894034;0.0;38.68048;0.0;0;0;0
1744814064906;Compass;0.0;24.408790680818253;0.0;38.49182;0.0;0;0;0
1744814064910;Compass;0.0;24.47766839386464;0.0;37.774628;0.0;0;0;0
1744814064935;Compass;0.0;24.460666768303764;0.0;36.585846;0.0;0;0;0
1744814064950;Compass;0.0;24.550410510824456;0.0;35.16919;0.0;0;0;0
1744814064954;Gyro;0.0;-0.0;0.0;35.160645;0.0;0;0;0
1744814064959;Gyro;0.0;-0.0;0.0;35.160645;0.0;0;0;0
1744814064969;Compass;0.0;24.599447402329996;0.0;35.160645;0.0;0;0;0
1744814064974;Gyro;0.0;0.0;0.0;35.847626;0.0;0;0;0
1744814064980;Gyro;0.0;0.5399672;-0.5399672;35.847626;0.0;0;0;0
1744814064989;Compass;0.0;24.746448608840826;-0.5399672;35.847626;0.0;0;0;0
1744814064992;Gyro;0.0;0.0;-0.5399672;35.992584;0.0;0;0;0
1744814065001;Gyro;0.0;0.0;-0.5399672;35.992584;0.0;0;0;0
1744814065011;Compass;0.0;24.72196960701149;-0.5399672;35.992584;0.0;0;0;0
1744814065014;Gyro;0.0;0.0;-0.5399672;36.404297;0.0;0;0;0
1744814065019;Gyro;0.0;0.0;-0.5399672;36.404297;0.0;0;0;0
1744814065028;Compass;0.0;24.885833068233822;-0.5399672;36.404297;0.0;0;0;0
1744814065033;Gyro;0.0;0.0;-0.5399672;36.75464;0.0;0;0;0
1744814065039;Gyro;0.0;0.0;-0.5399672;36.75464;0.0;0;0;0
1744814065048;Compass;0.0;24.755128887767885;-0.5399672;36.75464;0.0;0;0;0
1744814065053;Gyro;0.0;1.5261765;-2.0661435;35.711395;0.0;0;0;0
1744814065061;Gyro;0.0;0.0;-2.0661435;35.711395;0.0;0;0;0
1744814065072;Compass;0.0;24.93217361663439;-2.0661435;35.711395;0.0;0;0;0
1744814065074;Gyro;0.0;0.0;-2.0661435;33.279144;0.0;0;0;0
1744814065082;Gyro;0.0;0.0;-2.0661435;33.279144;0.0;0;0;0
1744814065091;Compass;0.0;25.01319964038987;-2.0661435;33.279144;0.0;0;0;0
1744814065094;Gyro;0.0;0.0;-2.0661435;29.262451;0.0;0;0;0
1744814065098;Gyro;0.0;0.0;-2.0661435;29.262451;0.0;0;0;0
1744814065109;Compass;0.0;25.115358846729624;-2.0661435;29.262451;0.0;0;0;0
1744814065113;Gyro;0.0;0.0;-2.0661435;27.111298;0.0;0;0;0
1744814065119;Gyro;0.0;5.1057487;-7.171892;27.111298;0.0;0;0;0
1744814065129;Compass;0.0;25.228796790572474;-7.171892;27.111298;0.0;0;0;0
1744814065134;Gyro;0.0;0.0;-7.171892;26.296967;0.0;0;0;0
1744814065142;Gyro;0.0;0.0;-7.171892;26.296967;0.0;0;0;0
1744814065156;Compass;0.0;25.332862180377486;-7.171892;26.296967;0.0;0;0;0
1744814065158;Gyro;0.0;0.0;-7.171892;26.479462;0.0;0;0;0
1744814065163;Gyro;0.0;0.0;-7.171892;26.479462;0.0;0;0;0
1744814065173;Compass;0.0;25.63627800598207;-7.171892;26.479462;0.0;0;0;0
1744814065176;Gyro;0.0;0.0;-7.171892;26.999084;0.0;0;0;0
1744814065179;Gyro;0.0;7.7877107;-14.959602;26.999084;0.0;0;0;0
1744814065189;Compass;0.0;25.941490656860875;-14.959602;26.999084;0.0;0;0;0
1744814065192;Gyro;0.0;0.0;-14.959602;24.671082;0.0;0;0;0
1744814065198;Gyro;0.0;0.0;-14.959602;24.671082;0.0;0;0;0
1744814065209;Compass;0.0;26.17086285356293;-14.959602;24.671082;0.0;0;0;0
1744814065211;Gyro;0.0;0.0;-14.959602;19.54065;0.0;0;0;0
1744814065220;Gyro;0.0;0.0;-14.959602;19.54065;0.0;0;0;0
1744814065228;Compass;0.0;26.553086567290062;-14.959602;19.54065;0.0;0;0;0
1744814065233;Gyro;0.0;0.0;-14.959602;17.40332;0.0;0;0;0
1744814065241;Gyro;0.5;0.0;-14.959602;17.40332;0.0;0;0;0
1744814065252;Compass;0.5;26.92647686293177;-14.959602;17.40332;0.0;0;0;0
1744814065254;Gyro;0.5;6.1261263;-21.085728;13.9704895;0.0;0;0;0
1744814065259;Gyro;0.5;0.0;-21.085728;13.9704895;0.0;0;0;0
1744814065271;Compass;0.5;27.11578184378979;-21.085728;13.9704895;0.0;0;0;0
1744814065276;Gyro;0.5;0.0;-21.085728;11.553314;0.0;0;0;0
1744814065281;Gyro;0.5;0.0;-21.085728;11.553314;0.0;0;0;0
1744814065294;Compass;0.5;27.492470560137008;-21.085728;11.553314;0.0;0;0;0
1744814065299;Gyro;0.5;0.0;-21.085728;7.765686;0.0;0;0;0
1744814065301;Gyro;0.5;0.0;-21.085728;7.765686;0.0;0;0;0
1744814065308;Compass;0.5;27.958395429637946;-21.085728;7.765686;0.0;0;0;0
1744814065312;Gyro;0.5;0.0;-21.085728;2.7783813;0.0;0;0;0
1744814065325;Gyro;0.5;4.932079;-26.017807;2.7783813;0.0;0;0;0
1744814065332;Compass;0.5;28.28938073730141;-26.017807;2.7783813;0.0;0;0;0
1744814065334;Gyro;0.5;0.0;-26.017807;357.06235;0.0;0;0;0
1744814065338;Gyro;0.5;0.0;-26.017807;357.06235;0.0;0;0;0
1744814065348;Compass;0.5;28.596123535367518;-26.017807;357.06235;0.0;0;0;0
1744814065352;Gyro;0.5;0.0;-26.017807;351.22272;0.0;0;0;0
1744814065358;Gyro;0.5;0.0;-26.017807;351.22272;0.0;0;0;0
1744814065368;Compass;0.5;28.936960038158812;-26.017807;351.22272;0.0;0;0;0
1744814065372;Gyro;0.5;0.0;-26.017807;347.5592;0.0;0;0;0
1744814065379;Gyro;0.5;0.0;-26.017807;347.5592;0.0;0;0;0
1744814065388;Compass;0.5;29.318696040240262;-26.017807;347.5592;0.0;0;0;0
1744814065390;Gyro;0.5;9.572525;-35.590332;344.6575;0.0;0;0;0
1744814065398;Gyro;0.5;0.0;-35.590332;344.6575;0.0;0;0;0
1744814065412;Compass;0.5;29.729838231144143;-35.590332;344.6575;0.0;0;0;0
1744814065415;Gyro;0.5;0.0;-35.590332;343.63867;0.0;0;0;0
1744814065418;Gyro;0.5;0.0;-35.590332;343.63867;0.0;0;0;0
1744814065428;Compass;0.5;30.187435300137704;-35.590332;343.63867;0.0;0;0;0
1744814065432;Gyro;0.5;0.0;-35.590332;345.1787;0.0;0;0;0
