Timestamp_(ms);Type;step;value_1;value_2;value_3;GroundTruth;value_4;value_5;turns
1744815792220;Compass;0.0;48.89038280940332;0.0;0.0;0.0;0;0;0
1744815792224;Compass;0.0;48.826942485680995;0.0;216.8786;0.0;0;0;0
1744815792228;Compass;0.0;48.707754131144256;0.0;216.6341;0.0;0;0;0
1744815792229;Gyro;0.0;0.0;0.0;216.229;0.0;0;0;0
1744815792231;Compass;0.0;48.835621924472306;0.0;216.229;0.0;0;0;0
1744815792233;Gyro;0.0;0.3970995;-0.3970995;216.15802;0.0;0;0;0
1744815792235;Compass;0.0;48.9384977548351;-0.3970995;216.15802;0.0;0;0;0
1744815792237;Gyro;0.0;0.0;-0.3970995;216.82945;0.0;0;0;0
1744815792303;Compass;0.0;49.027136937108615;-0.3970995;216.82945;0.0;0;0;0
1744815792307;Gyro;0.0;0.0;-0.3970995;217.07271;0.0;0;0;0
1744815792311;Compass;0.0;49.04486147905813;-0.3970995;217.07271;0.0;0;0;0
1744815792313;Gyro;0.0;0.0;-0.3970995;217.33939;0.0;0;0;0
1744815792314;Compass;0.0;49.03052301882981;-0.3970995;217.33939;0.0;0;0;0
1744815792316;Gyro;0.0;0.0;-0.3970995;216.99005;0.0;0;0;0
1744815792319;Compass;0.0;49.27969441108579;-0.3970995;216.99005;0.0;0;0;0
1744815792321;Gyro;0.0;0.0;-0.3970995;218.28627;0.0;0;0;0
1744815792323;Compass;0.0;49.38583741823155;-0.3970995;218.28627;0.0;0;0;0
1744815792324;Gyro;0.0;0.0;-0.3970995;218.8295;0.0;0;0;0
1744815792328;Compass;0.0;49.36993644921978;-0.3970995;218.8295;0.0;0;0;0
1744815792329;Gyro;0.0;0.05857605;-0.45567554;218.4665;0.0;0;0;0
1744815792331;Compass;0.0;49.4519179355058;-0.45567554;218.4665;0.0;0;0;0
1744815792332;Gyro;0.0;-0.0;-0.45567554;218.12674;0.0;0;0;0
1744815792335;Compass;0.0;49.428531108055395;-0.45567554;218.12674;0.0;0;0;0
