Timestamp_(ms);Type;step;value_1;value_2;value_3;GroundTruth;value_4;value_5;turns
1744817805336;Gyro;0.0;-0.0;0.5757518;17.50586;0.0;0;0;0
1744817805339;Compass;0.0;72.97404290225396;0.5757518;17.50586;0.0;0;0;0
1744817805341;Gyro;0.0;-0.0;0.5757518;18.613739;0.0;0;0;0
1744817805347;Compass;0.0;72.9987960089069;0.5757518;18.613739;0.0;0;0;0
1744817805352;Gyro;0.0;-0.0;0.5757518;19.776978;0.0;0;0;0
1744817805359;Compass;0.0;73.14297321855327;0.5757518;19.776978;0.0;0;0;0
1744817805363;Gyro;0.0;0.0;0.5757518;20.577118;0.0;0;0;0
1744817805365;Compass;0.0;73.37345611663662;0.5757518;20.577118;0.0;0;0;0
1744817805367;Gyro;0.0;0.5553347;0.020417094;21.011475;0.0;0;0;0
1744817805377;Compass;0.0;73.53860062069444;0.020417094;21.011475;0.0;0;0;0
1744817805381;Gyro;0.0;0.0;0.020417094;21.172882;0.0;0;0;0
1744817805388;Compass;0.0;73.67668495697944;0.020417094;21.172882;0.0;0;0;0
1744817805391;Gyro;0.0;0.0;0.020417094;20.489166;0.0;0;0;0
1744817805395;Compass;0.0;73.8172892180416;0.020417094;20.489166;0.0;0;0;0
1744817805396;Gyro;0.0;0.0;0.020417094;19.377258;0.0;0;0;0
1744817805406;Compass;0.0;73.79738943553491;0.020417094;19.377258;0.0;0;0;0
1744817805410;Gyro;0.0;0.0;0.020417094;17.88858;0.0;0;0;0
1744817805415;Compass;0.0;74.0304519268929;0.020417094;17.88858;0.0;0;0;0
1744817805417;Gyro;0.0;0.0;0.020417094;16.055786;0.0;0;0;0
1744817805425;Compass;0.0;74.08717943240921;0.020417094;16.055786;0.0;0;0;0
1744817805429;Gyro;0.0;1.4520326;-1.4316155;14.1388855;0.0;0;0;0
1744817805436;Compass;0.0;74.23458383731938;-1.4316155;14.1388855;0.0;0;0;0
1744817805438;Gyro;0.0;0.0;-1.4316155;13.0694275;0.0;0;0;0
1744817805445;Compass;0.0;74.29780657933314;-1.4316155;13.0694275;0.0;0;0;0
1744817805447;Gyro;0.0;0.0;-1.4316155;13.299652;0.0;0;0;0
1744817805458;Compass;0.0;74.20137296573427;-1.4316155;13.299652;0.0;0;0;0
1744817805462;Gyro;0.0;0.0;-1.4316155;14.134338;0.0;0;0;0
1744817805467;Compass;0.0;74.45408085692819;-1.4316155;14.134338;0.0;0;0;0
1744817805472;Gyro;0.0;-0.0;-1.4316155;14.523224;0.0;0;0;0
1744817805475;Compass;0.0;74.45764840666135;-1.4316155;14.523224;0.0;0;0;0
1744817805476;Gyro;0.0;-0.0;-1.4316155;15.023499;0.0;0;0;0
1744817805485;Compass;0.0;74.63803278155179;-1.4316155;15.023499;0.0;0;0;0
1744817805488;Gyro;0.0;0.0;-1.4316155;15.455994;0.0;0;0;0
1744817805495;Compass;0.0;74.82756218466562;-1.4316155;15.455994;0.0;0;0;0
1744817805498;Gyro;0.0;0.22743592;-1.6590514;15.80658;0.0;0;0;0
1744817805505;Compass;0.0;74.8697045289348;-1.6590514;15.80658;0.0;0;0;0
1744817805509;Gyro;0.0;0.0;-1.6590514;15.810425;0.0;0;0;0
1744817805516;Compass;0.0;74.9431555413835;-1.6590514;15.810425;0.0;0;0;0
1744817805517;Gyro;0.0;0.0;-1.6590514;15.4392395;0.0;0;0;0
1744817805525;Compass;0.0;75.06884860746167;-1.6590514;15.4392395;0.0;0;0;0
1744817805528;Gyro;0.0;0.0;-1.6590514;14.559998;0.0;0;0;0
1744817805535;Compass;0.0;75.1574129327906;-1.6590514;14.559998;0.0;0;0;0
1744817805538;Gyro;0.0;0.0;-1.6590514;13.637268;0.0;0;0;0
1744817805547;Compass;0.0;75.10250807230075;-1.6590514;13.637268;0.0;0;0;0
1744817805550;Gyro;0.0;0.0;-1.6590514;13.244141;0.0;0;0;0
1744817805555;Compass;0.0;74.81404029324978;-1.6590514;13.244141;0.0;0;0;0
1744817805556;Gyro;0.0;0.0;-1.6590514;13.524048;0.0;0;0;0
1744817805565;Compass;0.0;74.91675067199591;-1.6590514;13.524048;0.0;0;0;0
1744817805568;Gyro;0.0;1.0420054;-2.701057;13.612183;0.0;0;0;0
1744817805574;Compass;0.0;75.04922863527646;-2.701057;13.612183;0.0;0;0;0
1744817805577;Gyro;0.0;0.0;-2.701057;13.483154;0.0;0;0;0
1744817805585;Compass;0.0;75.17858945537618;-2.701057;13.483154;0.0;0;0;0
1744817805588;Gyro;0.0;0.0;-2.701057;12.578278;0.0;0;0;0
1744817805596;Compass;0.0;75.01658670754088;-2.701057;12.578278;0.0;0;0;0
1744817805599;Gyro;0.0;0.0;-2.701057;11.312103;0.0;0;0;0
1744817805605;Compass;0.0;75.09486188315417;-2.701057;11.312103;0.0;0;0;0
1744817805609;Gyro;0.0;0.0;-2.701057;10.404907;0.0;0;0;0
1744817805615;Compass;0.0;75.1712887760347;-2.701057;10.404907;0.0;0;0;0
1744817805618;Gyro;0.0;0.0;-2.701057;9.967865;0.0;0;0;0
1744817805627;Compass;0.0;75.12172413822782;-2.701057;9.967865;0.0;0;0;0
1744817805631;Gyro;0.0;1.0219164;-3.7229733;9.881744;0.0;0;0;0
1744817805635;Compass;0.0;75.34636168223386;-3.7229733;9.881744;0.0;0;0;0
1744817805636;Gyro;0.0;0.0;-3.7229733;9.76178;0.0;0;0;0
1744817805645;Compass;0.0;75.23865674472133;-3.7229733;9.76178;0.0;0;0;0
1744817805648;Gyro;0.0;0.0;-3.7229733;9.468536;0.0;0;0;0
1744817805655;Compass;0.5;75.17365313060155;-3.7229733;9.468536;0.0;0;0;0
1744817805658;Gyro;0.5;0.0;-3.7229733;9.517975;0.0;0;0;0
1744817805665;Compass;0.5;74.97137474563208;-3.7229733;9.517975;0.0;0;0;0
1744817805668;Gyro;0.5;0.0;-3.7229733;9.747925;0.0;0;0;0
1744817805675;Compass;0.5;75.12759978862628;-3.7229733;9.747925;0.0;0;0;0
1744817805678;Gyro;0.5;0.0;-3.7229733;9.822052;0.0;0;0;0
1744817805685;Compass;0.5;75.27486092647399;-3.7229733;9.822052;0.0;0;0;0
1744817805687;Gyro;0.5;0.0;-3.7229733;9.612396;0.0;0;0;0
1744817805695;Compass;0.5;75.40393826750696;-3.7229733;9.612396;0.0;0;0;0
1744817805697;Gyro;0.5;0.63274515;-4.3557186;9.911224;0.0;0;0;0
1744817805708;Compass;0.5;75.41274448824946;-4.3557186;9.911224;0.0;0;0;0
