Time_relative,compass
65.622,300.1958
65.642,300.29984
65.662,300.4264
65.682,299.9837
65.702,299.76938
65.722,300.17313
65.742,300.61984
65.762,300.58817
65.782,300.92453
65.802,300.71738
65.822,300.32913
65.842,300.61362
65.862,301.1942
65.882,301.2002
65.902,300.97943
65.922,300.7404
65.942,300.62637
65.962,300.776
65.982,300.41306
66.002,300.69864
66.022,300.75006
66.042,300.80728
66.062,301.05634
66.082,301.16742
66.102,301.0501
66.122,301.4231
66.142,301.94415
66.165,301.97964
66.182,301.9765
66.202,302.22342
66.222,302.00394
66.242,300.9846
66.262,300.5141
66.282,300.87335
66.302,301.39108
66.322,301.3839
66.342,301.271
66.362,301.58572
66.383,301.34555
66.402,301.1101
66.422,301.3177
66.444,301.32474
66.462,301.30978
66.482,301.81644
66.502,302.2622
66.523,302.144
66.542,301.78964
66.562,301.59442
66.582,301.14633
66.602,301.04425
66.622,301.66995
66.642,301.62527
66.662,301.26672
66.69,301.41977
66.702,301.52875
66.722,301.45535
66.742,301.6243
66.763,301.36325
66.782,301.3309
66.802,301.61108
66.822,301.17038
66.843,301.0415
66.862,301.20715
66.882,301.42084
66.902,301.5363
66.923,301.3546
66.942,301.35916
66.962,301.2673
66.982,301.29135
67.003,301.575
67.022,302.06525
67.042,301.29788
67.062,300.8423
67.084,300.90594
67.102,301.347
67.122,301.77402
67.142,301.83633
67.162,301.52692
67.182,301.15466
67.202,300.66333
67.222,300.594
67.242,300.39188
67.262,300.75232
67.282,301.0487
67.302,301.13492
67.322,301.2793
67.342,301.3797
67.362,301.0029
67.382,300.97012
67.402,301.21713
67.422,301.56625
67.442,300.99518
67.462,301.2911
67.482,301.9876
67.503,302.0915
67.522,301.7392
67.542,301.5163
67.562,301.9957
67.583,302.32318
67.603,302.0079
67.622,301.80832
67.642,301.59042
67.662,301.96002
67.682,302.69644
67.702,302.4524
67.722,301.03342
67.743,300.5982
67.763,300.5951
67.782,300.9973
67.802,301.28235
67.823,300.69824
67.843,300.84106
67.862,301.19513
67.882,301.144
67.902,301.31085
67.922,301.79044
67.942,302.23172
67.962,302.4727
67.982,301.89203
68.002,301.98972
68.022,302.7595
68.042,303.37085
68.063,303.3532
68.082,302.933
68.102,302.67676
68.122,303.02158
68.143,303.2478
68.162,301.89032
68.182,301.9552
68.202,302.82
68.223,305.54062
68.242,304.63153
68.263,302.87582
68.282,301.58966
68.303,301.13828
68.323,300.4777
68.342,300.21356
68.362,301.08975
68.382,302.71457
68.402,302.59787
68.422,301.99963
68.443,299.91473
68.463,301.42636
68.482,300.64853
68.503,299.87262
68.522,301.00983
68.543,301.83365
68.562,301.71005
68.582,301.6646
68.602,301.86325
68.624,301.61212
68.642,301.0345
68.662,301.38184
68.682,302.26523
68.704,302.30658
68.722,301.81598
68.742,302.06042
68.762,303.1708
68.784,304.98962
68.802,304.56558
68.822,304.54102
68.842,305.52774
68.862,306.94537
68.882,308.83475
68.902,309.26474
68.922,308.87622
68.942,309.18436
68.962,309.46515
68.982,309.65445
69.002,308.58902
69.022,308.8076
69.042,309.5256
69.062,311.3456
69.082,314.96384
69.102,315.41928
69.122,313.10834
69.142,312.29727
69.162,313.41693
69.182,316.96606
69.202,322.46875
69.222,324.46823
69.242,321.3875
69.262,316.37326
69.282,314.98535
69.302,316.89026
69.322,320.41144
69.342,322.75882
69.362,323.22665
69.382,322.15674
69.402,323.0307
69.422,325.77664
69.442,330.15637
69.462,329.70282
69.482,325.94873
69.502,326.32742
69.523,327.5254
69.542,328.51782
69.562,330.18274
69.582,333.58444
69.602,337.55267
69.622,340.63843
69.642,338.70847
69.662,335.76556
69.682,336.00354
69.702,340.7849
69.722,344.7464
69.742,345.1376
69.763,345.87167
69.782,347.09668
69.802,349.55347
69.822,350.91992
69.842,350.7435
69.862,348.42303
69.882,347.12344
69.902,346.6071
69.922,347.74533
69.942,349.5743
69.962,349.1837
69.982,347.71313
70.002,346.45096
70.022,345.31915
70.042,344.81387
70.062,344.74792
70.084,344.46088
70.102,344.85022
70.122,346.42325
70.142,347.16013
70.171,347.26233
70.182,348.4979
70.202,347.66153
70.222,346.72623
70.242,345.9457
70.263,346.6477
70.282,348.03955
70.302,349.29935
70.323,351.25894
70.342,353.9531
70.362,355.56897
70.382,352.55865
70.403,349.80505
70.424,348.9354
70.442,349.52432
70.462,351.9888
70.483,355.38507
70.502,356.86237
70.522,357.17694
70.542,356.71188
70.562,355.67935
70.587,353.96378
70.602,353.90332
70.622,354.07446
70.643,352.09714
70.662,350.8962
70.682,351.59314
70.702,353.15906
70.724,355.95728
70.742,356.71277
70.762,355.81445
70.782,356.3401
70.802,358.8803
70.822,359.76303
70.842,355.60117
70.862,350.14227
70.882,348.95935
70.902,351.21716
70.922,356.36594
70.942,1.3022156
70.962,6.4684753
70.982,6.5305786
71.002,0.49926758
71.022,354.80215
71.042,353.76346
71.062,355.17627
71.082,359.23407
71.102,1.4463806
71.122,0.50128174
71.142,357.7842
71.162,356.2359
71.182,357.633
71.202,0.6341553
71.222,0.9566345
71.242,359.7228
71.262,358.01578
71.282,357.84146
71.302,358.6383
71.322,0.43920898
71.342,3.179016
71.362,5.6431274
71.383,5.567932
71.402,1.5866394
71.422,355.7918
71.442,353.08423
71.462,355.92172
71.482,0.16345215
71.502,3.950531
71.522,4.762268
71.543,1.9606628
71.563,359.2256
71.582,357.81226
71.602,357.1054
71.622,357.33292
71.642,357.30176
71.663,357.46112
71.682,358.38654
71.702,359.3214
71.722,359.42966
71.742,358.52594
71.762,356.54163
71.782,355.5784
71.802,354.65717
71.822,354.35526
71.842,355.22012
71.863,356.35272
71.882,357.83685
71.902,359.93604
71.922,0.3708496
71.943,0.7798157
71.962,0.9485779
71.982,358.5359
72.002,354.99268
72.022,352.6401
72.042,350.70908
72.062,351.74973
72.082,355.68393
72.102,0.16433716
72.122,3.1134949
72.142,0.526947
72.162,357.6415
72.182,356.0204
72.202,354.7659
72.222,353.63095
72.242,353.5029
72.263,353.6725
72.282,353.73502
72.302,352.22412
72.322,349.9112
72.343,349.9102
72.362,352.1837
72.382,354.7571
72.402,356.1974
72.423,353.30927
72.442,350.27176
72.462,348.51794
72.482,349.19504
72.503,351.8069
72.522,352.30444
72.542,349.37537
72.562,347.80896
72.582,348.2448
72.602,350.25882
72.623,353.62793
72.642,357.2389
72.662,359.33383
72.682,0.040771484
72.702,358.13702
72.722,355.07285
72.742,353.04547
72.762,351.17328
72.782,350.28
72.808,351.21823
72.822,352.02893
72.842,353.22742
72.862,352.615
72.882,350.36395
72.902,347.34872
72.922,344.87912
72.942,343.68314
72.962,343.88812
72.982,342.84088
73.003,342.30923
73.022,342.85495
73.042,342.50134
73.062,342.55106
73.082,345.11786
73.102,350.49973
73.122,352.12674
73.142,346.67517
73.162,340.0461
73.182,334.66843
73.202,334.0916
73.222,337.0481
73.242,343.37784
73.262,350.01913
73.282,349.38315
73.302,340.4384
73.322,333.55435
73.342,330.23114
73.362,330.43198
73.382,333.3835
73.402,335.71255
73.422,332.04285
73.442,326.6286
73.462,325.0442
73.482,326.2135
73.502,328.008
73.522,326.72922
73.542,324.99265
73.562,323.97083
73.583,324.4057
73.605,325.61877
73.622,327.3547
73.642,329.31027
73.662,325.02927
73.682,319.98212
73.702,318.72357
73.722,321.0836
73.742,326.29886
73.762,330.71027
73.782,333.0304
73.803,332.4946
73.822,330.37976
73.842,328.28812
73.862,328.59637
73.882,329.23718
73.903,329.28186
73.922,329.65158
73.942,331.04742
73.962,330.7117
73.982,328.94223
74.002,327.236
74.022,326.609
74.042,326.7279
74.062,327.46814
74.082,327.7304
74.102,328.52496
74.123,329.68686
74.142,332.1841
74.162,334.92093
74.182,338.99115
74.203,341.181
74.222,337.68884
74.242,331.30472
74.262,329.35126
74.284,330.7496
74.302,334.91095
74.322,340.78418
74.342,344.48492
74.364,343.07614
74.382,337.59003
74.402,332.60938
74.423,330.388
74.442,330.3491
74.462,334.17157
74.482,337.67673
74.502,336.63245
74.522,331.7949
74.542,328.4335
74.562,329.65143
74.582,331.79895
74.602,332.3155
74.622,332.3466
74.642,331.26166
74.662,329.58884
74.682,329.8536
74.702,331.23422
74.722,331.52094
74.742,327.94818
74.762,326.23764
74.782,327.55365
74.802,330.53583
74.822,335.04416
74.842,338.4473
74.862,339.8828
74.882,337.67987
74.902,332.34265
74.922,329.7302
74.942,331.1828
74.962,333.10855
74.982,333.81314
75.002,333.47452
75.022,333.0772
75.042,333.5636
75.062,332.0222
75.082,329.93854
75.102,328.72015
75.122,329.71548
75.142,331.35645
75.162,331.21918
75.182,328.7565
75.202,326.21246
75.222,328.34708
75.242,336.0204
75.262,341.1432
75.282,338.87515
75.302,334.32782
75.322,328.94543
75.342,328.03662
75.362,329.49246
75.382,334.47644
75.402,342.0726
75.422,350.2153
75.442,349.414
75.462,340.09894
75.482,331.10764
75.502,328.56186
75.525,331.10693
75.542,335.7781
75.562,340.2934
75.582,339.5167
75.602,333.61624
75.622,329.4055
75.642,329.6346
75.662,334.20956
75.682,336.68396
75.702,334.6527
75.722,332.27847
75.743,329.77545
75.766,329.18936
75.782,332.28754
75.802,338.64032
75.823,339.42038
75.843,334.48773
75.862,331.58798
75.882,333.13702
75.902,338.3476
75.922,342.4389
75.942,342.094
75.962,339.29044
75.983,337.74387
76.002,335.78314
76.022,335.23022
76.042,336.4094
76.063,338.06024
76.082,338.1944
76.102,338.76126
76.122,340.32123
76.143,341.95065
76.162,340.06528
76.182,337.07916
76.202,332.70554
76.224,330.2279
76.257,332.79333
76.263,338.68762
76.283,344.70502
76.303,348.9111
76.323,348.7816
76.343,344.8064
76.362,338.21304
76.382,332.6252
76.402,330.6692
76.422,332.77164
76.442,336.89493
76.462,342.2776
76.483,347.86264
76.502,350.23846
76.522,346.75
76.542,339.56396
76.562,333.9045
76.587,331.50473
76.603,332.32498
76.622,335.6407
76.642,339.10034
76.662,338.32556
76.682,333.90695
76.702,331.7841
76.722,332.57684
76.742,336.25513
76.762,337.4453
76.782,336.55032
76.802,335.59802
76.823,335.38483
76.842,335.02798
76.862,335.04565
76.882,335.20892
76.902,333.31036
76.922,331.07104
76.942,331.3092
76.962,331.92007
76.984,334.0129
77.002,335.89874
77.022,336.48428
77.043,337.11328
77.062,337.80066
77.082,338.3899
77.102,337.15207
77.122,335.45737
77.142,332.77496
77.162,330.67593
77.182,331.46332
77.202,333.66757
77.222,334.5475
77.242,333.20926
77.262,331.43262
77.285,330.42706
77.302,327.71432
77.322,326.1047
77.342,326.21884
77.363,326.9316
77.382,329.59567
77.402,332.60785
77.422,333.3089
77.442,330.4555
77.462,328.32605
77.482,326.84222
77.502,326.40497
77.522,327.57
77.542,330.3614
77.564,335.17154
77.582,338.04153
77.603,335.2563
77.622,330.55048
77.642,327.21933
77.662,325.39148
77.683,325.90576
77.702,328.19333
77.722,331.38446
77.742,333.48242
77.763,331.30005
77.782,328.84305
77.802,329.12067
77.822,330.85098
77.843,332.60223
77.862,334.6662
77.882,336.95636
77.902,337.6964
77.923,337.96548
77.942,338.74768
77.963,340.02655
77.982,339.51578
78.002,338.20868
78.022,337.93307
78.042,339.60074
78.062,340.47775
78.082,341.307
78.102,341.75894
78.122,343.5031
78.142,345.6155
78.162,346.07306
78.182,344.63086
78.202,343.50018
78.222,343.11557
78.245,343.96362
78.263,345.49945
78.282,348.06067
78.302,349.7938
78.322,350.3178
78.342,349.043
78.362,347.6098
78.382,346.78003
78.402,346.71774
78.423,346.76718
78.447,346.9614
78.462,346.94086
78.482,348.06018
78.502,349.67914
78.522,351.6827
78.542,353.2989
78.562,349.83902
78.582,344.3202
78.602,341.56284
78.622,341.0008
78.642,343.55063
78.662,345.75327
78.682,346.95895
78.702,346.4967
78.722,344.61478
78.742,342.67825
78.762,340.4883
78.782,340.15497
78.802,340.37875
78.824,340.16135
78.842,339.71835
78.862,339.56992
78.882,339.39185
78.902,338.57135
78.922,337.79742
78.942,337.47913
78.962,337.81116
78.982,337.808
79.002,338.0179
79.022,339.43973
79.042,339.17004
79.062,338.9329
79.082,339.14243
79.102,339.17758
79.122,338.10867
79.142,336.068
79.162,335.49533
79.182,336.4919
79.202,337.16965
79.222,339.1537
79.242,340.17877
79.262,340.84854
79.282,339.81946
79.303,336.68732
79.322,335.1034
79.342,334.78232
79.362,334.94583
79.385,335.69366
79.402,337.82516
79.422,341.31796
79.442,341.883
79.466,339.58176
79.482,336.87173
79.502,335.99396
79.522,336.03082
79.543,337.50812
79.562,339.2888
79.582,341.12122
79.602,342.74188
79.622,346.7585
79.642,352.7057
79.662,354.60193
79.682,348.6102
79.702,344.51532
79.722,343.81015
79.742,348.04852
79.762,352.8488
79.782,356.51837
79.802,358.1582
79.822,354.7434
79.842,352.4103
79.862,351.62958
79.882,351.74567
79.902,352.53986
79.922,353.6058
79.942,354.20667
79.962,355.31363
79.982,356.5682
80.002,354.7255
80.022,351.17944
80.042,350.03302
80.062,349.43814
80.082,347.92242
80.102,345.3248
80.122,344.44394
80.142,345.8109
80.162,347.34006
80.182,349.41483
80.202,351.85306
80.222,350.63382
80.242,347.38675
80.262,345.32086
80.282,344.73196
80.302,347.18542
80.322,351.0757
80.342,352.94937
80.362,352.23578
80.382,348.49374
80.402,345.19232
80.422,345.78912
80.442,347.22144
80.462,346.90692
80.482,346.51706
80.502,344.89038
80.523,344.7154
80.542,345.97675
80.562,347.4326
80.582,346.86902
80.602,344.91287
80.622,343.81024
80.642,345.05295
80.662,347.32547
80.682,346.53043
80.702,342.69128
80.722,339.62213
80.742,341.66327
80.762,347.8437
80.782,355.3285
80.802,352.30362
80.822,343.95593
80.843,339.05795
80.862,337.8019
80.882,340.84738
80.902,345.40594
80.922,347.9939
80.942,349.6331
80.962,349.3332
80.982,345.8502
81.002,343.33548
81.022,342.78995
81.043,345.32068
81.065,347.9983
81.084,349.62558
81.102,350.16
81.122,348.26804
81.142,347.11752
81.163,347.5261
81.182,350.23206
81.202,351.6848
81.222,349.29544
81.244,348.72806
81.262,348.7009
81.282,349.96628
81.302,351.3756
81.323,352.48395
81.342,351.58163
81.362,348.40192
81.382,347.9592
81.402,348.32147
81.422,349.90176
81.442,352.78162
81.462,354.85065
81.482,355.25958
81.502,352.43155
81.522,349.3867
81.542,348.1222
81.562,348.2953
81.583,349.77316
81.602,351.6685
81.622,352.74658
81.642,352.3337
81.662,350.6126
81.682,349.15662
81.702,348.2049
81.722,347.35272
81.742,345.22488
81.762,344.06396
81.782,343.9975
81.802,344.41037
81.822,345.62338
81.842,346.70786
81.862,343.47607
81.882,340.23166
81.902,338.75772
81.922,338.57303
81.942,338.58212
81.962,338.41412
81.982,338.77173
82.002,338.8974
82.022,337.636
82.042,333.86407
82.062,330.3361
82.082,329.6961
82.102,329.96432
82.122,330.68665
82.143,331.03134
82.162,330.51697
82.182,328.61075
82.202,326.36453
82.222,325.4178
82.242,325.13007
82.262,325.71362
82.282,325.68915
82.302,323.68082
82.322,321.36047
82.342,320.6908
82.362,320.90112
82.382,321.1692
82.402,321.39487
82.423,321.5212
82.443,319.49377
82.463,316.15723
82.482,313.35513
82.502,312.593
82.522,313.34253
82.542,314.27237
82.562,314.8647
82.582,314.4303
82.602,312.05728
82.627,309.002
82.642,307.57166
82.662,307.75815
82.682,308.31613
82.703,308.23468
82.722,308.0452
82.742,305.81067
82.762,302.61737
82.782,301.47
82.802,301.46707
82.824,302.2673
82.842,303.73
82.863,303.32663
82.882,301.93326
82.902,302.34027
82.922,303.65372
82.945,306.15115
82.962,309.82794
82.982,312.52597
83.002,309.79767
83.024,306.64178
83.042,306.1335
83.062,308.24893
83.082,311.39905
83.103,314.57864
83.122,317.65372
83.142,318.51443
83.162,317.66797
83.182,315.48917
83.202,313.3372
83.222,314.31287
83.242,317.22696
83.262,319.91245
83.282,321.984
83.302,321.80334
83.322,321.184
83.342,321.73517
83.362,323.48853
83.382,325.5185
83.402,325.24506
83.422,324.84912
83.442,324.54416
83.463,324.17645
83.482,324.4435
83.502,325.00336
83.522,325.29135
83.542,324.52167
83.562,323.87674
83.582,324.2891
83.602,324.48868
83.622,325.241
83.642,325.72308
83.662,325.51556
83.682,325.39896
83.702,324.9353
83.722,324.1135
83.742,323.85623
83.762,323.15643
83.782,322.14496
83.802,321.21878
83.822,321.024
83.842,321.8266
83.862,321.7961
83.882,320.64548
83.902,319.63818
83.922,319.14508
83.942,318.62552
83.962,317.2715
83.982,315.84225
84.002,315.61136
84.022,316.3429
84.042,317.89276
84.062,320.21487
84.085,320.33957
84.102,318.27585
84.124,315.81854
84.142,314.42108
84.162,314.43152
84.182,314.10858
84.202,314.8688
84.222,317.0537
84.242,319.4916
84.262,319.49408
84.282,316.37756
84.302,314.28067
84.33,312.76868
84.343,313.03146
84.363,312.2886
84.382,314.55353
84.403,317.73834
84.422,318.0402
84.442,317.2807
84.462,317.33914
84.483,319.01587
84.502,321.35184
84.523,321.98303
84.542,321.05936
84.563,319.91455
84.582,320.03183
84.602,320.0832
84.622,320.18967
84.642,320.4625
84.662,323.0139
84.682,323.37567
84.702,318.34088
84.722,322.07416
84.742,324.75253
84.762,324.82507
84.782,323.90436
84.802,322.77628
84.822,322.61737
84.842,322.01984
84.863,323.88123
84.882,324.6631
84.902,324.18127
84.922,322.831
84.942,322.65625
84.962,325.53854
84.982,325.31064
85.002,323.5207
85.022,323.20096
85.042,322.70248
85.062,323.11908
85.082,323.5912
85.102,322.7573
85.122,322.81012
85.142,322.58398
85.162,323.24725
85.182,323.96545
85.202,324.78268
85.222,320.41165
85.243,322.4704
85.262,328.11566
85.282,331.98422
85.302,326.88217
85.322,321.18893
85.342,322.09943
85.362,322.3141
85.382,323.78177
85.402,324.45312
85.422,323.87717
85.442,323.76395
85.462,324.69153
85.482,325.22177
85.502,326.06766
85.522,325.01593
85.542,324.32993
85.562,324.4982
85.582,325.4506
85.602,325.90237
85.629,325.4538
85.644,324.50143
85.662,326.25742
85.682,329.35443
85.702,328.37225
85.722,325.4406
85.742,324.039
85.762,324.86673
85.782,325.1741
85.802,325.61743
85.825,325.65152
85.842,324.8532
85.863,324.28796
85.882,324.82068
85.902,326.202
85.922,326.26935
85.943,325.83224
85.962,327.0117
85.982,328.08813
86.002,327.74106
86.022,327.3692
86.042,326.75812
86.062,326.60498
86.082,326.20007
86.102,326.48233
86.122,326.22525
86.142,325.0282
86.162,324.28558
86.183,324.47342
86.202,324.49878
86.222,324.64264
86.242,325.09912
86.262,325.84674
86.282,325.0995
86.302,324.2226
86.322,323.74542
86.343,324.27792
86.362,325.1175
86.382,326.19058
86.402,327.2831
86.423,327.66095
86.442,326.51746
86.462,325.99545
86.482,325.70776
86.502,326.15717
86.522,326.78592
86.542,326.61914
86.562,325.48288
86.582,325.07483
86.604,323.2337
86.622,324.70435
86.642,325.40414
86.662,325.12698
86.684,325.6974
86.702,326.32376
86.722,326.1927
86.743,326.48712
86.762,326.43655
86.783,326.80798
86.802,327.53372
86.822,327.6232
86.842,327.70123
86.862,327.13467
86.882,325.87106
86.902,325.90683
86.922,326.26776
86.942,326.83325
86.962,326.50955
86.982,326.91437
87.003,328.28766
87.022,328.9767
87.042,329.25998
87.062,329.05585
87.082,329.24075
87.102,327.88315
87.122,328.2037
87.142,328.01913
87.163,326.9004
87.182,326.2792
87.202,326.00314
87.222,325.4083
87.243,325.57526
87.262,325.4348
87.282,326.39066
87.302,326.55124
87.322,325.9994
87.342,326.43643
87.362,326.9408
87.382,326.93015
87.402,327.3697
87.422,326.51382
87.442,325.8294
87.462,325.59146
87.482,325.84558
87.502,325.92706
87.522,325.9029
87.542,326.32364
87.562,326.14856
87.582,326.01102
87.602,326.37195
87.622,326.1353
87.642,325.63385
87.662,325.72266
87.682,325.65796
87.702,325.32446
87.722,325.60245
87.742,325.79135
87.762,325.4826
87.782,325.80402
87.802,326.33267
87.822,326.66174
87.842,326.47385
87.862,326.36258
87.882,326.72787
87.902,326.31735
87.922,326.39636
87.942,326.51666
87.963,326.60333
87.982,326.46848
88.002,326.23495
88.022,326.07452
88.043,326.26178
88.062,326.7305
88.082,327.01837
88.102,327.17984
88.122,328.02222
88.142,326.96426
88.162,326.86383
88.182,327.243
88.202,327.26465
88.222,327.28162
88.242,327.76617
88.262,328.00763
88.282,327.89978
88.302,327.5493
88.322,327.6728
88.342,327.65823
88.362,327.36826
88.382,327.47342
88.402,327.63144
88.422,327.57608
88.442,327.37482
88.462,327.449
88.482,327.97064
88.502,327.71338
88.522,327.6974
88.542,327.49506
88.562,327.1926
88.582,326.74
88.611,326.89615
88.622,327.65515
88.647,327.3468
88.662,326.4172
88.682,326.9866
88.702,327.3294
88.722,327.35318
88.742,327.38943
88.762,327.17752
88.782,326.78732
88.802,326.10507
88.822,326.48514
88.842,327.18518
88.862,327.77573
88.882,328.27942
88.902,327.58923
88.922,327.12018
88.942,326.88214
88.962,327.6077
88.982,327.66815
89.002,328.21536
89.022,327.89447
89.042,327.48633
89.062,327.68356
89.082,327.95392
89.102,327.9308
89.122,327.54834
89.142,327.26132
89.162,327.42642
89.182,327.40506
89.202,328.0519
89.222,328.6571
89.242,328.27667
89.262,328.22263
89.282,328.27698
89.302,328.7783
89.322,328.75214
89.342,328.48907
89.362,328.53973
89.382,328.7627
89.402,328.27045
89.423,328.18042
89.442,327.84045
89.462,327.7692
89.482,328.3688
89.502,328.25818
89.522,327.5689
89.542,327.32983
89.562,327.37866
89.583,327.2029
89.602,326.98322
89.622,327.59317
89.642,328.05664
89.663,328.11264
89.682,328.1218
89.702,328.48047
89.722,327.84427
89.742,328.0533
89.762,328.57663
89.782,328.2896
89.802,327.81445
89.822,327.72537
89.842,327.4905
89.862,327.46268
89.882,327.40472
89.902,328.1093
89.922,328.05475
89.942,327.8836
89.962,328.19806
89.982,328.78778
90.002,328.95807
90.022,328.68195
90.042,328.277
90.062,328.69702
90.082,328.79938
90.102,328.74448
90.122,328.65555
90.142,328.3492
90.162,327.91147
90.182,327.97827
90.202,328.5912
90.222,328.8328
90.242,328.81415
90.262,328.55078
90.282,328.7266
90.302,329.04623
90.322,328.86142
90.342,329.2491
90.362,329.05054
90.382,328.6978
90.402,328.54053
90.422,328.7513
90.442,328.85223
90.462,328.28918
90.482,328.32935
90.502,328.44543
90.522,328.86252
90.542,329.00854
90.562,328.79822
90.582,328.52417
90.602,328.50177
90.622,328.75635
90.642,329.013
90.662,329.23416
90.682,329.3037
90.702,329.30734
90.722,329.4325
90.742,329.13245
90.762,329.26428
90.782,329.81912
90.802,329.79324
90.822,329.1457
90.842,328.90918
90.862,329.0336
90.882,329.45584
90.902,329.26538
90.922,329.7106
90.942,329.8832
90.962,330.72333
90.982,331.08762
91.002,330.48016
91.022,330.04874
91.042,330.01468
91.062,330.0734
91.082,330.38568
91.102,329.86295
91.122,329.8584
91.143,329.4936
91.162,329.26834
91.182,329.52148
91.204,330.38202
91.222,330.53937
91.242,330.58136
91.262,330.48294
91.283,331.05316
91.302,330.73746
91.322,330.83136
91.342,330.7485
91.363,330.7411
91.382,331.4143
91.402,332.02682
91.422,331.84464
91.445,332.21912
91.462,332.91898
91.482,332.63254
91.502,332.39078
91.522,332.4771
91.542,331.75632
91.562,330.8589
91.582,331.15686
91.602,332.1002
91.622,332.2376
91.642,331.89877
91.662,332.3525
91.682,332.5948
91.702,331.73886
91.722,331.5907
91.742,331.05014
91.762,330.74274
91.782,330.07132
91.802,329.92694
91.822,329.26343
91.842,328.9386
91.862,329.07358
91.882,329.53732
91.902,329.50293
91.922,329.086
91.942,328.60266
91.962,328.62408
91.982,328.7112
92.002,328.49512
92.022,327.5781
92.042,326.8956
92.062,326.75717
92.082,326.40967
92.102,326.07074
92.122,325.67548
92.142,324.375
92.162,323.1165
92.182,322.26895
92.202,321.93582
92.222,320.6117
92.242,319.15576
92.262,317.84464
92.282,316.36847
92.302,314.95047
92.322,313.8107
92.342,312.5107
92.363,311.91748
92.382,311.7863
92.402,311.97665
92.422,311.5812
92.442,310.8485
92.463,311.26465
92.487,312.2946
92.502,312.91577
92.522,312.647
92.542,311.46057
92.562,312.23557
92.583,311.35922
92.603,309.43777
92.622,307.71527
92.642,305.97836
92.663,305.0723
92.682,304.1458
92.702,303.43054
92.722,303.2786
92.743,303.17538
92.762,304.23795
92.782,304.94464
92.802,304.5791
92.823,304.24277
92.842,303.65918
92.862,303.60455
92.882,303.2245
92.903,302.7431
92.922,302.15146
92.942,301.80072
92.962,301.68707
92.983,302.0763
93.002,302.05408
93.022,302.4712
93.042,301.91486
93.063,301.90097
93.082,301.74677
93.102,302.01245
93.122,302.55765
93.143,302.67737
93.162,301.3671
93.182,299.8413
93.202,299.1932
93.222,299.5092
93.242,300.41312
93.262,301.82504
93.282,300.62576
93.302,298.5677
93.322,297.84012
93.342,298.9655
93.362,301.1167
93.382,302.1261
93.402,301.86365
93.43,302.24454
93.442,302.99127
93.462,302.04816
93.482,300.19986
93.502,300.32385
93.522,301.2529
93.542,301.85324
93.562,301.0644
93.582,299.31656
93.602,298.34613
93.622,298.67242
93.642,299.68558
93.662,299.84583
93.682,299.29706
93.702,299.44858
93.722,299.5504
93.742,299.18393
93.762,299.047
93.782,299.75208
93.802,299.82205
93.823,299.4374
93.843,297.6026
93.862,295.26733
93.882,294.04816
93.902,294.5014
93.922,295.02615
93.942,295.19678
93.962,295.08478
93.982,295.0819
94.002,296.95978
94.022,298.8063
94.045,298.0274
94.062,297.17505
94.082,296.01718
94.102,294.48187
94.125,294.25232
94.142,295.65134
94.162,296.80978
94.182,297.7594
94.202,297.0386
94.222,295.77954
94.242,294.82486
94.262,294.31714
94.283,293.8762
94.302,293.95898
94.322,294.0864
94.342,294.5634
94.364,294.82797
94.382,295.30206
94.402,295.25662
94.422,295.30435
94.443,295.54016
94.466,297.24664
94.482,299.29294
94.502,296.31332
94.522,292.81357
94.542,291.4682
94.562,290.61523
94.582,290.9304
94.603,290.9076
94.623,290.27307
94.642,289.5901
94.662,289.2371
94.682,291.94974
94.702,294.08817
94.722,293.70282
94.742,294.3128
94.766,294.02594
94.782,293.14096
94.804,293.31293
94.823,295.13385
94.852,297.38385
94.865,295.62357
94.872,293.9571
94.882,292.79468
94.893,292.46677
94.902,292.54022
94.912,292.9074
94.922,293.2763
94.932,293.75928
94.942,294.29272
94.952,294.68066
94.962,294.39648
94.972,293.63666
94.982,293.36966
94.992,293.69672
95.002,293.9957
95.012,294.50677
95.023,295.0584
95.032,295.32376
95.042,295.3981
95.052,295.30096
95.062,295.19562
95.072,294.77448
95.082,293.86722
95.092,293.73807
95.102,293.46295
95.112,293.49313
95.123,293.71112
95.133,293.93546
95.142,293.6916
95.152,292.8696
95.162,291.95334
95.172,291.38388
95.183,290.73938
95.192,290.51743
95.202,290.37662
95.215,290.4988
95.222,290.2734
95.232,290.47327
95.242,290.7588
95.252,291.51788
95.262,293.43683
95.272,296.02368
95.282,298.6504
95.292,298.96188
95.302,298.0231
95.312,295.8409
95.322,293.99722
95.332,292.7155
95.343,292.02075
95.353,291.5062
95.362,291.3888
95.373,291.17206
95.382,291.01486
95.392,290.6247
95.402,291.0576
95.413,291.44217
95.422,292.49094
95.432,293.1196
95.442,293.65277
95.453,293.93103
95.462,293.85233
95.472,294.15
95.482,294.65436
95.492,295.23654
95.502,295.8243
95.512,295.55478
95.522,295.0655
95.533,294.15738
95.542,293.8405
95.552,293.32687
95.562,292.9137
95.572,292.9997
95.582,293.09927
95.592,293.3376
95.602,294.18417
95.614,295.06195
95.622,296.12576
95.632,296.04895
95.642,295.51138
95.652,295.16492
95.663,294.59952
95.672,294.9191
95.682,295.5601
95.692,296.43414
95.702,297.95258
95.712,299.16397
95.722,300.6696
95.732,302.35797
95.742,303.0643
95.752,301.88135
95.762,298.88388
95.772,295.86337
95.782,292.92685
95.792,290.9298
95.802,289.91687
