Compass_X,Compass_Y,step,Gyro_X,Gyro_Y,GT_X,GT_Y,Walked_distance,Gyro_Error_X,Gyro_Error_Y,Gyro_Distance_Error,Compass_Error_X,Compass_Error_Y,Compass_Distance_Error
1.705313644033047,7.2877543271120215,29.0,0.7402529315172878,7.550723189823712,2.4614804239062518,8.1789907962586,19.14,1.721227492388964,0.6282676064348873,1.832305723903908,0.7561667798732048,0.8912364691465777,1.1687988034390995
1.8304651545317596,7.593101833111155,29.5,0.7555420960488385,7.880368819929629,2.5685013119021756,8.534599091748104,19.470000000000002,1.8129592158533372,0.6542302718184754,1.9273915966692454,0.738036157370416,0.9414972586369492,1.1962919616912002
1.9413819231694431,7.903903169071885,30.0,0.7869703016865982,8.208868847160055,2.6755221998981,8.89020738723761,19.8,1.8885518982115017,0.6813385400775545,2.0076978055557264,0.7341402767286567,0.9863042181657242,1.2295356671063793
2.0712386933067175,8.207279534745803,30.5,0.8260476717649877,8.536546980619944,2.7825430878940236,9.245815682727113,20.130000000000003,1.956495416129036,0.7092687021071686,2.0810901962968154,0.7113043945873061,1.0385361479813096,1.258773717720175
2.2132389754027235,8.505165284463132,31.0,0.8563155862499309,8.86515594786328,2.889563975889948,9.601423978216618,20.46,2.033248389640017,0.7362680303533367,2.162449913060209,0.6763250004872243,1.0962586937534855,1.2880988432236644
2.332512055688385,8.812856578326267,31.5,0.8657558156261067,9.195020893059532,2.9965848638858716,9.957032273706123,20.790000000000003,2.130829048259765,0.7620113806465909,2.262983379776029,0.6640728081974867,1.1441756953798556,1.3229250607971987
2.3983582477447603,9.136220582185192,32.0,0.8868358235465099,9.52434692189126,3.103605751881796,10.312640569195626,21.12,2.216769928335286,0.788293647304366,2.3527591864770288,0.7052475041370356,1.1764199870104335,1.3716187618755973
2.5118663282340643,9.446084932609105,32.5,0.9165851139676009,9.853003246521475,3.2106266398777197,10.66824886468513,21.45,2.294041525910119,0.8152456181636563,2.4345948206087744,0.6987603116436554,1.2221639320760254,1.4078176906104958
2.6270028048870673,9.755347914137662,33.0,0.9477446416689859,10.181528867795413,3.317647527873644,11.023857160174634,21.78,2.369902886204658,0.8423282923792215,2.515145451496526,0.6906447229865766,1.268509246036972,1.4443357783668216
2.7596412888138064,10.05751844973241,33.5,0.9651128826399603,10.51107149660931,3.4246684158695677,11.379465455664139,22.11,2.4595555332296075,0.8683939590548295,2.6083560894102056,0.6650271270557613,1.3219470059317295,1.4797989614173623
2.8601954480064653,10.371825403312913,34.0,0.9839844644006757,10.840531453814808,3.5316893038654915,11.735073751153644,22.44,2.547704839464816,0.8945422973388357,2.7001862659380897,0.6714938558590262,1.363248347840731,1.5196545845510108
2.9999276823308683,10.670781759142171,34.5,1.0253740307108676,11.16792556463639,3.6387101918614158,12.090682046643147,22.77,2.6133361611505483,0.9227564820067578,2.7714626853455147,0.6387825095305475,1.419900287500976,1.5569713937409058
3.1513388225528822,10.963996128873038,35.0,1.052341038021721,11.496821871269189,3.7457310798573396,12.446290342132652,23.1,2.6933900418356185,0.9494684708634633,2.855843184529409,0.5943922573044573,1.482294213259614,1.5970279553615918
3.223589411827713,11.285989688357448,35.5,1.0446369087350513,11.826731929303094,3.852751967853264,12.801898637622156,23.43,2.8081150591182125,0.9751667083190618,2.9726184239253306,0.6291625560255509,1.5159089492647073,1.6412877457549708
3.2745798970944033,11.612026450720633,36.0,1.062996623095277,12.156220807550312,3.9597728558491876,13.15750693311166,23.76,2.8967762327539104,1.0012861255613483,3.064944770773136,0.6851929587547843,1.545480482391028,1.69056183329056
3.3335833473920906,11.93670874597704,36.5,1.105843157042764,12.483427431151801,4.066793743845111,13.513115228601166,24.09,2.9609505868023476,1.0296877974493643,3.1348820293116755,0.7332103964530208,1.576406482624126,1.7385784089094645
3.3254123659772303,12.266607571471642,37.0,1.1329211806707211,12.812314616424205,4.173814631841036,13.868723524090669,24.42,3.0408934511703145,1.056408907666464,3.2191664699992697,0.8484022658638053,1.6021159526190267,1.8128877324200774
3.2360955332990455,12.584290594940535,37.5,1.1360989258306866,13.142299315972075,4.28083551983696,14.224331819580174,24.75,3.1447365940062735,1.082032503608099,3.325682273541264,1.0447399865379143,1.6400412246396385,1.9445351264476367
3.0992441427273576,12.884576620087552,38.0,1.150799407011973,13.47197172284447,4.387856407832883,14.579940115069679,25.080000000000002,3.2370570008209105,1.1079683922252084,3.4214225089476717,1.2886122651055256,1.6953634949821268,2.1295020427082023
2.970958622538235,13.188620737461669,38.5,1.1699857439255459,13.801413499909613,4.4948772958288075,14.935548410559182,25.41,3.324891551903262,1.1341349106495695,3.512999548458808,1.5239186732905723,1.7469276730975132,2.3182071559370163
2.935267016218603,13.516684922093768,39.0,1.1780906023637627,14.1313139565169,4.601898183824732,15.291156706048687,25.740000000000002,3.423807581460969,1.1598427495317871,3.6149264942058044,1.6666311676061287,1.774471783954919,2.4344218124409585
2.9271571829996232,13.84658525644516,39.5,1.1772866512730151,14.461312977216423,4.708919071820656,15.646765001538192,26.07,3.531632420547641,1.1854520243217692,3.7252817418058153,1.7817618888210327,1.8001797450930326,2.532848701185744
3.0012469923137024,14.168160597781842,40.0,1.1821692201916034,14.791276854816314,4.815939959816579,16.002373297027695,26.400000000000002,3.6337707396249757,1.2110964422113817,3.8302799350036687,1.814692967502877,1.8342126992458532,2.580202858765015
3.130505799457692,14.471792217966092,40.5,1.1933497781014166,15.121087399106251,4.9229608478125035,16.3579815925172,26.73,3.729611069711087,1.2368941934109472,3.9293645767484082,1.7924550483548116,1.8861893745511065,2.6020387116724732
3.2514440073475632,14.77883285024851,41.0,1.1885848073735141,15.451052995879555,5.029981735808428,16.713589888006705,27.060000000000002,3.8413969284349134,1.2625368921271498,4.043554100759785,1.7785377284608646,1.934757037758196,2.6280185019732265
3.3853490901335928,15.080444237308193,41.5,1.1783105016738833,15.780893015650339,5.137002623804351,17.06919818349621,27.39,3.9586921221304676,1.28830516784587,4.163048585269718,1.7516535336707584,1.988753946188016,2.650175911236773
3.5181819678369837,15.382529368688465,42.0,1.1949772382157893,16.11047186796499,5.244023511800275,17.424806478985712,27.720000000000002,4.049046273584486,1.3143346110207226,4.257023748507331,1.7258415439632917,2.0422771102972472,2.673840838590374
3.642690458988443,15.688139636237162,42.5,1.220230027483454,16.439504232078615,5.3510443997962,17.78041477447522,28.05,4.130814372312745,1.3409105423966032,4.343002240526234,1.7083539408077568,2.0922751382380564,2.7011272537891418
3.7450270780853,16.001870757409137,43.0,1.2363218029574767,16.76911165730155,5.458065287792124,18.136023069964722,28.380000000000003,4.221743484834647,1.3669114126631712,4.437517871717546,1.713038209706824,2.1341523125555852,2.7366231017628118
3.4261257266974443,16.086734931729044,43.5,0.9063624979559795,16.774294035416748,5.1317912895335915,18.23906299011368,28.71,4.225428791577612,1.4647689546969325,4.472113210031359,1.7056655628361472,2.1523280583846365,2.746235802540439
3.0964192540131563,16.100650457952828,44.0,0.5763843785194831,16.77809412662004,4.80551729127506,18.342102910262636,29.040000000000003,4.229132912755577,1.5640087836425955,4.509067383513321,1.7090980372619038,2.241452452309808,2.818709846177528
2.7696192349000395,16.146495277809233,44.5,0.24683986918533762,16.79542665002886,4.479243293016528,18.445142830411594,29.37,4.23240342383119,1.649716180382736,4.542554591622933,1.7096240581164883,2.298647552602361,2.8647155166221157
2.4465734819991143,16.21388549618456,45.0,-0.08283233624725495,16.81013164799589,4.152969294757996,18.54818275056055,29.700000000000003,4.235801631005251,1.7380511025646577,4.578519093806748,1.706395812758882,2.33429725437599,2.8914927531619945
2.1179009031197964,16.243454667509077,45.5,-0.4126764166387153,16.7999885404488,3.826695296499464,18.651222670709508,30.03,4.239371713138179,1.851234130260707,4.6259421015830124,1.7087943933796677,2.407768003200431,2.9525116487630623
1.7879346837920294,16.238733004397428,46.0,-0.7419269608942174,16.822216430754803,3.500421298240932,18.754262590858463,30.360000000000003,4.24234825913515,1.9320461601036598,4.661579251343726,1.7124866144489028,2.515529586461035,3.0431068836022654
1.463158581614414,16.297217903767397,46.5,-1.0686432592346606,16.868654135249304,3.1741472999824003,18.857302511007422,30.69,4.242790559217061,1.9886483757581175,4.685722366059135,1.7109887183679864,2.560084607240025,3.0792069743052086
1.1357673322162565,16.33863009783525,47.0,-1.3976287114788524,16.894510898613742,2.8478733017238684,18.960342431156377,31.020000000000003,4.245502013202721,2.065831532542635,4.721434873526882,1.712105969507612,2.6217123333211276,3.131242949614691
0.8058368253756815,16.345402147445323,47.5,-1.7276275473242535,16.89363434817025,2.5215993034653366,19.063382351305336,31.35,4.24922685078959,2.169748003135087,4.771135632800635,1.7157624780896552,2.7179802038600123,3.214227320802819
0.6523925467605726,16.63755767684754,48.0,-1.6689649519918306,17.21837840109326,2.6274262759649742,19.432492161450522,31.68,4.296391227956805,2.214113760357261,4.833350528098242,1.9750337292044016,2.794934484602983,3.4223408662373167
0.5677500818717544,16.956517945748768,48.5,-1.6032394000247905,17.541766947301422,2.733253248464612,19.801601971595712,32.01,4.336492648489402,2.25983502429429,4.889992109137785,2.1655031665928575,2.845084025846944,3.5754590025132647
0.4299277317958472,17.25635957031006,49.0,-1.575387477044724,17.87058949881867,2.8390802209642496,20.1707117817409,32.34,4.414467698008973,2.300122282922228,4.977759292408584,2.4091524891684024,2.9143522114308382,3.781198821582664
0.25202198102698004,17.53429759189647,49.5,-1.5343553526072673,18.198028599666674,2.944907193463887,20.539821591886085,32.67,4.479262546071154,2.3417929922194105,5.054481909656396,2.6928852124369067,3.0055239999896166,4.035443628880838
0.12145520153530162,17.837369062169028,50.0,-1.465072033561609,18.52067363945811,3.0507341659635245,20.90893140203127,33.0,4.515806199525134,2.3882577625731614,5.108451895844826,2.929278964428223,3.0715623398622434,4.244428166326025
0.002260331705064636,18.14509066200588,50.5,-1.4003592577326116,18.84426637213996,3.156561138463162,21.27804121217646,33.33,4.556920396195774,2.4337748400365022,5.166118801311073,3.1543008067580978,3.1329505501705803,4.445783702490364
-0.1683374330063946,18.427573232575206,51.0,-1.3503594400175496,19.170456528687424,3.2623881109628,21.647151022321648,33.660000000000004,4.61274755098035,2.4766944936342234,5.235595055375588,3.4307255439691944,3.2195777897464417,4.70484419532372
-0.38526227973479166,18.676256989326347,51.5,-1.2940511461492452,19.49561706756267,3.3682150834624376,22.016260832466834,33.99,4.662266229611683,2.5206437649041646,5.300035036235872,3.7534773631972294,3.3400038431404866,5.0243624459454805
-0.6111901138637956,18.916791007223562,52.0,-1.2370550405269551,19.820657748007275,3.474042055962075,22.385370642612024,34.32,4.71109709648903,2.5647128946047495,5.363971297863109,4.08523216982587,3.468579635388462,5.359119943461962
-0.8602850801030207,19.13324353734109,52.5,-1.1930052411075618,20.147704556845262,3.5798690284617125,22.75448045275721,34.65,4.772874269569274,2.606775895911948,5.438346197569991,4.440154108564733,3.6212369154161195,5.72960079808155
-1.1079898978665048,19.35128555910928,53.0,-1.1371589588405706,20.472944764625534,3.68569600096135,23.123590262902397,34.980000000000004,4.822854959801921,2.6506454982768624,5.503258264048798,4.793685898827855,3.772304703793118,6.099976006090573
-1.3519365168730726,19.573524275527603,53.5,-1.0878647739815681,20.79924230267798,3.791522973460988,23.492700073047587,35.31,4.879387747442556,2.6934577703696085,5.573431577641998,5.1434594903340605,3.9191757975199835,6.466460736799839
-1.6175967493760632,19.769291077785947,54.0,-1.0621280750332105,21.12823716939666,3.8973499459606256,23.861809883192773,35.64,4.959478020993836,2.7335727137961143,5.662935813015329,5.514946695336689,4.092518805406826,6.867557588037656
-1.8710530574423434,19.98061996814742,54.5,-1.010237408054152,21.454131874294525,4.003176918460263,24.23091969333796,35.97,5.0134143265144155,2.7767878190434345,5.731044739075763,5.874229975902606,4.250299725190541,7.250629321910445
-2.100394082431995,20.21790185590267,55.0,-0.949503287879272,21.77849489106213,4.109003890959901,24.60002950348315,36.300000000000004,5.058507178839173,2.8215346124210186,5.792197549070411,6.209397973391896,4.382127647580479,7.599978020471678
-2.354687975094662,20.428222126334383,55.5,-0.9154476931716085,22.106732939540834,4.214830863459539,24.969139313628336,36.63,5.130278556631147,2.8624063740875023,5.874787512671937,6.569518838554201,4.540917187293953,7.9861446688612
-2.5924322978956593,20.657083737304628,56.0,-0.891436686534077,22.435858252393327,4.320657835959176,25.338249123773522,36.96,5.212094522493254,2.902390871380195,5.965718907363577,6.913090133854835,4.681165386468894,8.348899602598868
-2.8444667703332898,20.87010632930624,56.5,-0.8461787977130326,22.762740071250636,4.426484808458813,25.70735893391871,37.29,5.272663606171846,2.9446188626680723,6.039185520434829,7.270951578792102,4.83725260461247,8.733026372453566
-3.0861688733066917,21.094784083919897,57.0,-0.7934933400166304,23.088507231270366,4.532311780958452,26.0764687440639,37.620000000000005,5.325805120975082,2.9879615127935324,6.106726962009995,7.618480654265143,4.981684660144001,9.102660574388475
-3.3455329886303278,21.298819021326185,57.5,-0.7566910779425048,23.416448679559885,4.6381387534580885,26.445578554209085,37.95,5.394829831400593,3.0291298746492004,6.187068506753585,7.983671742088417,5.1467595328829,9.498849834308473
-3.5424850452346397,21.563601738661234,58.0,-0.6998100476316041,23.741509517543747,4.743965725957727,26.81468836435427,38.28,5.443775773589331,3.0731788468105243,6.251329690362026,8.286450771192367,5.251086625693038,9.810156835337898
-3.672789782331485,21.866785965642325,58.5,-0.6493458952114433,24.067628160556556,4.849792698457364,27.183798174499458,38.61,5.499138593668807,3.1161700139429023,6.320683572856234,8.522582480788849,5.3170122088571325,10.045149624121326
-3.7597869430710276,22.185112046922605,59.0,-0.6177482142509363,24.396111929650125,4.9556196709570015,27.552907984644648,38.940000000000005,5.573367885207938,3.1567960549945226,6.405293975821578,8.71540661402803,5.367795937722043,10.235797266303626
-3.779508219911409,22.514522233832157,59.5,-0.5718885647272813,24.722909868054835,5.061446643456639,27.922017794789834,39.27,5.6333352081839205,3.1991079267349996,6.478329807493848,8.840954863368047,5.407495560957678,10.363565561035841
-3.6828700859959453,22.830055229053475,60.0,-0.5121191540766422,25.047452034114155,5.167273615956277,28.29112760493502,39.6,5.679392770032919,3.2436755708208658,6.540407743026597,8.850143701952222,5.461072375881546,10.399440131075378
-3.4899521648319527,23.09779143447546,60.5,-0.456453819277899,25.372723260172876,5.273100588455915,28.66023741508021,39.93,5.729554407733813,3.287514154907335,6.605720477729743,8.763052753287868,5.56244598060475,10.379397807389985
-3.3428025350802266,23.393167443088092,61.0,-0.3933928313169543,25.696641941013283,5.378927560955552,29.029347225225397,40.260000000000005,5.772320392272507,3.332705284212114,6.665328740764433,8.72173009603578,5.6361797821373045,10.384367982918825
-3.1608910178965752,23.668500332362044,61.5,-0.34966338838464467,26.023731738807147,5.48475453345519,29.398457035370583,40.59,5.834417921839835,3.3747252965634367,6.7401189391546374,8.645645551351766,5.72995670300854,10.372058176560767
-3.068984249998436,23.9854437752892,62.0,-0.309572503119365,26.35128741486642,5.590581505954827,29.767566845515773,40.92,5.900154009074192,3.416279430649354,6.8178282817237434,8.659565755953263,5.782123070226575,10.412541778111855
-3.072241531267459,24.31542769931995,62.5,-0.26087281183999156,26.6776742100486,5.696408478454465,30.13667665566096,41.25,5.957281290294457,3.4590024456123594,6.888678994585585,8.768650009721924,5.821248956341009,10.525025529883411
-2.7777301934804077,24.46430036946085,63.0,-0.18966283723660565,26.999899503154193,5.802235450954102,30.505786465806146,41.580000000000005,5.991898288190708,3.505886962651953,6.942196229646326,8.579965644434509,6.041486096345295,10.493586837302582
-2.465833857452476,24.572099606806724,63.5,-0.11944834839235116,27.322343181269208,5.908062423453741,30.874896275951336,41.910000000000004,6.027510771846091,3.5525530946821284,6.996536256981466,8.373896280906216,6.3027966691446125,10.480810311037757
-2.2035002151542904,24.772302154539183,64.0,-0.08019786775921418,27.6500006239896,6.0138893959533775,31.244006086096523,42.24,6.094087263712591,3.594005462106921,7.074939917723571,8.217389611107668,6.4717039315573395,10.459849128858167
-1.9160712838793248,24.934427443948735,64.5,-0.010742355935335887,27.972608639818848,6.119716368453016,31.61311589624171,42.57,6.130458724388352,3.640507256422861,7.129924070808662,8.03578765233234,6.678688452292974,10.448864179238258
-1.643610835305876,25.120613651717075,65.0,0.055526582486614476,28.295886272513144,6.225543340952653,31.9822257063869,42.9,6.170016758466038,3.686339433873755,7.187364274995697,7.869154176258529,6.861612054669823,10.440560686022437
-1.389500211043075,25.33115531181495,65.5,0.0964482357594122,28.623339197822144,6.3313703134522905,32.35133551653208,43.230000000000004,6.234922077692878,3.7279963187099376,7.264448352574125,7.720870524495366,7.020180204717132,10.43526577345894
-1.180915500001797,25.586874725078445,66.0,0.13570403477948884,28.950996003402764,6.437197285951928,32.72044532667727,43.56,6.301493251172439,3.7694493232745074,7.342858121692563,7.618112785953725,7.1335706015988265,10.436640836375787
-1.0024183148657895,25.864433286284044,66.5,0.20585453524903227,29.2734536088083,6.543024258451566,33.08955513682246,43.89,6.337169723202534,3.816101528014162,7.397455709417049,7.545442573317356,7.225121850538418,10.446821975240017
-0.7559070152738292,26.083823758213622,67.0,0.2863231780269284,29.593492352602677,6.648851230951204,33.458664946967644,44.22,6.362528052924275,3.8651725943649673,7.444549845926105,7.4047582462250325,7.374841188754022,10.450776394334559
-0.4551549798898038,26.219647957870258,67.5,0.33751845694581734,29.91949702038585,6.754678203450841,33.827774757112834,44.550000000000004,6.417159746505024,3.9082777367269834,7.513625894304308,7.2098331833406455,7.6081267992425765,10.481664368074043
-0.20833787671171647,26.43869434012474,68.0,0.37756915192645774,30.247057612996695,6.860505175950479,34.196884567258024,44.88,6.4829360240240215,3.9498269542613293,7.591415708561724,7.068843052662196,7.758190227133284,10.495620882232599
0.08654861445569953,26.586822518831458,68.5,0.43880840395077453,30.57132564104063,6.966332148450117,34.56599437740321,45.21,6.527523744499342,3.994668736362577,7.652838986172079,6.879783533994417,7.97917185857175,10.53558754997765
0.35253994783352216,26.782139211840242,69.0,0.5141536491122869,30.892609151404223,7.072159120949754,34.9351041875484,45.54,6.558005471837467,4.0424950361441745,7.703843319142755,6.719619173116232,8.152964975708155,10.565231645677967
0.6353170346111392,26.95224835090562,69.5,0.5657346414996276,31.218553013479177,7.177986093449392,35.30421399769358,45.870000000000005,6.612251451949764,4.085660984214403,7.772676176307847,6.542669058838253,8.35196564678796,10.609516887144563
0.8489906357475608,27.203731137945596,70.0,0.6032583382478881,31.54641269715856,7.283813065949029,35.67332380783877,46.2,6.680554727701141,4.126911110680211,7.852465013310524,6.434822430201468,8.469592669893174,10.636772992883326
1.0504964512290773,27.465065036104882,70.5,0.6532230862259754,31.872608227415313,7.3896400384486665,36.04243361798396,46.53,6.736416952222691,4.169825390568647,7.92254738969886,6.339143587219589,8.577368581879078,10.66564546611191
1.283428684228367,27.69882254898942,71.0,0.7297968751276963,32.19360114766938,7.495467010948304,36.41154342812915,46.86,6.765670135820608,4.217942280459766,7.972786806884089,6.212038326719937,8.71272087913973,10.70051051541163
1.5673088569821396,27.867084391120333,71.5,0.804644144080367,32.51500103306191,7.601293983447942,36.78065323827433,47.190000000000005,6.796649839367575,4.265652205212426,8.024352794762262,6.033985126465803,8.913568847154,10.763860185796023
1.744713333994155,28.145342637244493,72.0,0.8741585505303355,32.83759636361694,7.7071209559475795,37.14976304841952,47.52,6.832962405417244,4.312166684802584,8.079861183916883,5.9624076219534246,9.00442041117503,10.799532007985984
1.932662907933908,28.416589678990327,72.5,0.9557918183410588,33.15734002592558,7.812947928447217,37.518872858564706,47.85,6.857156110106159,4.361532832639128,8.126718807031244,5.880285020513309,9.102283179574378,10.836480563524113
2.140100319168718,28.6732406490259,73.0,1.0595112524034391,33.47061670714807,7.918774900946855,37.887982668709896,48.18,6.859263648543416,4.417365961561828,8.158591780362233,5.778674581778137,9.214742019683996,10.87678952685114
2.2738325223349696,28.974928729394183,73.5,1.1409564908023344,33.790408316078235,8.024601873446493,38.257092478855085,48.510000000000005,6.883645382644158,4.4666841627768505,8.205841892456846,5.750769351111523,9.282163749460903,10.91924502891522
2.3507122449670956,29.295848514150446,74.0,1.2145330226195308,34.112101483499856,8.130428845946131,38.626202289000275,48.84,6.915895823326601,4.514100805500419,8.258736048653319,5.779716600979036,9.33035377484983,10.975455596533891
2.432039592737099,29.615670124590856,74.5,1.3056506133540051,34.429272706435896,8.236255818445768,38.99531209914546,49.17,6.930605205091763,4.566039392709563,8.299518314011998,5.804216225708669,9.379641974554602,11.030258816800552
2.5065832205080665,29.937140570446683,75.0,1.399147301261853,34.745750777319586,8.342082790945405,39.36442190929064,49.5,6.942935489683552,4.618671131971055,8.338853412742676,5.835499570437339,9.427281338843958,11.087230884142798
2.6133405656604247,30.249395064819495,75.5,1.497813153272775,35.06065560365122,8.447909763445043,39.73353171943583,49.830000000000005,6.9500966101722685,4.672876115784611,8.374939646600346,5.834569197784619,9.484136654616336,11.135126663274837
2.712590408826431,30.5641163202687,76.0,1.5989788529968367,35.374766254854485,8.553736735944682,40.10264152958102,50.160000000000004,6.954757882947845,4.727875274726536,8.409605331036394,5.841146327118251,9.538525209312322,11.184920812571438
2.8931255433661933,30.840353655176038,76.5,1.6917239215083417,35.691465405890284,8.659563708444317,40.47175133972621,50.49,6.967839786935976,4.780285933835927,8.449965970679267,5.766438165078124,9.631397684550173,11.225668375184972
3.019220729376099,31.145312675480614,77.0,1.7578122690987472,36.014780005487594,8.765390680943955,40.8408611498714,50.82,7.007578411845208,4.8260811443838065,8.508655264513655,5.746169951567857,9.695548474390787,11.270409457138763
3.1652724676051425,31.44123308667301,77.5,1.8138475697887888,36.339987700778735,8.871217653443594,41.209970960016584,51.150000000000006,7.0573700836548054,4.8699832592378485,8.574567595099051,5.705945185838452,9.768737873343575,11.31309197796474
3.2568356460062082,31.758275961314745,78.0,1.8715192096682938,36.6649092019965,8.97704462594323,41.57908077016177,51.480000000000004,7.105525416274937,4.914171568165266,8.639304002215281,5.720208979937023,9.820804808847022,11.365253972860657
3.349910320909398,32.074878401121616,78.5,1.941266441142613,36.987454274353325,9.082871598442868,41.94819058030696,51.81,7.141605157300255,4.960736305953631,8.695483248214792,5.7329612775334695,9.87331217918534,11.41705471640334
3.4569463679394583,32.38703747056567,79.0,2.0020495639940425,37.31180811196963,9.188698570942506,42.31730039045215,52.14,7.186649006948464,5.005492278482514,8.758017863593418,5.731752203003047,9.930262919886474,11.46573612877527
