Time_relative,compass
58.289,19.945374
58.309,20.174896
58.329,20.011993
58.349,20.308746
58.369,20.269287
58.392,21.651611
58.409,22.140839
58.428,22.59674
58.449,22.608673
58.473,22.166443
58.489,21.326355
58.508,21.641266
58.528,22.30368
58.549,23.035034
58.569,22.55011
58.588,22.049652
58.609,20.317535
58.629,19.961761
58.653,18.065918
58.67,17.230743
58.688,18.77008
58.71,20.572083
58.728,21.058105
58.749,19.515625
58.786,20.305267
58.8,17.614746
58.817,15.798096
58.828,18.01538
58.848,19.287811
58.869,18.950531
58.889,16.4917
58.909,13.498749
58.929,12.228241
58.952,12.363312
58.968,12.852081
58.988,13.201904
59.008,13.431732
59.03,13.720001
59.049,13.362122
59.069,12.84848
59.089,11.950226
59.109,11.228821
59.129,11.891998
59.148,12.872467
59.169,13.460541
59.191,12.278107
59.208,10.69162
59.229,10.373322
59.248,8.997925
59.271,10.478027
59.289,11.559906
59.308,11.703613
59.329,12.318085
59.348,13.684509
59.369,16.360168
59.389,17.190277
59.409,15.3862915
59.428,14.999817
59.45,16.35498
59.47,17.831726
59.489,19.466888
59.508,20.540009
59.529,20.262054
59.549,19.676056
59.569,19.080719
59.588,18.888367
59.609,18.889282
59.628,19.029236
59.649,18.608032
59.668,17.18164
59.688,14.672028
59.708,13.678253
59.729,13.633392
59.749,13.555328
59.769,14.002319
59.789,13.441925
59.809,12.051758
59.829,10.539001
59.848,9.312653
59.869,9.607117
59.888,10.134705
59.908,11.737152
59.929,14.44986
59.949,13.403534
59.969,12.444
59.989,12.571381
60.009,14.682495
60.029,17.158783
60.048,18.47409
60.069,18.209381
60.088,17.860565
60.108,18.384735
60.129,18.326996
60.148,20.051056
60.17,19.53601
60.189,15.234497
60.209,11.967194
60.229,6.856476
60.251,13.110535
60.269,15.609131
60.288,11.680511
60.308,6.1045227
60.329,1.5946655
60.348,356.87894
60.373,358.3654
60.389,359.62775
60.409,3.7513428
60.428,7.159607
60.448,6.888397
60.468,6.723877
60.489,6.5825195
60.508,4.962036
60.528,0.8139038
60.548,0.18939209
60.572,358.97687
60.588,359.66803
60.608,358.52313
60.628,357.4448
60.65,358.6672
60.668,1.9484863
60.688,4.855438
60.708,5.776245
60.731,5.3177795
60.749,5.5805664
60.769,5.1507263
60.789,2.2147827
60.809,0.598053
60.829,359.77393
60.848,359.88232
60.869,0.7675171
60.889,1.766449
60.909,1.851654
60.929,0.88064575
60.949,1.0285645
60.968,1.7649536
60.988,1.9902649
61.008,1.0217896
61.029,0.73165894
61.052,0.32312012
61.068,1.6176147
61.088,3.1204834
61.109,4.717743
61.129,4.7571716
61.148,2.7315369
61.169,2.7485352
61.189,3.2954407
61.208,1.717865
61.229,1.8529663
61.249,2.4739075
61.268,2.4222412
61.288,3.6688843
61.308,3.0450745
61.329,2.4667053
61.348,3.1800842
61.369,3.4966125
61.388,4.0921936
61.409,5.119629
61.428,4.266327
61.448,3.206665
61.473,2.7288818
61.489,3.4203796
61.508,3.1066895
61.528,2.530365
61.548,2.4155273
61.568,1.7191467
61.588,1.5290833
61.609,2.1635437
61.63,2.7337646
61.649,2.4678345
61.669,2.8634033
61.689,3.2242432
61.708,3.1897888
61.728,2.8424988
61.749,3.1029358
61.793,2.963501
61.798,2.6994934
61.81,3.3348083
61.829,3.1890564
61.848,2.9924927
61.87,3.4501343
61.889,3.1461487
61.909,2.9167786
61.928,3.4204712
61.95,3.5425415
61.968,4.0237427
61.988,3.4425354
62.008,2.934082
62.029,3.0028381
62.049,3.682495
62.068,3.4147034
62.088,4.5526733
62.109,5.124634
62.128,3.537384
62.148,2.6891785
62.168,359.4434
62.189,0.048950195
62.208,1.7841797
62.228,2.9664307
62.248,2.7361145
62.271,3.6844788
62.289,5.1558228
62.309,5.0357666
62.329,3.4601746
62.35,2.5032349
62.369,1.6246643
62.389,1.1036987
62.409,1.4894104
62.43,1.9908752
62.449,2.2761536
62.469,2.1758118
62.488,3.1258545
62.508,3.0251465
62.529,2.5221558
62.55,3.514038
62.569,0.24047852
62.588,1.3040771
62.609,0.9347534
62.629,1.0900879
62.648,2.6759338
62.669,1.8272095
62.689,1.0680847
62.709,1.3125
62.728,0.5767822
62.749,0.9283447
62.77,1.2503052
62.788,1.6534729
62.809,1.3889465
62.829,1.678772
62.849,1.7132874
62.869,2.0755615
62.889,2.2893677
62.909,2.2024841
62.93,1.8753662
62.948,1.8848877
62.969,2.513031
62.988,2.8641968
63.013,1.9888916
63.034,1.6751404
63.049,2.0311584
63.069,1.6368408
63.09,1.8230591
63.109,2.0842896
63.129,1.7066956
63.149,1.3439331
63.171,0.76312256
63.189,0.71417236
63.209,1.3501282
63.229,1.4442749
63.249,1.0118408
63.269,1.2249756
63.29,0.5713806
63.309,0.2241211
63.33,0.95059204
63.349,1.5415039
63.375,1.5254211
63.389,0.6922302
63.409,359.68353
63.43,0.24108887
63.448,0.54870605
63.468,0.5977478
63.491,0.27444458
63.509,0.4493103
63.529,0.40112305
63.549,359.98312
63.573,0.07006836
63.591,0.85913086
63.609,0.9898071
63.629,359.66962
63.65,358.76456
63.672,359.29437
63.689,358.9961
63.709,359.0757
63.734,359.69446
63.751,358.78427
63.769,358.7131
63.789,359.19275
63.811,359.7335
63.829,359.4703
63.849,359.3744
63.869,359.91342
63.89,359.9633
63.909,359.22546
63.929,359.4129
63.949,359.78824
63.969,359.39178
63.988,0.16271973
64.009,0.23083496
64.029,0.053100586
64.049,0.462677
64.07,0.48205566
64.088,0.0053100586
64.108,0.462677
64.129,0.42034912
64.148,0.1864624
64.169,0.04220581
64.188,0.61639404
64.208,0.7677307
64.229,0.7915344
64.249,0.95526123
64.268,0.18484497
64.288,0.7670288
64.309,0.68048096
64.329,0.957489
64.348,0.27072144
64.368,0.6307068
64.388,0.3203125
64.409,0.28637695
64.428,0.90216064
64.448,1.3700562
64.472,1.0606079
64.49,0.48590088
64.508,0.39486694
64.528,0.5647583
64.548,1.0513611
64.568,0.8932495
64.588,1.187561
64.608,0.4433899
64.628,0.3680725
64.648,0.50894165
64.669,0.7608948
64.688,1.137085
64.709,0.34603882
64.728,0.12930298
64.749,0.5778198
64.768,0.5418396
64.789,0.42086792
64.809,0.50283813
64.828,0.9821167
64.849,1.9683533
64.869,1.886261
64.888,1.2150879
64.909,0.7182617
64.928,1.1123657
64.951,1.3914185
64.968,1.1834106
64.988,0.46469116
65.008,1.2238159
65.029,1.9277039
65.048,1.5645752
65.068,1.3818359
65.088,1.189148
65.109,1.1437073
65.129,1.2698364
65.149,1.6467896
65.168,2.5041199
65.191,1.9616089
65.211,1.570282
65.229,2.544983
65.248,2.7776794
65.269,2.1437073
65.289,1.9707947
65.308,2.6047668
65.328,2.6035156
65.35,2.3133545
65.369,1.4951782
65.389,1.4108887
65.408,2.1367188
65.43,1.776886
65.448,0.96694946
65.468,1.9430542
65.488,1.3537903
65.51,0.81762695
65.528,1.7773743
65.548,2.2138977
65.568,2.0961304
65.59,1.6477051
65.608,1.290741
65.628,1.410675
65.648,1.19104
65.668,1.1669922
65.688,0.9913635
65.709,2.067627
65.728,1.1625671
65.753,1.1593628
65.769,2.386139
65.789,1.5473328
65.808,1.1627502
65.828,1.293396
65.848,1.8278503
65.868,1.4606018
65.889,1.471344
65.909,1.6431274
65.929,1.4899597
65.949,1.6753845
65.968,2.2116394
65.989,2.0400085
66.019,2.7893372
66.028,358.65164
66.048,1.8244934
66.068,2.913208
66.088,2.731903
66.108,2.46875
66.128,1.7612915
66.148,2.900879
66.168,1.5723572
66.188,0.81591797
66.208,1.2836304
66.228,1.5984192
66.248,2.270996
66.268,2.4524841
66.288,1.0912476
66.308,0.87390137
66.329,2.1910706
66.348,3.0164795
66.369,2.3201904
66.388,1.7713013
66.409,2.3411865
66.428,3.2068176
66.448,1.7520752
66.468,0.08248901
66.488,359.95557
66.508,0.87091064
66.528,0.2942505
66.548,359.43713
66.569,358.36252
66.588,359.86893
66.609,1.1521912
66.628,0.8586731
66.649,0.6553955
66.669,0.37747192
66.691,0.5625
66.708,0.62023926
66.729,0.67666626
66.748,1.0941772
66.768,1.2836914
66.788,0.520874
66.809,0.34265137
66.828,0.15444946
66.848,0.7018738
66.868,0.5697632
66.89,0.7783203
66.908,1.118988
66.928,1.0635986
66.948,1.2838745
66.969,2.0019531
66.988,2.0065613
67.009,0.7330017
67.028,0.5288086
67.049,1.1959839
67.068,0.9295349
67.088,1.5863037
67.109,2.7997437
67.13,3.3512268
67.149,4.179657
67.168,5.6444397
67.188,6.881256
67.209,7.269928
67.228,7.038727
67.249,6.3611755
67.268,5.2692566
67.288,4.780609
67.308,3.1600037
67.328,1.3152771
67.349,359.26752
67.369,358.12137
67.389,357.00058
67.408,356.08252
67.428,355.1597
67.448,353.35495
67.468,351.483
67.489,349.52188
67.509,347.1172
67.532,344.73666
67.549,342.88046
67.569,341.07175
67.589,338.6306
67.612,335.50177
67.629,333.5001
67.648,331.17804
67.669,328.60074
67.688,326.46384
67.709,324.09213
67.728,321.1433
67.748,319.18646
67.768,317.08472
67.789,313.58337
67.809,309.40048
67.828,305.8698
67.849,304.01535
67.869,303.27527
67.889,302.39697
67.908,300.45737
67.928,298.50436
67.949,296.92154
67.968,295.85806
67.988,295.36667
68.008,294.93686
68.029,293.82895
68.048,293.42365
68.069,293.34546
68.088,292.99738
68.108,292.82343
68.128,293.4568
68.149,294.37985
68.168,295.00668
68.189,295.0256
68.208,294.30728
68.228,293.5383
68.249,293.28677
68.27,293.06223
68.289,293.09024
68.308,293.54218
68.329,294.19778
68.349,294.2712
68.369,293.6683
68.388,294.0014
68.408,293.9086
68.429,294.00824
68.448,294.8269
68.468,295.57245
68.488,295.50604
68.509,294.61002
68.528,294.12778
68.549,293.0815
68.568,292.43033
68.589,292.94568
68.608,293.12183
68.628,293.65353
68.649,294.16293
68.668,291.4953
68.69,286.57928
68.708,282.9887
68.728,282.40558
68.75,283.66705
68.768,287.96515
68.788,290.95157
68.808,291.9784
68.829,288.54004
68.857,284.90186
68.868,283.9147
68.888,284.01413
68.908,285.82382
68.928,287.92905
68.948,289.98785
68.968,290.24557
68.988,288.35812
69.009,287.0358
69.029,285.51025
69.048,284.5829
69.068,283.67328
69.088,281.4526
69.108,279.1626
69.128,278.80234
69.149,279.5454
69.168,281.78412
69.188,280.86588
69.208,275.84647
69.229,271.06894
69.249,269.10776
69.268,269.36743
69.29,272.41678
69.309,275.64722
69.328,276.96884
69.348,277.53137
69.368,277.0674
69.388,276.93933
69.408,276.84888
69.428,277.18912
69.45,277.98557
69.469,279.7412
69.488,282.16736
69.508,285.0205
69.528,285.63278
69.548,285.39572
69.57,284.56076
69.589,283.7293
69.609,283.5008
69.629,283.8574
69.648,284.67493
69.669,283.77313
69.688,282.00995
69.709,281.42923
69.73,281.42874
69.751,281.78342
69.768,282.94308
69.788,281.30988
69.809,274.5805
69.828,269.21936
69.848,267.37497
69.868,268.09296
69.891,269.16162
69.908,270.9305
69.928,274.20715
69.949,275.99875
69.971,275.1408
69.988,273.99594
70.008,274.72797
70.028,275.62524
70.049,278.0361
70.068,279.29944
70.088,281.03516
70.108,282.61353
70.131,281.2969
70.148,278.53763
70.169,275.56506
70.189,273.95468
70.211,273.00858
70.229,273.195
70.249,274.4651
70.268,275.529
70.289,275.3161
70.308,273.46957
70.329,269.04962
70.349,264.94623
70.368,264.19266
70.389,265.6317
70.409,269.18018
70.428,272.3224
70.448,271.3164
70.472,269.46472
70.488,268.41183
70.508,269.32712
70.528,271.691
70.549,275.145
70.568,277.30725
70.588,278.60513
70.611,280.20828
70.629,281.1687
70.648,281.18207
70.668,281.22076
70.688,280.805
70.708,280.19495
70.729,279.34277
70.749,278.2533
70.769,276.70166
70.789,275.63162
70.809,274.62708
70.828,274.43942
70.849,275.09625
70.871,277.20914
70.889,278.11673
70.908,275.68057
70.928,272.09332
70.948,273.09152
70.968,275.72427
70.988,279.25107
71.008,280.2667
71.029,280.05862
71.048,278.4999
71.074,275.1065
71.088,273.96414
71.108,273.91293
71.128,275.22253
71.148,273.0309
71.169,271.17587
71.189,272.0066
71.208,273.78952
71.228,273.75623
71.248,274.97882
71.269,276.49533
71.289,277.1992
71.308,276.55353
71.329,276.2944
71.351,276.29935
71.369,274.71436
71.388,275.60757
71.409,277.24954
71.43,273.53925
71.449,272.7993
71.469,275.22876
71.489,277.03537
71.51,277.11948
71.529,277.23688
71.549,278.25076
71.569,276.9949
71.591,275.6396
71.609,279.96915
71.634,280.6899
71.648,279.00232
71.67,276.3541
71.689,275.38705
71.709,275.66586
71.729,276.02512
71.75,276.84036
71.768,278.29663
71.789,279.30148
71.809,278.96448
71.831,277.71066
71.849,278.38303
71.868,279.478
71.889,280.01227
71.908,280.00027
71.929,279.21158
71.948,278.99142
71.968,278.4843
71.989,278.20966
72.009,278.68127
72.028,279.43497
72.049,279.40393
72.068,278.19897
72.089,276.93607
72.11,279.511
72.128,277.7762
72.148,276.53052
72.168,278.0015
72.188,278.5054
72.209,279.00888
72.228,278.41983
72.248,278.9491
72.268,278.6164
72.288,276.8436
72.309,276.66187
72.328,277.58057
72.348,277.26242
72.368,277.40652
72.388,277.7495
72.409,278.10574
72.428,277.66165
72.449,277.36765
72.469,277.8857
72.492,277.73093
72.511,278.0692
72.528,277.96027
72.549,278.18686
72.568,278.38486
72.588,277.5965
72.609,276.8308
72.642,277.4564
72.649,276.99518
72.669,277.06607
72.688,277.58405
72.708,277.4907
72.73,277.34048
72.749,277.07126
72.768,277.46786
72.789,277.9564
72.811,278.15704
72.829,278.3278
72.848,278.54474
72.868,278.7235
72.888,279.11954
72.908,278.18854
72.928,276.72565
72.949,278.19952
72.969,278.7528
72.988,280.79828
73.008,281.0923
73.028,279.83395
73.048,277.90363
73.068,275.76608
73.089,275.0222
73.108,277.5953
73.129,281.42468
73.148,281.4409
73.168,281.429
73.189,280.12033
73.21,281.05478
73.229,280.5336
73.249,277.9395
73.268,276.808
73.292,276.90363
73.309,277.39673
73.329,278.47623
73.349,278.82336
73.369,278.59082
73.389,279.0621
73.408,279.37195
73.428,279.32202
73.455,283.33896
73.47,280.2052
73.488,278.97482
73.509,278.74838
73.529,279.8646
73.549,279.43127
73.569,279.39056
73.588,279.4514
73.609,279.3799
73.629,278.77032
73.649,278.65424
73.669,278.97134
73.689,279.71973
73.709,279.09286
73.729,279.10684
73.749,279.60577
73.768,280.30212
73.789,279.52087
73.809,279.79303
73.828,279.9616
73.849,280.9798
73.869,280.6157
73.889,280.14124
73.909,279.798
73.929,279.77106
73.953,279.00516
73.969,278.27155
73.989,279.096
74.008,280.14716
74.029,280.1718
74.049,280.58636
74.069,280.55835
74.089,280.81833
74.11,280.78235
74.129,281.45465
74.149,281.7196
74.169,280.4426
74.189,279.86133
74.209,280.08472
74.229,280.4867
74.249,280.32278
74.269,280.22583
74.289,280.70596
74.312,280.49445
74.329,282.50763
74.348,283.0071
74.369,282.62936
74.39,282.63516
74.408,283.86005
74.429,282.56573
74.449,283.4244
74.472,283.35226
74.489,282.15744
74.511,281.8726
74.528,282.29642
74.549,284.15427
74.569,284.81262
74.589,284.364
74.609,283.92535
74.629,283.18295
74.648,284.3078
74.67,285.0956
74.69,284.0305
74.712,284.26935
74.729,283.84134
74.751,283.46164
74.769,283.98108
74.789,284.32358
74.809,284.33365
74.83,283.7125
74.849,283.08035
74.869,284.0973
74.888,284.7512
74.909,283.91187
74.929,283.6332
74.949,283.61395
74.968,283.1974
74.992,284.37613
75.009,283.8793
75.028,283.65964
75.049,283.7206
75.072,283.29282
75.088,283.56198
75.109,284.72736
75.129,284.11154
75.15,284.21198
75.168,283.322
75.188,282.37167
75.208,283.55914
75.23,284.4604
75.248,284.70456
75.268,284.77145
75.288,284.23987
75.308,284.14392
75.329,285.15637
75.349,284.21625
75.368,284.35934
75.39,284.64603
75.408,283.8194
75.428,283.80923
75.448,284.571
75.468,284.52695
75.488,283.4544
75.508,283.30725
75.528,283.462
75.548,283.2023
75.568,284.0968
75.588,283.58005
75.608,283.02826
75.628,284.18472
75.648,283.62628
75.668,283.99918
75.689,283.82358
75.709,284.12057
75.73,284.3258
75.748,283.8889
75.768,283.44186
75.788,284.68384
75.809,285.08078
75.828,284.79245
75.848,284.72418
75.868,285.20093
75.89,285.11475
75.908,284.8439
75.929,285.76135
75.948,285.41592
75.969,284.99765
75.989,284.64432
76.008,284.44913
76.028,284.28204
76.05,284.42426
76.069,283.85013
76.088,284.36752
76.109,284.53308
76.13,284.15857
76.148,283.39294
76.168,284.19003
76.188,284.0419
76.214,283.71774
76.229,284.06815
76.249,284.32404
76.268,283.7672
76.291,283.8638
76.309,284.8306
76.328,284.5602
76.348,284.84198
76.369,284.2829
76.389,284.02094
76.408,284.1923
76.428,284.48865
76.449,284.35846
76.473,283.533
76.489,283.77927
76.508,283.92853
76.532,283.51987
76.549,284.00153
76.568,284.75925
76.589,284.0271
76.61,284.05096
76.628,283.49863
76.648,283.1336
76.669,284.1947
76.691,284.39496
76.708,284.2957
76.729,283.66275
76.751,284.2517
76.77,284.50845
76.788,284.72806
76.809,285.18622
76.828,285.05014
76.85,284.79303
76.868,285.09357
76.888,285.7795
76.909,285.5682
76.928,285.3157
76.949,285.21854
76.969,285.30795
76.989,285.34323
77.009,284.1855
77.029,284.1641
77.049,284.23502
77.068,283.79907
77.089,284.99142
77.11,284.37225
77.129,282.93893
77.148,283.52948
77.169,283.90497
77.189,284.35226
77.208,284.7661
77.229,283.93805
77.248,283.14105
77.268,283.85052
77.288,284.38705
77.309,284.38535
77.328,285.12195
77.348,285.11603
77.369,284.64807
77.388,283.90155
77.408,284.07712
77.428,285.01926
77.448,285.2844
77.468,283.9816
77.488,283.732
77.509,283.43982
77.53,283.94092
77.549,284.35815
77.568,284.22165
77.59,285.05768
77.609,285.02216
77.629,285.03998
77.649,285.04785
77.669,284.55386
77.689,283.7331
77.708,284.709
77.728,285.94543
77.749,285.75763
77.768,285.44006
77.789,285.0909
77.809,284.6617
77.829,285.1557
77.848,285.99854
77.869,285.66635
77.889,284.51645
77.909,284.45526
77.929,284.33316
77.948,283.98444
77.969,283.92105
77.99,284.42273
78.009,283.78143
78.028,283.53046
78.048,283.34338
78.07,284.46786
78.089,283.38184
78.108,282.56213
78.129,280.67224
78.15,283.33627
78.168,287.41458
78.189,285.9914
78.208,286.90338
78.229,287.52625
78.249,286.93204
78.269,285.405
78.288,285.02032
78.31,284.7655
78.333,284.7807
78.356,285.08493
78.368,285.48782
78.389,285.68344
78.408,285.17078
78.429,283.28653
78.448,285.96454
78.47,285.9396
78.489,284.4363
78.508,284.70886
78.528,283.2357
78.55,282.65875
78.568,282.55753
78.588,283.10098
78.609,283.88455
78.631,285.1105
78.648,286.94342
78.669,286.11667
78.689,284.7431
78.709,285.40005
78.729,292.61438
78.748,290.91165
78.768,284.4858
78.788,279.06396
78.809,274.13443
78.828,271.93222
78.848,272.1549
78.868,273.0539
78.889,273.19763
78.908,273.02957
78.928,273.86685
78.949,274.3173
78.969,274.63965
78.988,274.4836
79.008,274.714
79.029,274.4707
79.049,274.98743
79.068,275.6982
79.088,276.1963
79.108,276.21396
79.128,276.3471
79.148,276.5238
79.168,276.72577
79.188,276.97446
79.208,276.88745
79.228,276.72913
79.248,276.29492
79.268,276.52112
79.289,276.89777
79.309,276.70355
79.328,276.8906
79.348,277.05972
79.369,276.4987
79.388,276.27127
79.408,276.66406
79.428,276.92496
79.449,277.31522
79.468,277.15878
79.488,277.42972
79.508,277.75195
79.529,277.46942
79.548,277.6239
79.568,276.98965
79.588,277.47742
79.609,277.8849
79.628,277.77353
79.648,277.03537
79.668,276.625
79.689,276.6486
79.708,277.02402
79.728,276.9573
79.748,276.75836
79.769,277.01105
79.789,276.39014
79.809,275.83957
79.828,275.68695
79.85,276.1022
79.869,276.30133
79.889,276.08536
79.909,276.08755
79.931,276.50696
79.949,276.5379
79.968,276.54227
79.988,276.96008
80.011,277.06863
80.029,276.34006
80.049,276.0407
80.069,276.39752
80.089,276.96704
80.109,276.96603
80.129,276.78186
80.149,277.04196
80.17,277.47562
80.191,277.64468
80.208,277.06598
80.229,276.5884
80.248,276.4519
80.268,276.82114
80.289,276.66333
80.308,276.57507
80.33,276.61612
80.349,276.85983
80.369,277.10315
80.396,276.7741
80.409,276.28308
80.428,276.28638
80.448,276.9846
80.468,277.50058
80.488,277.07037
80.508,276.3472
80.528,276.79233
80.548,277.1869
80.568,276.95453
80.589,276.37402
80.609,276.1906
80.628,276.3132
80.648,276.49368
80.668,276.74216
80.688,277.31253
80.709,277.4566
80.728,277.56473
80.749,277.58078
80.768,276.95752
80.789,276.13397
80.809,276.3304
80.828,276.86862
80.848,276.40466
80.868,275.84418
80.888,276.18796
80.908,276.43835
80.929,275.81134
80.948,275.83252
80.968,276.18054
80.988,275.7303
81.008,275.53122
81.029,276.15924
81.048,276.6071
81.069,276.31183
81.088,276.3427
81.108,276.01245
81.128,275.93604
81.148,276.3135
81.168,277.36655
81.188,277.21582
81.208,276.85397
81.229,276.05835
81.248,275.0842
81.268,274.48438
81.288,273.54242
81.309,273.208
81.328,273.06015
81.352,273.0114
81.37,272.0435
81.388,271.77774
81.409,270.851
81.429,270.2051
81.449,269.64127
81.468,269.17795
81.488,268.90024
81.509,268.77393
81.528,269.31537
81.548,269.7582
81.568,270.1756
81.589,270.16013
81.609,270.78732
81.63,271.49243
81.648,271.6176
81.669,273.45413
81.689,271.38165
81.71,271.0019
81.729,271.07104
81.748,270.1671
81.768,269.80215
81.791,269.31958
81.808,268.3049
81.828,268.0389
81.849,267.9069
81.87,265.16528
81.889,268.22635
81.909,269.64575
81.929,266.1069
81.951,272.06378
81.968,267.54037
81.988,267.54214
82.009,266.11673
82.029,265.81705
82.049,266.2414
82.068,262.16592
82.089,263.67996
82.109,264.2961
82.128,264.0666
82.149,264.15363
82.168,264.82346
82.189,265.10373
82.208,264.7566
82.228,266.47812
82.248,269.1767
82.268,272.65558
82.289,275.9272
82.308,282.58984
82.328,280.20486
82.349,286.67
82.368,268.7743
82.388,264.963
82.408,259.40366
82.429,257.9363
82.448,255.9363
82.469,255.33855
82.489,257.77264
82.509,259.57056
82.528,261.10913
82.548,263.3306
82.568,264.13467
82.588,262.80045
82.61,263.70407
82.629,265.897
82.648,270.15213
82.668,272.14114
82.689,273.81186
82.709,273.04648
82.729,272.42624
82.748,272.56128
82.769,271.54984
82.788,270.3582
82.809,271.0757
82.828,274.52396
82.849,274.7104
82.868,274.6952
82.889,275.7473
82.908,274.57687
82.929,273.9532
82.949,271.9434
82.968,272.7299
82.988,272.38068
83.01,273.76303
83.028,274.37463
83.048,271.91995
83.068,272.26495
83.09,271.4558
83.108,270.13696
83.128,270.21494
83.149,268.96027
83.169,270.57947
83.188,271.90747
83.209,274.68045
83.229,272.7677
83.249,274.712
83.269,275.20645
83.289,274.23737
83.309,274.3939
83.33,273.94543
83.348,273.4142
83.369,273.9659
83.389,273.5778
83.41,271.44318
83.429,271.8078
83.449,265.96124
83.469,273.38254
83.49,277.0797
83.508,276.5451
83.529,270.628
83.548,268.9031
83.571,273.18454
83.589,271.08475
83.608,265.97247
83.629,267.36877
83.651,268.1019
83.668,268.624
83.689,268.99942
83.708,268.3795
83.728,268.6239
83.748,269.73785
83.769,271.8549
83.789,277.67685
83.808,282.25467
83.828,281.79507
83.848,279.19827
83.869,275.1912
83.888,273.5507
83.911,275.6783
83.928,274.90704
83.948,272.41516
83.968,274.93378
83.989,276.19092
84.009,277.7605
84.028,278.67917
84.048,281.49277
84.069,283.92963
84.089,285.8451
84.109,288.72815
84.128,286.9835
84.148,286.9689
84.168,288.959
84.189,290.7171
84.208,293.1169
84.229,296.1785
84.249,300.4373
84.269,301.81677
84.289,302.9668
84.308,307.69458
84.328,314.05832
84.349,317.18567
84.375,318.6542
84.389,322.8624
84.409,327.63553
84.429,331.77716
84.448,335.9908
84.47,340.46115
84.489,343.90146
84.515,346.7855
84.529,350.0351
84.548,354.6309
84.569,356.64243
84.588,356.64777
84.609,356.0329
84.629,357.12405
84.648,356.51312
84.668,355.36142
84.688,353.01733
84.71,351.93594
84.729,351.82974
84.749,351.91376
84.769,352.77713
84.79,355.1864
84.809,354.36392
84.829,349.79648
84.848,346.6529
84.869,347.71732
84.889,347.61697
84.909,346.5767
84.929,345.02237
84.951,345.20224
84.969,343.32776
84.989,341.54828
85.009,340.4939
85.031,339.21158
85.048,340.18393
85.068,341.85168
85.088,342.84738
85.111,342.1146
85.128,341.72952
85.148,341.68582
85.169,342.006
85.189,342.78748
85.209,342.99097
85.229,343.14514
85.248,343.32678
85.268,343.67175
85.289,344.18146
85.309,345.38077
85.328,345.9965
85.348,345.1295
85.369,344.38333
85.389,343.31207
85.408,342.482
85.428,342.29846
85.448,342.9515
85.469,342.46304
85.488,341.67355
85.509,341.47986
85.529,341.1758
85.548,339.8534
85.569,338.16156
85.589,338.11258
85.608,340.9401
85.629,341.45734
85.649,339.80927
85.669,339.38376
85.688,341.31573
85.709,343.58212
85.729,345.94983
85.748,348.2928
85.769,350.50754
85.789,350.82294
85.809,350.05185
85.828,348.76276
85.849,348.29633
85.868,346.9363
85.888,346.4017
85.908,346.4409
85.928,346.10266
85.948,344.87405
85.969,344.04703
85.989,341.96524
86.01,341.9834
86.029,341.99994
86.049,343.88547
86.068,345.20953
86.089,344.9645
86.108,347.97977
86.128,352.4395
86.149,355.27603
86.169,351.01157
86.189,347.40112
86.208,344.5045
86.228,342.6692
86.249,343.02228
86.268,343.8544
86.288,345.7049
86.308,348.11472
86.33,350.604
86.348,352.12515
86.369,349.61493
86.389,345.3244
86.411,342.6475
86.428,340.18213
86.449,338.6267
86.468,338.00616
86.49,338.32745
86.511,340.36572
86.528,340.89755
86.548,339.64304
86.569,337.44266
86.588,337.5462
86.608,334.88602
86.628,331.26135
86.651,330.33707
86.668,328.92014
86.689,328.96707
86.708,328.31116
86.735,326.8811
86.749,324.6706
86.768,323.79056
86.789,323.4751
86.809,327.8203
86.829,333.2464
86.848,337.63306
86.868,339.77878
86.891,342.04443
86.908,344.16785
86.928,345.931
86.949,346.2638
86.968,345.02716
86.988,343.38974
87.008,342.22263
87.029,342.41223
87.049,341.96753
87.069,340.54926
87.088,340.6633
87.109,341.17038
87.129,340.24213
87.149,339.00256
87.168,338.7218
87.189,338.0424
87.209,336.62772
87.228,335.73907
87.248,335.73245
87.268,335.7875
87.288,337.76764
87.309,339.40652
87.329,339.01862
87.349,337.97552
87.369,338.2967
87.392,339.05533
87.408,338.55273
87.428,336.67722
87.448,335.06854
87.47,335.69974
87.489,336.5644
87.508,338.25244
87.528,338.5873
87.549,338.5885
87.568,338.234
87.588,336.20996
87.608,335.43112
87.629,336.2525
87.648,337.8822
87.669,338.3812
87.689,336.69003
87.709,334.0837
87.728,333.29395
87.749,333.8007
87.769,334.61728
87.79,334.423
87.809,333.64987
87.829,334.22202
87.849,335.5823
87.869,336.4582
87.888,336.14822
87.908,336.85913
87.928,336.69147
87.951,334.55518
87.969,330.80905
87.988,329.71185
88.008,330.98068
88.029,333.23932
88.048,334.8056
88.068,333.98108
88.089,330.29443
88.11,327.44745
88.129,324.9561
88.148,322.9928
88.169,322.69925
88.19,324.20776
88.209,327.5236
88.228,329.93918
88.249,331.15344
88.27,331.4766
88.288,330.3619
88.308,328.54248
88.329,328.44928
88.351,329.5492
88.369,330.6661
88.388,330.5026
88.408,331.04678
88.431,332.2909
88.449,333.9165
88.469,335.43033
88.488,336.0653
88.509,335.17914
88.529,334.56396
88.548,333.59583
88.568,334.61322
88.588,338.14343
88.608,342.62646
88.629,345.13797
88.649,349.56326
88.668,351.27966
88.689,346.1302
88.708,341.14587
88.728,337.44986
88.749,336.91098
88.768,338.67752
88.788,340.4909
88.816,339.68094
88.829,336.28653
88.848,332.69073
