step,heading,x,y
56.0,10.22672,-4.796536981413113,29.608934646462398
56.5,7.341708,-4.751811665665689,29.956065235911517
57.0,9.336425,-4.695030756765043,30.30142870876934
57.5,7.394805,-4.649983768286199,30.648517701434027
58.0,0.1897727,-4.648824514949889,30.99851578161691
58.5,355.3135843,-4.6774202894341705,31.347345656601327
59.0,358.8405199,-4.6845026668830085,31.697273992021127
59.5,1.714016,-4.674033900577241,32.047117392604925
60.0,3.5312238,-4.6524765353418545,32.39645287606475
60.5,15.750185224615905,-4.557471288897662,32.733311901694286
61.0,295.05937917461586,-4.8745255490971875,32.88155695587597
61.5,287.07638681217986,-5.2090954896407275,32.984333192841
62.0,279.7349694497439,-5.5540556475045175,33.04351502693381
62.5,276.4901820873079,-5.901812581159849,33.08307656247835
63.0,274.38125472487195,-6.25078981073348,33.10981405000267
63.5,272.82877736243597,-6.60036332736453,33.12708704830061
64.0,270.049065,-6.9503631990321155,33.127386769293096
64.5,297.30448343420795,-7.261366668133926,33.287938450089776
65.0,336.935391784208,-7.398485770933718,33.609960734485405
65.5,345.384555434208,-7.486801342102122,33.94863515024367
66.0,348.017821434208,-7.559463944383691,34.291009428234396
66.5,350.99463343420797,-7.614248385785675,34.63669521761584
67.0,352.25841943420795,-7.661395249254909,34.9835052135286
67.5,348.57087643420795,-7.730749705311308,35.32656491594951
68.0,347.669519434208,-7.805492251125702,35.668491153382654
68.5,349.31337343420796,-7.870395291504793,36.012420790589964
69.0,349.63378243420794,-7.933374006500483,36.356707998393986
69.5,347.555218434208,-8.00879852162904,36.698484449480986
70.0,347.129870434208,-8.086758188800166,37.03969155710708
70.5,354.63602443420797,-8.119477007857116,37.3881588853884
71.0,355.22871643420797,-8.148589445856194,37.73694602097937
71.5,351.06634943420795,-8.202941156354003,38.08270011215684
72.0,347.711108434208,-8.277435490217627,38.4246805125049
72.5,350.592322434208,-8.33464584630942,38.769973106048184
73.0,350.16439543420796,-8.394433481694508,39.1148287840572
73.5,346.191379434208,-8.47797133087165,39.45471321699707
74.0,347.064107434208,-8.556322577597609,39.79583061927448
74.5,350.32963243420795,-8.615115426202395,40.14085728629159
75.0,350.328453434208,-8.673915374557472,40.48588274342981
75.5,348.092811434208,-8.746129807604586,40.82835183058906
76.0,347.04612843420796,-8.824588090637768,41.169444630019775
76.5,348.770223434208,-8.892748534909638,41.51274355783147
77.0,349.748633434208,-8.95503699045688,41.85715631645917
77.5,348.721284434208,-9.02349063746965,42.20039690003088
78.0,347.778268434208,-9.09758406343374,42.5424643849354
78.5,352.463063434208,-9.143491923524351,42.88944056334236
79.0,352.072169434208,-9.191765902747694,43.23609546800974
79.5,271.622364136055,-9.541625601852827,43.24600460228402
80.0,274.966334136055,-9.89031160984018,43.27630423650364
80.5,273.596964136055,-10.239622128752274,43.29826240986494
81.0,272.93570913605504,-10.589162799803399,43.316187790785
81.5,272.71173413605504,-10.938770872129282,43.33274664837178
82.0,278.102104136055,-11.285277341031488,43.38207480472213
82.5,277.336939136055,-11.632411651872568,43.426771227810434
83.0,276.26449413605496,-11.980321720084321,43.46496264617756
83.5,286.543231738165,-12.315833526818452,43.56462120096339
84.0,287.69419447115325,-12.649275825761126,43.67099898659471
84.5,285.69778720414143,-12.986221594519646,43.765696129718094
85.0,285.33309993712965,-13.323763280570452,43.85824671144495
85.5,285.24597267011785,-13.661445314054104,43.950283901006266
86.0,287.3621554031061,-13.995498488271886,44.054727554691034
86.5,285.1850181360943,-14.333278245081269,44.146405446735926
87.0,285.6192508690825,-14.670353500304595,44.240640643536956
87.5,288.27772760207074,-15.002695112406915,44.35040882137202
88.0,288.9379163350589,-15.333749890484938,44.46399902302564
88.5,287.83370906804714,-15.666932172420394,44.57118842084223
89.0,281.37513180103537,-16.01005707758068,44.640219569309764
89.5,282.4143245340236,-16.351873574200667,44.71546239380777
90.0,282.32426726701175,-16.693807914893405,44.79016785983953
90.5,279.29945,-17.039207958569737,44.84672588162591
91.0,279.11859,-17.384784812336072,44.90219333281092
91.5,282.64452,-17.726296250281017,44.97880885181834
92.0,284.46754,-18.065197517095566,45.066249868232234
92.5,283.29375500000003,-18.405818896604526,45.14673015042243
93.0,284.54624,-18.7445997370361,45.23463659021199
93.5,287.65036,-19.07812332333415,45.34075924275558
94.0,288.68896,-19.409668536377772,45.45290990796921
94.5,286.89018,-19.744570724221948,45.55459827789018
95.0,283.14516000000003,-20.085399681329918,45.634194898400686
95.5,286.543231738165,-20.42091148806405,45.73385345318651
96.0,286.8341198997246,-20.755913010876395,45.835214095022536
96.5,284.98182406128427,-21.094015769871813,45.925693509033046
97.0,282.50270422284393,-21.435715796583168,46.00146350141433
97.5,286.3180983844035,-21.77161660241963,46.09980295757723
98.0,285.9977925459632,-22.108061912599386,46.19626306984157
98.5,285.5656067075228,-22.44522524939833,46.29018263286547
99.0,284.85272086908253,-22.783531024977247,46.3798999790698
99.5,287.61888503064216,-23.117112858561566,46.48583939714694
100.0,289.1017491922018,-23.447841481271556,46.60037575871109
100.5,287.6871683537614,-23.781296822696007,46.7067126538863
101.0,287.86226251532105,-24.114425645244868,46.814068080331396
101.5,289.9308116768807,-24.44346237661697,46.93337788465594
102.0,289.77826583844035,-24.77281559508426,47.05181123082685
102.5,289.42076,-25.10290138047568,47.168187234721685
103.0,289.478134,-25.432870465511748,47.28489371663447
103.5,290.64459999999997,-25.760395345958738,47.40829328182084
104.0,291.29224999999997,-26.086504469690606,47.53538710314522
104.5,290.2444,-26.41488327582424,47.65649597846924
105.0,287.51672,-26.748653481285228,47.76184041328442
105.5,290.62966,-27.076210527304262,47.88515457144675
106.0,291.67217,-27.401469747329315,48.01440796516891
106.5,290.4627,-27.72938473979973,48.13676709933194
107.0,288.63974,-28.061026173644102,48.24863290893278
107.5,291.91777,-28.38572835878629,48.37927934387797
108.0,293.93961,-28.70561913709412,48.52130008163697
108.5,295.19582,-29.022319476533962,48.670299729283165
109.0,299.247326,-29.32770106007836,48.84130291180301
109.5,306.22176,-29.610058643131236,49.04812214517491
110.0,306.563507,-29.891177614713627,49.256621842576266
110.5,306.989967,-30.17073692304942,49.4672081505899
111.0,312.826576,-30.427432045093575,49.70513169780357
111.5,324.526337,-30.630547080307352,49.99016552469102
112.0,356.8784313,-30.649606226396415,50.339646209350924
112.5,290.80086973444025,-30.97679332644764,50.4639386128198
113.0,296.57318453444026,-31.289820620849113,50.6205078082565
113.5,309.9533086275522,-31.558119423652307,50.84526490472816
114.0,325.96683572066416,-31.754004861008674,51.135314720159414
114.5,344.2865528137761,-31.84879409402107,51.472234593875584
115.0,357.60216490688805,-31.86343735975249,51.82192813795199
115.5,8.170497,-31.813695620572815,52.168375477938
116.0,17.12279294053367,-31.710648435859866,52.502862066193394
116.5,18.157517230495554,-31.601577774002205,52.83543324762969
117.0,15.805623520457436,-31.506246633757893,53.17220019033594
117.5,13.513229310419316,-31.42446217820516,53.51251078792283
118.0,14.201467100381196,-31.338595905000453,53.85181446182857
118.5,16.279780390343078,-31.240481112927334,54.18778095952804
119.0,15.066436680304957,-31.149502498156608,54.525749732722254
119.5,14.613091970266836,-31.061200833216326,54.86442777447987
120.0,13.574407260228718,-30.979053055449107,55.20465085219199
120.5,15.6755215501906,-30.884486859621532,55.54163339566672
121.0,14.324929840152478,-30.79788964415292,55.88075125463773
121.5,14.397371130114358,-30.71086373807075,56.219759354350074
122.0,16.73893742007624,-30.61005975633931,56.554928799954965
122.5,17.62162071003812,-30.504104410980304,56.888505574910674
123.0,14.713948,-30.415206718426194,57.22702765729018
123.5,13.2934475,-30.334728264313764,57.56764946872285
124.0,15.826316,-30.239275506268466,57.90438196044521
124.5,15.597668,-30.1451672897453,58.24149268940949
125.0,11.056975,-30.07804252845277,58.58499562450819
125.5,10.2826,-30.015566333729467,58.929374376891225
126.0,12.572062,-29.93938276171054,59.27098243205743
126.5,16.144396,-29.842062099170047,59.60717982741123
127.0,15.279239,-29.749828864584966,59.944808366545544
127.5,12.982815,-29.671198285737095,60.2858614886102
128.0,13.182064,-29.591382155079845,60.626639107134224
128.5,15.369614,-29.49861648001126,60.9641217430269
129.0,14.477841,-29.411114535183607,61.303007283661756
129.5,13.260282,-29.33083326251552,61.64367562275242
130.0,13.387152,-29.24979784563998,61.98416536006003
130.5,17.183659,-29.146395389640713,62.31854229122204
131.0,15.762232,-29.051319318701193,62.65538133399277
131.5,15.248871,-28.959265047477157,62.9930587113064
132.0,16.354599,-28.8607116236865,63.32889680125324
132.5,17.121117,-28.757674222977915,63.6633864035658
133.0,16.341545,-28.65919731750994,63.99924693874291
133.5,15.978891,-28.562848201852542,64.33572405224699
134.0,19.82859,-28.444125623121053,64.66497312103739
134.5,21.046188,-28.318433475173403,64.9916250519123
135.0,18.477043,-28.207509843774265,65.32358280223185
135.5,17.122792940533678,-28.104462659061316,65.65806939048726
136.0,19.76629073049556,-27.986098151966495,65.98744735492963
136.5,19.632672520457437,-27.868502101050723,66.31710045867509
137.0,17.722957310419318,-27.761956938713354,66.65048931329159
137.5,16.822027100381195,-27.660667004275858,66.98551222173465
138.0,21.241749890343076,-27.53386066264052,67.31173323841055
138.5,22.094281680304956,-27.402214535979635,67.63603139957584
139.0,21.77350147026684,-27.272386101718155,67.96106151765294
139.5,20.87227226022872,-27.14768605130603,68.28809346934453
140.0,22.2949720501906,-27.014904812871265,68.61192852414825
140.5,25.01843384015248,-26.866886373295692,68.92908864387583
141.0,23.79454763011436,-26.725675994437047,69.24933796690806
141.5,22.64781242007624,-26.590903036865203,69.57234918947987
142.0,20.90377921003812,-26.466023170442195,69.89931251917017
142.5,23.156403,-26.32838832510588,70.22111470895335
143.0,22.018473,-26.19717139603911,70.54558676865385
143.5,19.885973,-26.078119126625296,70.87471676902972
144.0,19.80576,-25.959527749460552,71.20401311772216
144.5,21.841724,-25.829312391438524,71.52888841769924
145.0,20.116356,-25.70893767540057,71.85753705642878
145.5,19.758745,-25.590616547699092,72.1869306063648
146.0,20.74808,-25.466625652308092,72.51423208491346
146.5,21.652914,-25.337481579197544,72.83953472612686
147.0,20.57519,-25.21447887892243,73.1672088565141
147.5,19.65808,-25.0967366568258,73.49680978056581
148.0,19.613087,-24.979253298697987,73.82650306312252
148.5,22.36759,-24.846061731243754,74.15016956796829
149.0,20.789772,-24.721832703631577,74.4773807363268
149.5,19.213377,-24.606652210277517,74.8078855834179
150.0,20.538334,-24.483860314621687,75.13563876854543
150.5,21.371227,-24.35631710253156,75.46157239530054
151.0,20.111128,-24.235972374806998,75.7902320163508
151.5,19.645523,-24.118302391203656,76.11985873698914
152.0,16.802982,-24.017123823876798,76.45491529566794
152.5,19.320045,-23.901328227029452,76.78520513770182
153.0,16.651384,-23.80103653369651,77.12052823002982
153.5,16.483976,-23.701725021050102,77.45614292496418
154.0,17.369349,-23.597239427160915,77.79018298344464
154.5,18.437813,-23.486543110781657,78.12221660454357
