X,Y
-9.622185475208175,15.958574689882798
-9.54217803125234,16.27872904158156
-9.443273732900254,16.593559058840846
-9.355856298468838,16.911769982847908
-9.291111903463893,17.235356390651827
-9.218254608378025,17.557213213715702
-9.150696997216828,17.88022400173089
-9.117871851124727,18.208587382429823
-9.100028961176124,18.538104652505737
-9.042650932205982,18.86307813110284
-8.960546983214119,19.18270125536005
-8.88614932263308,19.50420551365233
-8.824553915178434,19.828406077779686
-8.785474439399298,20.156083960116636
-8.751307153924582,20.484310401165022
-8.735779867071804,20.81394490082031
-8.750361945400536,21.143622566111144
-8.733619534663465,21.473197582886858
-8.69994203123543,21.801474639293264
-8.660707142170848,22.129133949370196
-8.625625975647148,22.457263972006555
-8.58127534910058,22.784270121681033
-8.512469860701712,23.10701739861175
-8.44335907749552,23.429699439705807
-8.384075780788317,23.75433075478728
-8.314703335773501,24.076956643197782
-8.218471007711482,24.39261363905842
-8.131452009454547,24.710933751433306
-8.060616366391907,25.033241541708225
-7.981027060216169,25.35350009716376
-7.902232784328105,25.673955183076398
-7.84336698761864,25.998662463527207
-7.800918863953305,26.32592101085224
-7.747105460314436,26.65150374624956
-7.704354078705872,26.978722815636658
-7.702980212271482,27.308719955762175
-7.729662013621184,27.63763952264249
-7.7360588807938315,27.967577516954112
-7.725907600861556,28.29742134593343
-7.705301767589659,28.62677738373321
-7.706160839821917,28.95677626554177
-8.031952526507439,29.00930984419964
-8.36121356525358,29.031381735007006
-8.691177393716897,29.026495846568793
-9.021073883270256,29.018231091256617
-9.351034427224729,29.013128206457935
-9.681033551812622,29.01388831909729
-10.011033551766646,29.013882810571136
-10.21525071505582,29.273103469890803
-10.208082945243106,29.603025616882956
-10.153417154584966,29.92846632013275
-10.08577535377472,30.251459488455467
-9.998980245322263,30.569840720862036
-9.907454287751909,30.886894342653097
-9.836416602316728,31.209157662390254
-9.771016914052483,31.532612266276086
-9.695350934327797,31.853820391192475
-9.618427363644143,32.17472966851751
-9.553290493522603,32.49823730080888
-9.489294075843649,32.82197246807414
-9.383685494051345,33.13461735840791
-9.276069558713655,33.44657698794576
-9.192101654320547,33.765715501810554
-9.124505871429594,34.08871830386552
-9.041478777637584,34.40810287095738
-8.961587457923526,34.72828622004715
-8.90583861782553,35.05354314438194
-8.84079931262156,35.37707040564223
-8.759895813723064,35.69699949757665
-8.678987507168106,36.01692737371502
-8.610269028627103,36.33969318774589
-8.547283359915559,36.66362652276555
-8.474265274099784,36.985446906122164
-8.396407287340343,37.306130759625525
-8.324329942625651,37.628163143678556
-8.257692531143535,37.95136502391901
-8.163974079994956,38.26777749509281
-8.07369932068355,38.58518963700182
-8.398578687921422,38.64309815747265
-8.719715424304654,38.719066549222944
-9.04246121927174,38.7878789887311
-9.3660427954127,38.852647527251996
-9.689693323937467,38.91707062393043
-10.00619512181751,39.01048696050332
-10.32366726603289,39.10055048057271
-10.6429720380572,39.18388392261432
-10.961016213984767,39.27190609117745
-11.277486526752046,39.3654290356188
-11.596646934830634,39.44931368209901
-11.916363926096153,39.53105134475292
-12.235910276571467,39.61345358924849
-12.552270370890653,39.707348694138766
-12.871672444652859,39.790308414945926
-13.190114317783708,39.87688077448935
-13.503959117157969,39.97886823404066
-13.816968352119082,40.0833920056386
-14.13152146651352,40.18317345794693
-14.455372124678727,40.24658285161981
-14.77783738334752,40.316698163440186
-15.100373848522032,40.3864851868237
-15.426194843867357,40.438836681474584
-15.752018839287828,40.491169501083704
-16.073852449517727,40.564129266203864
-16.39325814277657,40.6470750503875
-16.71431356430534,40.72338636217668
-17.03369586489182,40.80642217416216
-17.348039439237514,40.906861794171256
-17.66059217717341,41.012742793452404
-17.976478068390172,41.108221082765695
-18.29776141622937,41.18356702095241
-18.614821444532495,41.27507078291016
-18.931414801145053,41.36817634960085
-19.25087200470923,41.450923525328825
-19.573538959282757,41.520104710822025
-19.890673696626617,41.61134920857307
-20.208393735348047,41.70053428016497
-20.526380848741116,41.78876236931997
-20.84551348070583,41.87275262598868
-21.15992270780289,41.97298654198635
-21.471882782483892,42.08060118692385
-21.78607811529399,42.181503579563234
-22.100176267380245,42.282708079739855
-22.410387407543467,42.395264947671734
-22.72063730828692,42.50771493250355
-23.031436627820952,42.618637351234774
-23.342540261018655,42.72870337419912
-23.65127187846663,42.8452571746003
-23.958449846585044,42.965846128914706
-24.267818114206936,43.080699404830675
-24.582390457788513,43.18042021837325
-24.890924361965606,43.297496390044685
-25.197452673996253,43.41972729417144
-25.50679203598224,43.534658400170215
-25.819366213222477,43.64047609114195
-26.125078576625313,43.76473368995446
-26.42643540673411,43.899210680353484
-26.72397405119993,44.04193683440187
-27.011001446280183,44.20477194877664
-27.276567869476004,44.400665988683365
-27.54132675092117,44.597650086254475
-27.80439704343066,44.796883670770164
-28.044027976452533,45.02376913954035
-28.233688453604163,45.29382265906308
-28.247772327771486,45.62352198343066
-28.21957709602683,45.95231527549555
-28.159996121677825,46.276892088431445
-28.10824564100023,46.60280908361525
-28.0471384788284,46.927102029470234
-27.967937610913584,47.24745686792525
-27.896864609317998,47.56971240076246
-27.85002325014492,47.896371071351226
-27.799946266298868,48.222549390202865
-27.741256348778855,48.547288506389215
-27.691888366446868,48.87357488722738
-27.652804194753276,49.201252209486675
-27.605334762420366,49.527820200866714
-27.54380991060539,49.85203416202376
-27.48459609034087,50.17667815702395
-27.425574565445505,50.501357167123196
-27.36776895943872,50.82625486165824
-27.29547879804568,51.14823953919083
-27.226713941039936,51.47099547552815
-27.155372847969158,51.793191764208615
-27.06631734880731,52.11094814584246
-26.969910116718594,52.426551766862545
-26.885751827360775,52.74564012818644
-26.809511020323228,53.06671229973399
-26.719035737904647,53.38406734266112
-26.630566452344105,53.70198743562853
-26.566972313568588,54.025801866303574
-26.506607475604948,54.35023381038064
-26.43356943896607,54.672049666428684
-26.341221852200448,54.98886494891765
-26.25351345874878,55.306995798912
-26.179288070378735,55.62853987321802
-26.102744128000975,55.94953991198012
-26.015047283663133,56.26767394582935
-25.93159063057717,56.586946536346744
-25.855978796021184,56.90816741125228
-25.77861292642562,57.22897034487622
-25.680483668957542,57.544042795002795
-25.590609559575473,57.86156861200478
-25.50342828408783,58.179844318278995
-25.40971377044581,58.49625795567922
-25.312229157152238,58.811530457129955
-25.218687405532396,59.12799521141373
-25.127700267583847,59.44520388205174
-25.014890701910314,59.75532321697388
-24.89614369866591,60.06321792173587
-24.791064828260122,60.37604124406693
-24.68436761027607,60.688316288978406
-24.56432659194399,60.99570879688613
-24.445584699177246,61.303605472578106
-24.337738682822962,61.615485636674045
-24.235224644199977,61.929158829480194
-24.10926720989326,62.234174771264996
-23.979372796070734,62.537535021228145
-23.851959950186615,62.84194587304475
-23.730742774184684,63.14887647797381
-23.601215098040104,63.45239349745144
-23.458736716492854,63.75005086892353
-23.323650773857818,64.05113522272227
-23.19515554947415,64.35509077425998
-23.07567309242956,64.66270082360587
-22.945944928466186,64.96613220542834
-22.82148352336209,65.2717616520455
-22.709502183846325,65.58218101291118
-22.59630108471439,65.89215764292597
-22.47352731217574,66.19846892377704
-22.35932011423518,66.50807628147153
-22.24800209201465,66.81873412851375
-22.130766757327354,67.12720758977218
-22.008668970936498,67.43378895019458
-21.891896576903864,67.74243795471571
-21.781080207619187,68.05327510226819
-21.669509687028608,68.36384235574985
-21.54342312044193,68.66880493989156
-21.425696817232645,68.97709136115054
-21.316728672699117,69.28858123815607
-21.200688794230565,69.59750638540861
-21.080043092963844,69.90466207030775
-20.966050875031556,70.21434864452574
-20.85535229873346,70.52522776123443
-20.759091157674575,70.84087597162384
-20.648974791206324,71.15196178910165
-20.554662125607575,71.46819765219699
-20.46072819958021,71.78454622188094
-20.361927879611105,72.09940888523435
-20.25722098290404,72.41235690932457
