Timestamp_(ms),Type,step,axisZAngle,gyroSumFromstart0,compass,GroundTruth,value_4,value_5,turns,GyroStartByGroundTruth,KalmanFiltered_Heading,EstimatedBias
1740465085843,Gyro,16.0,0.02544011,5.2023916,325.00385,0.0,0.0,0.0,0,5.25115519000002,325.4982388405051,1.0813949376061975
1740465085856,Gyro,16.0,0.002464661,5.199927,324.83582,0.0,0.0,0.0,0,5.248690590000024,325.26135060815193,1.1051964805335512
1740465085863,Gyro,16.0,-0.0045437105,5.2044706,324.83582,0.0,0.0,0.0,0,5.253234190000001,325.1377667555976,1.115545559734859
1740465085876,Gyro,16.0,-0.0103488425,5.2148194,324.43777,0.0,0.0,0.0,0,5.263582989999975,324.98983189131053,1.129861145161054
1740465085884,Gyro,16.0,-0.01149502,5.2263145,324.43777,0.0,0.0,0.0,0,5.275078090000022,324.72888533812767,1.153592857174239
1740465085896,Gyro,16.0,-0.020269796,5.2465844,324.72733,0.0,0.0,0.0,0,5.295347989999982,324.58627697077134,1.1671450357702395
1740465085903,Gyro,16.0,-0.0066599404,5.2532444,324.72733,0.0,0.0,0.0,0,5.302007989999993,324.51300041098006,1.1729115613956784
1740465085916,Gyro,16.0,-4.285769E-4,5.253673,325.56323,0.0,0.0,0.0,0,5.302436590000013,324.6042615497378,1.1615133061310539
1740465085923,Gyro,16.0,0.0014602813,5.252213,325.56323,0.0,0.0,0.0,0,5.300976590000005,324.65698132459926,1.156069640479074
1740465085937,Gyro,16.0,0.0032902574,5.248923,325.56888,0.0,0.0,0.0,0,5.297686590000012,325.0688374211831,1.1081268732436762
1740465085943,Gyro,16.0,0.0062599373,5.242663,325.56888,0.0,0.0,0.0,0,5.291426590000015,325.294562724504,1.0877761505825492
1740465085956,Gyro,16.0,-0.0014276423,5.2440906,325.10498,0.0,0.0,0.0,0,5.292854190000014,325.41423947389853,1.0735285265862378
1740465085964,Gyro,16.0,-0.0058920966,5.249983,325.10498,0.0,0.0,0.0,0,5.2987465900000075,325.26617382795945,1.086599025926244
1740465085977,Gyro,16.0,-0.0059774993,5.2559605,325.30847,0.0,0.0,0.0,0,5.304724089999979,325.18376972506167,1.094083327098656
1740465085983,Gyro,16.0,3.9007614E-4,5.2555704,325.30847,0.0,0.0,0.0,0,5.304333989999975,325.1437134447264,1.0969762176081361
1740465085996,Gyro,16.0,0.011198869,5.2443714,325.5259,0.0,0.0,0.0,0,5.293134989999999,325.2125829616656,1.0881960692205639
1740465086003,Gyro,16.0,0.005628381,5.238743,325.5259,0.0,0.0,0.0,0,5.287506590000021,325.2529872848882,1.0839337881217594
1740465086016,Gyro,16.0,0.0042546303,5.234488,325.14847,0.0,0.0,0.0,0,5.28325159000002,325.3720809902232,1.0696724594267453
1740465086023,Gyro,16.0,-6.679746E-4,5.235156,325.14847,0.0,0.0,0.0,0,5.283919589999982,325.43939849341893,1.0629740402053245
1740465086036,Gyro,16.0,-2.2429084E-4,5.23538,325.31366,0.0,0.0,0.0,0,5.284143589999985,325.2970121650527,1.076795395237814
1740465086045,Gyro,16.0,0.009162614,5.2262177,325.31366,0.0,0.0,0.0,0,5.274981290000028,325.299582732631,1.0755912176351419
1740465086056,Gyro,16.0,0.00985855,5.216359,325.35318,0.0,0.0,0.0,0,5.265122589999976,325.2998286030272,1.0743539815146597
1740465086063,Gyro,16.0,0.01233771,5.2040215,325.35318,0.0,0.0,0.0,0,5.252785089999975,325.3022561850028,1.0734908168391726
1740465086076,Gyro,16.0,0.01066377,5.1933575,324.98477,0.0,0.0,0.0,0,5.242121090000012,325.3184752392722,1.0702940657392972
1740465086083,Gyro,16.0,0.00662549,5.186732,324.98477,0.0,0.0,0.0,0,5.235495590000028,325.3305771248148,1.0685509972935414
1740465086096,Gyro,16.0,-0.004199001,5.190931,324.7637,0.0,0.0,0.0,0,5.239694589999999,325.16266386113506,1.0850737410820601
1740465086103,Gyro,16.0,-0.016336875,5.2072678,324.7637,0.0,0.0,0.0,0,5.2560313899999755,325.07602917388147,1.092148940728025
1740465086116,Gyro,16.0,-0.0028291922,5.210097,324.8548,0.0,0.0,0.0,0,5.258860589999983,324.9234922620256,1.1070259345463558
1740465086123,Gyro,16.0,0.0039080405,5.2061887,324.8548,0.0,0.0,0.0,0,5.254952290000006,324.845245791183,1.113357838209247
1740465086136,Gyro,16.0,0.009902823,5.1962857,324.9772,0.0,0.0,0.0,0,5.245049289999997,324.84198899734076,1.11216426532643
1740465086143,Gyro,16.0,0.012006276,5.1842794,324.9772,0.0,0.0,0.0,0,5.233042990000001,324.8438006569769,1.111309788193247
1740465086156,Gyro,16.0,0.020979274,5.1633,324.74548,0.0,0.0,0.0,0,5.212063590000014,324.8980939471837,1.1039380155547953
1740465086163,Gyro,16.0,0.005654231,5.1576457,324.74548,0.0,0.0,0.0,0,5.2064092900000105,324.93065787145065,1.1003218688988428
1740465086176,Gyro,16.0,6.185189E-4,5.1570272,324.8838,0.0,0.0,0.0,0,5.2057907899999805,324.83708021271326,1.1088586616014386
1740465086183,Gyro,16.0,3.4108546E-4,5.1566863,324.8838,0.0,0.0,0.0,0,5.205449890000011,324.7904383775402,1.112351976504428
1740465086197,Gyro,16.0,0.0015383521,5.155148,324.97665,0.0,0.0,0.0,0,5.203911590000018,324.8254237378044,1.1066798836210758
1740465086203,Gyro,16.0,0.0018103805,5.1533375,324.97665,0.0,0.0,0.0,0,5.202101089999985,324.84894036264416,1.1040355116989453
1740465086216,Gyro,16.0,9.4848115E-4,5.152389,325.00308,0.0,0.0,0.0,0,5.201152589999992,324.9005031212843,1.097013903140968
1740465086223,Gyro,16.0,3.7062497E-4,5.1520185,325.00308,0.0,0.0,0.0,0,5.200782090000018,324.93170035343553,1.093544923006214
1740465086236,Gyro,16.0,5.1010796E-4,5.1515083,324.92444,0.0,0.0,0.0,0,5.20027189000001,324.95720011071444,1.0892817736024984
1740465086244,Gyro,16.0,1.1696323E-4,5.1513915,324.92444,0.0,0.0,0.0,0,5.20015509000001,324.93733370616013,1.090332849808302
1740465086256,Gyro,16.0,-0.0047560404,5.1561475,324.82245,0.0,0.0,0.0,0,5.204911089999996,324.92430739740774,1.0903207460490472
1740465086263,Gyro,16.0,-0.0033555385,5.159503,324.82245,0.0,0.0,0.0,0,5.208266589999994,324.9202635207335,1.090000506683928
1740465086276,Gyro,16.0,-0.0019955148,5.1614985,325.20425,0.0,0.0,0.0,0,5.210262090000015,324.8672733554816,1.09415364432779
1740465086283,Gyro,16.0,0.004376055,5.1571226,325.20425,0.0,0.0,0.0,0,5.205886190000001,324.84239538824295,1.0956977200444946
1740465086318,Gyro,16.0,0.013510585,5.143612,325.43146,0.0,0.0,0.0,0,5.192375589999983,324.9906639623014,1.057193436677477
1740465086320,Gyro,16.0,0.040676188,5.102936,325.43146,0.0,0.0,0.0,0,5.151699590000021,325.19415516368235,1.0324596314235677
1740465086323,Gyro,16.0,0.019398285,5.0835376,325.25165,0.0,0.0,0.0,0,5.132301190000021,325.30255375871593,1.0237323681381716
1740465086324,Gyro,16.0,0.014898637,5.068639,325.25165,0.0,0.0,0.0,0,5.117402589999983,325.3617532000406,1.0209257955632223
1740465086337,Gyro,16.0,0.008606393,5.0600324,325.28278,0.0,0.0,0.0,0,5.108795989999976,325.3036392948444,1.0247213615320512
1740465086343,Gyro,16.0,0.004387486,5.055645,325.28278,0.0,0.0,0.0,0,5.104408589999991,325.2762526233727,1.026268475340566
1740465086356,Gyro,16.0,0.0031483246,5.0524964,325.62448,0.0,0.0,0.0,0,5.101259990000017,325.27214930183715,1.02536302649728
1740465086363,Gyro,16.0,0.0037334643,5.048763,325.62448,0.0,0.0,0.0,0,5.097526589999973,325.27324375259326,1.024663389633093
1740465086376,Gyro,16.0,0.005565542,5.043197,325.35388,0.0,0.0,0.0,0,5.091960589999985,325.4290887445251,1.0069211357604662
1740465086383,Gyro,16.0,0.009763839,5.0334334,325.35388,0.0,0.0,0.0,0,5.08219699,325.5159582417439,0.9986318893901815
1740465086396,Gyro,16.0,0.014436482,5.018997,325.2742,0.0,0.0,0.0,0,5.067760589999978,325.43390413693334,1.0060281334745806
1740465086403,Gyro,16.0,0.016518688,5.0024786,325.2742,0.0,0.0,0.0,0,5.051242189999982,325.39307790729725,1.0090562712542321
1740465086417,Gyro,16.0,0.020808369,4.9816704,325.26883,0.0,0.0,0.0,0,5.030433990000006,325.33050204126414,1.014509262828131
1740465086423,Gyro,16.0,0.0060819844,4.9755883,325.26883,0.0,0.0,0.0,0,5.024351889999991,325.3011477843315,1.0165481407633956
1740465086436,Gyro,16.0,1.1752439E-4,4.975471,325.14334,0.0,0.0,0.0,0,5.024234589999992,325.2790709758253,1.0174907169431484
1740465086443,Gyro,16.0,-0.0049164672,4.9803877,325.14334,0.0,0.0,0.0,0,5.029151290000016,325.2704838414002,1.0176181412904242
1740465086456,Gyro,16.0,-0.0039624996,4.98435,325.40332,0.0,0.0,0.0,0,5.033113590000028,325.2043763367987,1.0232814572623095
1740465086463,Gyro,16.0,0.0012637443,4.9830866,325.40332,0.0,0.0,0.0,0,5.03185019,325.1722337299895,1.0255192201371073
1740465086477,Gyro,16.0,0.0048006666,4.978286,325.32358,0.0,0.0,0.0,0,5.02704958999999,325.2718002972928,1.0127668081437553
1740465086483,Gyro,16.0,0.0034669,4.9748187,325.32358,0.0,0.0,0.0,0,5.023582289999979,325.3295440481021,1.0071804275133311
1740465086497,Gyro,16.0,-0.0017464666,4.9765654,325.3508,0.0,0.0,0.0,0,5.025328989999991,325.31920570350945,1.0067603389818867
1740465086504,Gyro,16.0,-0.0056770057,4.9822426,325.3508,0.0,0.0,0.0,0,5.031006190000028,325.33005832296226,1.0051179330787876
1740465086518,Gyro,16.0,-0.02228524,5.004528,325.5301,0.0,0.0,0.0,0,5.053291590000015,325.331973576887,1.0032751019466113
1740465086523,Gyro,16.0,-0.010008209,5.0145364,325.5301,0.0,0.0,0.0,0,5.063299990000019,325.3379863863089,1.0023492722577538
1740465086536,Gyro,16.0,-0.0037627637,5.018299,325.67487,0.0,0.0,0.0,0,5.067062589999978,325.4200994028547,0.9924253917375861
1740465086544,Gyro,16.0,0.0029173724,5.015382,325.67487,0.0,0.0,0.0,0,5.06414559000001,325.5340149972356,0.9811523523599031
1740465086556,Gyro,16.0,0.0052176137,5.0101643,325.32803,0.0,0.0,0.0,0,5.058927890000007,325.59308219822134,0.9737566782435778
1740465086563,Gyro,16.0,0.01314907,4.997015,325.32803,0.0,0.0,0.0,0,5.045778589999998,325.62740515843944,0.9701404697787265
1740465086578,Gyro,16.0,0.0034887854,4.993526,325.2445,0.0,0.0,0.0,0,5.042289589999996,325.48070748345884,0.9854466237694848
1740465086584,Gyro,16.0,0.0019716148,4.9915543,325.2445,0.0,0.0,0.0,0,5.040317889999983,325.4067372570809,0.9915448130986478
1740465086597,Gyro,16.0,-0.0012805251,4.9928346,325.11307,0.0,0.0,0.0,0,5.041598190000002,325.32454805558507,0.9989905689771985
1740465086603,Gyro,16.0,-0.0024339913,4.9952683,325.11307,0.0,0.0,0.0,0,5.044031889999985,325.284205968522,1.0019133987340085
1740465086617,Gyro,16.0,-0.0033719377,4.99864,325.20084,0.0,0.0,0.0,0,5.047403589999988,325.197258423754,1.0099037893181289
1740465086624,Gyro,16.0,-0.003899103,5.002539,325.20084,0.0,0.0,0.0,0,5.0513025899999775,325.19511407487414,1.009453815120599
1740465086636,Gyro,16.0,-0.002209537,5.004749,325.1878,0.0,0.0,0.0,0,5.053512590000025,325.19126226323465,1.0085951436369949
1740465086643,Gyro,16.0,-0.0022928016,5.0070415,325.1878,0.0,0.0,0.0,0,5.0558050899999785,325.19190919448545,1.0079184027553714
1740465086658,Gyro,16.0,8.8257267E-4,5.006159,325.5028,0.0,0.0,0.0,0,5.05492258999999,325.1819065319806,1.0073288420803066
1740465086663,Gyro,16.0,0.004656594,5.001502,325.5028,0.0,0.0,0.0,0,5.050265589999981,325.18195085286845,1.006899469572656
1740465086676,Gyro,16.0,0.010900966,4.990601,325.1542,0.0,0.0,0.0,0,5.039364589999991,325.32385962148874,0.9906436770127596
1740465086683,Gyro,16.0,0.0059742704,4.984627,325.1542,0.0,0.0,0.0,0,5.03339059000001,325.40314694922625,0.9830286624792188
1740465086697,Gyro,16.0,0.0014203821,4.9832063,324.55795,0.0,0.0,0.0,0,5.031969890000028,325.28026947043224,0.9951844291748911
1740465086704,Gyro,16.0,-0.003785525,4.986992,324.55795,0.0,0.0,0.0,0,5.035755590000008,324.94152004523664,1.0256385694810704
1740465086716,Gyro,16.0,-0.008329059,4.995321,324.68817,0.0,0.0,0.0,0,5.044084590000011,324.75692466017085,1.0435646655575004
1740465086723,Gyro,16.0,-0.014583268,5.009904,324.68817,0.0,0.0,0.0,0,5.058667590000027,324.6606790649497,1.0513735024775934
1740465086740,Gyro,16.0,-0.004219466,5.0141234,325.54224,0.0,0.0,0.0,0,5.062886989999981,324.66382417781824,1.0487419576837222
1740465086744,Gyro,16.0,-4.146603E-4,5.0145383,325.54224,0.0,0.0,0.0,0,5.063301889999991,324.67286327700447,1.0476130824099932
1740465086757,Gyro,16.0,0.0013177465,5.0132203,324.9227,0.0,0.0,0.0,0,5.061983890000022,325.0688991852663,1.0045290857212836
1740465086763,Gyro,16.0,7.323967E-5,5.013147,324.9227,0.0,0.0,0.0,0,5.061910590000025,325.2851589345677,0.9858786703567421
1740465086777,Gyro,16.0,-0.003510777,5.016658,324.7856,0.0,0.0,0.0,0,5.065421590000028,325.1095634542129,1.003508526702366
1740465086784,Gyro,16.0,-0.0017868859,5.0184445,324.7856,0.0,0.0,0.0,0,5.067208090000008,324.95554522118977,1.0168129905023122
1740465086797,Gyro,16.0,1.5240544E-4,5.018292,325.12628,0.0,0.0,0.0,0,5.067055589999995,324.86961286377783,1.0246647339859747
1740465086803,Gyro,16.0,5.0076016E-4,5.0177913,325.12628,0.0,0.0,0.0,0,5.06655489000002,324.827358855435,1.0277487597348705
1740465086820,Gyro,16.0,-8.668128E-4,5.018658,325.06317,0.0,0.0,0.0,0,5.067421589999981,324.9567347016614,1.0096190339556037
1740465086823,Gyro,16.0,-0.0036692352,5.0223274,325.06317,0.0,0.0,0.0,0,5.071090990000016,325.03371795255265,1.0032162168889573
1740465086838,Gyro,16.0,-0.004312691,5.02664,324.94254,0.0,0.0,0.0,0,5.075403590000008,325.03928324011616,1.0009112881901359
1740465086843,Gyro,16.0,0.0032696268,5.0233703,324.94254,0.0,0.0,0.0,0,5.072133889999975,325.0476842693139,0.9998038440271682
1740465086857,Gyro,16.0,0.015219199,5.008151,325.14166,0.0,0.0,0.0,0,5.056914590000019,324.99151227495037,1.004397037233657
1740465086863,Gyro,16.0,0.020864176,4.987287,325.14166,0.0,0.0,0.0,0,5.036050590000002,324.96563800271633,1.0061070014675755
1740465086877,Gyro,16.0,0.018780192,4.968507,324.97787,0.0,0.0,0.0,0,5.01727059000001,325.03990002502434,0.9964251055435025
1740465086883,Gyro,16.0,0.025528762,4.942978,324.97787,0.0,0.0,0.0,0,4.991741590000004,325.0839653546629,0.9921121173259648
1740465086900,Gyro,16.0,0.0061898683,4.936788,325.08325,0.0,0.0,0.0,0,4.98555159,325.02573882964714,0.9972539836140313
1740465086903,Gyro,16.0,0.0050232303,4.931765,325.08325,0.0,0.0,0.0,0,4.980528590000006,325.0019467390885,0.9989256793933049
1740465086917,Gyro,16.0,0.010795995,4.920969,324.86908,0.0,0.0,0.0,0,4.969732589999978,325.03225168661163,0.994199519479599
1740465086923,Gyro,16.0,0.0137790255,4.90719,324.86908,0.0,0.0,0.0,0,4.955953589999979,325.052745785244,0.9919595484162377
1740465086937,Gyro,16.0,0.034482926,4.872707,324.87433,0.0,0.0,0.0,0,4.921470590000013,324.9603436556251,1.0006133455718074
1740465086944,Gyro,16.0,0.014044712,4.858662,324.87433,0.0,0.0,0.0,0,4.907425590000003,324.9167496258182,1.0039450603608948
1740465086957,Gyro,16.0,0.009629466,4.849033,324.90936,0.0,0.0,0.0,0,4.8977965899999845,324.89013966222865,1.0054247860789323
1740465086963,Gyro,16.0,-9.821934E-4,4.850015,324.90936,0.0,0.0,0.0,0,4.898778590000006,324.87957008588415,1.0058121702993708
1740465086976,Gyro,16.0,-0.0077760844,4.8577914,325.1678,0.0,0.0,0.0,0,4.906554990000018,324.88632684795107,1.0037131506485748
1740465086983,Gyro,16.0,-0.021991024,4.8797827,325.1678,0.0,0.0,0.0,0,4.928546289999986,324.89315827456994,1.0024725538007517
1740465086996,Gyro,16.0,-0.007471001,4.8872538,325.4796,0.0,0.0,0.0,0,4.936017390000018,325.0135395872791,0.9881954794135328
1740465087003,Gyro,16.0,0.0010040364,4.8862495,325.4796,0.0,0.0,0.0,0,4.935013089999984,325.0813737631073,0.9815117953405675
1740465087016,Gyro,16.0,0.007955473,4.878294,324.93103,0.0,0.0,0.0,0,4.927057590000004,325.25934760869075,0.9610366063127946
1740465087024,Gyro,16.0,0.004242893,4.874051,324.93103,0.0,0.0,0.0,0,4.922814589999973,325.1029670731043,0.9750520653729555
1740465087037,Gyro,16.0,-0.010080227,4.8841314,324.6712,0.0,0.0,0.0,0,4.9328949900000225,325.0163265148676,0.9831721217220643
1740465087043,Gyro,16.0,-0.016548177,4.9006796,324.6712,0.0,0.0,0.0,0,4.949443190000011,324.97355510636595,0.9863524594061482
1740465087056,Gyro,16.0,-0.017819338,4.918499,325.21738,0.0,0.0,0.0,0,4.9672625900000185,324.8262842018633,1.0005578899888725
1740465087063,Gyro,16.0,-0.015115438,4.9336143,325.21738,0.0,0.0,0.0,0,4.982377890000009,324.7505507158555,1.0066540614137138
1740465087078,Gyro,16.0,-0.004910035,4.9385242,325.89084,0.0,0.0,0.0,0,4.987287789999982,324.9590555564518,0.980662360560267
1740465087083,Gyro,16.0,0.015136897,4.9233875,325.89084,0.0,0.0,0.0,0,4.972151090000011,325.0762568768956,0.9702582552189497
1740465087096,Gyro,16.0,0.013732754,4.9096546,325.1501,0.0,0.0,0.0,0,4.958418189999975,325.44749801027297,0.9299014729238247
1740465087103,Gyro,16.0,0.011917852,4.8977365,325.1501,0.0,0.0,0.0,0,4.946500089999972,325.64965228455236,0.9114454599159861
1740465087116,Gyro,16.0,0.005604051,4.8921323,324.8046,0.0,0.0,0.0,0,4.940895889999979,325.41157399223124,0.9356401834508644
1740465087123,Gyro,16.0,2.6350777E-4,4.8918686,324.8046,0.0,0.0,0.0,0,4.940632189999974,325.2868017947826,0.946210976209533
1740465087137,Gyro,16.0,0.0026531557,4.8892155,325.27753,0.0,0.0,0.0,0,4.937979089999999,325.0559762635828,0.9705763198295563
1740465087143,Gyro,16.0,0.01858935,4.870626,325.27753,0.0,0.0,0.0,0,4.91938958999998,324.936339518023,0.9805510661477067
1740465087157,Gyro,16.0,0.020082226,4.850544,325.0578,0.0,0.0,0.0,0,4.899307589999978,325.08744286109817,0.9622906628506371
1740465087163,Gyro,16.0,0.022016792,4.828527,325.0578,0.0,0.0,0.0,0,4.877290589999973,325.1725678432042,0.9543919068828709
1740465087176,Gyro,16.0,0.010905095,4.8176217,324.60086,0.0,0.0,0.0,0,4.866385289999982,325.11274771476894,0.9594391057343852
1740465087183,Gyro,16.0,-0.0018391856,4.819461,324.60086,0.0,0.0,0.0,0,4.868224590000011,325.08365704378963,0.9614292267856652
1740465087195,Gyro,16.0,-0.016138978,4.8356,324.61005,0.0,0.0,0.0,0,4.884363590000021,324.8533995507922,0.9838582368893987
1740465087203,Gyro,16.0,-0.0053946655,4.8409944,324.61005,0.0,0.0,0.0,0,4.889757990000021,324.73203259789983,0.9942609483403916
1740465087216,Gyro,16.0,0.0056755524,4.835319,325.27042,0.0,0.0,0.0,0,4.884082589999991,324.6685477942913,0.9997616766931944
1740465087223,Gyro,16.0,0.01564783,4.819671,325.27042,0.0,0.0,0.0,0,4.868434589999993,324.63772435927586,1.0019240057939343
1740465087236,Gyro,16.0,0.019310324,4.8003607,324.62643,0.0,0.0,0.0,0,4.84912429000002,324.92442158360757,0.9696056196492987
1740465087243,Gyro,16.0,0.03216848,4.7681923,324.62643,0.0,0.0,0.0,0,4.816955889999974,325.08136470160747,0.9548971477708171
1740465087256,Gyro,16.0,0.0011560691,4.7670364,323.89944,0.0,0.0,0.0,0,4.815799990000016,324.8636487124623,0.9770125458236532
1740465087263,Gyro,16.0,-0.012014325,4.779051,323.89944,0.0,0.0,0.0,0,4.827814590000003,324.7499227897896,0.9866085733059088
1740465087276,Gyro,16.0,-0.016719934,4.7957706,323.91824,0.0,0.0,0.0,0,4.84453418999999,324.3483448296416,1.0284368692152415
1740465087283,Gyro,16.0,-0.016569657,4.8123403,323.91824,0.0,0.0,0.0,0,4.861103889999981,324.13623654724404,1.046831114708921
1740465087296,Gyro,16.0,-0.026657209,4.8389974,324.76144,0.0,0.0,0.0,0,4.887760990000004,324.0276151954533,1.057021191633694
1740465087303,Gyro,16.0,-0.008658289,4.847656,324.76144,0.0,0.0,0.0,0,4.896419589999994,323.97289078328663,1.0612661226355584
1740465087316,Gyro,16.0,-0.0037650932,4.851421,324.9869,0.0,0.0,0.0,0,4.900184589999981,324.33132061411413,1.0211942187301724
1740465087323,Gyro,16.0,-0.0011472736,4.852568,324.9869,0.0,0.0,0.0,0,4.901331589999984,324.52695674110817,1.0029810475706633
1740465087337,Gyro,16.0,0.00381191,4.8487563,324.92896,0.0,0.0,0.0,0,4.897519890000012,324.73287737511066,0.9783081664926182
1740465087344,Gyro,16.0,0.0070857275,4.8416705,324.92896,0.0,0.0,0.0,0,4.890434089999985,324.8201726123129,0.9696278884203596
1740465087357,Gyro,16.0,0.0033001616,4.8383703,324.51053,0.0,0.0,0.0,0,4.887133889999973,324.86391303467644,0.9634943835503235
1740465087364,Gyro,16.0,-3.9206696E-4,4.8387623,324.51053,0.0,0.0,0.0,0,4.887525890000006,324.69640642891,0.9780436797933741
1740465087378,Gyro,16.0,-0.004221066,4.8429832,324.57388,0.0,0.0,0.0,0,4.891746790000013,324.6027863554723,0.9870333951712733
1740465087384,Gyro,16.0,-0.010324937,4.853308,324.57388,0.0,0.0,0.0,0,4.902071589999991,324.58617215155124,0.9879675274176056
1740465087396,Gyro,16.0,-0.013535644,4.8668437,324.98438,0.0,0.0,0.0,0,4.915607290000025,324.5740269546269,0.9879805028785599
1740465087405,Gyro,16.0,-0.030787544,4.897631,324.98438,0.0,0.0,0.0,0,4.946394590000011,324.75944300099707,0.9693125243978871
1740465087415,Gyro,16.0,-0.012768734,4.9104,325.1372,0.0,0.0,0.0,0,4.959163590000003,324.8585120308016,0.9587246368872464
1740465087423,Gyro,16.0,-0.008422326,4.9188223,325.1372,0.0,0.0,0.0,0,4.967585890000009,324.9127347175061,0.9532223080812086
1740465087434,Gyro,16.0,-0.0048432928,4.9236655,324.54468,0.0,0.0,0.0,0,4.9724290899999914,325.01120189137373,0.9425404597208576
1740465087443,Gyro,16.0,-0.0040335413,4.927699,324.54468,0.0,0.0,0.0,0,4.976462589999983,325.0650722399691,0.9366892169438473
1740465087456,Gyro,16.0,-0.020491323,4.94819,324.44873,0.0,0.0,0.0,0,4.9969535899999755,324.8169505050456,0.9625621814532787
1740465087463,Gyro,16.0,-0.01728159,4.9654717,324.44873,0.0,0.0,0.0,0,5.014235289999988,324.6870004111659,0.9737594462108904
1740465087475,Gyro,16.0,-0.023703486,4.9891753,324.48434,0.0,0.0,0.0,0,5.037938890000021,324.57004765467974,0.9846478586143516
1740465087483,Gyro,16.0,-0.02755842,5.0167336,324.48434,0.0,0.0,0.0,0,5.065497189999974,324.5094399465418,0.9894937785350182
1740465087495,Gyro,16.0,-0.025436826,5.0421705,324.75146,0.0,0.0,0.0,0,5.090934090000019,324.49126659883535,0.9901197148866399
1740465087503,Gyro,16.0,-0.048558366,5.0907288,324.75146,0.0,0.0,0.0,0,5.139492389999987,324.48359851722483,0.9900602836315114
1740465087516,Gyro,16.0,-0.018126227,5.108855,325.17227,0.0,0.0,0.0,0,5.157618590000027,324.600853721545,0.9758264219092617
1740465087523,Gyro,16.0,-0.014108174,5.122963,325.17227,0.0,0.0,0.0,0,5.171726589999992,324.66698481152474,0.9692033356398898
1740465087534,Gyro,16.0,-0.010936237,5.133899,325.3255,0.0,0.0,0.0,0,5.182662590000007,324.8955847468352,0.9455065987728675
1740465087543,Gyro,16.0,-0.0061408533,5.14004,325.3255,0.0,0.0,0.0,0,5.1888035900000204,325.01932132221117,0.9330269008268446
1740465087556,Gyro,16.0,-0.0077469335,5.1477866,325.22614,0.0,0.0,0.0,0,5.196550189999982,325.15482782260295,0.9167639428022495
1740465087563,Gyro,16.0,-9.800214E-4,5.1487665,325.22614,0.0,0.0,0.0,0,5.197530089999987,325.23053671852995,0.9092788693496415
1740465087576,Gyro,16.0,-0.0016197227,5.1503863,325.1228,0.0,0.0,0.0,0,5.199149890000001,325.2221492291605,0.9089045325476176
1740465087583,Gyro,16.0,-0.0069633373,5.1573496,325.1228,0.0,0.0,0.0,0,5.206113189999996,325.2205621893807,0.9084693227897288
1740465087596,Gyro,16.0,-0.009623258,5.1669726,325.15442,0.0,0.0,0.0,0,5.215736189999973,325.1688068799495,0.9127652154375883
1740465087603,Gyro,16.0,-0.009537866,5.1765103,325.15442,0.0,0.0,0.0,0,5.225273889999983,325.14400851454224,0.9144151958422202
1740465087616,Gyro,16.0,-0.02453234,5.2010427,324.9914,0.0,0.0,0.0,0,5.249806289999981,325.1422958673524,0.9132845666922692
1740465087623,Gyro,16.0,-0.004452086,5.205495,324.9914,0.0,0.0,0.0,0,5.254258590000006,325.1444737381773,0.9125114020753049
1740465087637,Gyro,16.0,0.011874639,5.19362,325.71204,0.0,0.0,0.0,0,5.2423835899999744,325.06668767406507,0.9198283082417622
1740465087643,Gyro,16.0,0.021328583,5.1722918,325.71204,0.0,0.0,0.0,0,5.221055390000004,325.02888256712754,0.9226721445278562
1740465087656,Gyro,16.0,0.013322747,5.158969,324.6276,0.0,0.0,0.0,0,5.207732589999978,325.33949120705256,0.8883149460567975
1740465087663,Gyro,16.0,0.0058901305,5.153079,324.6276,0.0,0.0,0.0,0,5.2018425900000125,325.5089512285905,0.8726400665139582
1740465087676,Gyro,16.0,-0.005656461,5.1587353,324.41937,0.0,0.0,0.0,0,5.207498890000011,325.0939262358186,0.9159745483566596
1740465087683,Gyro,16.0,-0.00586664,5.164602,324.41937,0.0,0.0,0.0,0,5.2133655900000235,324.8742015897177,0.9351011870678465
1740465087696,Gyro,16.0,-0.0021148007,5.1667166,325.01813,0.0,0.0,0.0,0,5.215480189999994,324.6566493437359,0.9571994661357903
1740465087703,Gyro,16.0,0.0024430978,5.1642733,325.01813,0.0,0.0,0.0,0,5.213036890000012,324.5430240936268,0.9668038205264821
1740465087716,Gyro,16.0,0.004938401,5.1593347,325.12247,0.0,0.0,0.0,0,5.2080982900000095,324.75674916826347,0.9424451031407933
1740465087723,Gyro,16.0,0.002193726,5.1571407,325.12247,0.0,0.0,0.0,0,5.205904289999978,324.8744386873085,0.9312796735356285
1740465087736,Gyro,16.0,-5.0487655E-4,5.1576457,324.5545,0.0,0.0,0.0,0,5.2064092900000105,324.9830209806023,0.9182814116275433
1740465087743,Gyro,16.0,-0.0042299153,5.1618757,324.5545,0.0,0.0,0.0,0,5.210639290000017,325.0442295776993,0.9122009381931802
1740465087756,Gyro,16.0,-0.004673139,5.1665487,324.6096,0.0,0.0,0.0,0,5.215312289999986,324.81062747061,0.9360768315894078
1740465087763,Gyro,16.0,-0.0050687985,5.1716175,324.6096,0.0,0.0,0.0,0,5.220381089999989,324.6883121150753,0.9464766864025765
1740465087776,Gyro,16.0,0.0026475224,5.16897,324.9889,0.0,0.0,0.0,0,5.217733590000023,324.64521603710836,0.9497969054640395
